geometry,temperature_K,window_s,center_distance_nm,surface_gap_nm,kBT_J,U_initial_kBT,Udd_eq_kBT,Udd_time_mean_kBT,Udd_end_kBT,delta_Uani_kBT,delta_Fmag_eq_kBT,delta_Fmag_time_mean_kBT,delta_Fmag_end_kBT,delta_Fmag_of_mean_probability_kBT,relaxation_free_energy_excess_time_mean_kBT,relaxation_free_energy_excess_end_kBT,internal_energy_relaxation_deficit_kBT,vdW_kBT,partial_contact_F_eq_kBT,partial_contact_F_time_mean_kBT,tau_N_isolated_s,tau_B_free_s,hexane_viscosity_Pa_s,detailed_balance_relative_error,KL_quadrature_error_kBT,free_energy_identity_error_kBT,ligand_solvent_F_J,assembly_translation_rotation_F_J,assembly_delta_G_J,U_initial_J,Udd_eq_J,Udd_time_mean_J,Udd_end_J,delta_Uani_J,delta_Fmag_eq_J,delta_Fmag_time_mean_J,delta_Fmag_end_J,delta_Fmag_of_mean_probability_J,relaxation_free_energy_excess_time_mean_J,relaxation_free_energy_excess_end_J,internal_energy_relaxation_deficit_J,vdW_J,partial_contact_F_eq_J,partial_contact_F_time_mean_J,KL_quadrature_error_J,free_energy_identity_error_J
tip,203.0,20.0,28.516660498395403,3.0,2.8027174700000003e-21,0.0,-2.735204713257141,-0.0015765250795899827,-0.003152346197720028,0.0,-1.4068819843012434,-0.001575851513140103,-0.0031503265461252337,-0.001576019713897178,1.4053061327881033,1.403731657755118,2.733628188177551,-0.08752948571429577,-1.4944114700155393,-0.08910533722743587,35385.83358523123,3.83715006427453e-06,0.000998176692261181,3.667095956544606e-16,1.56020322526829e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.66600603387213e-21,-4.418554382459986e-24,-8.835135759837998e-24,0.0,-3.943092715629361e-21,-4.416666566003702e-24,-8.829475247029954e-24,-4.417137985204023e-24,3.938676049063358e-21,3.9342632403823306e-21,7.66158747948967e-21,-2.453204187515722e-22,-4.188413134380934e-21,-2.497370853175759e-22,4.372808836209782e-35,6.2232829334263336e-37
tip,204.0,20.0,28.516660498395403,3.0,2.8165239600000003e-21,0.0,-2.7100755654389017,-0.0018130765505809873,-0.0036252144618054843,0.0,-1.3935029728149297,-0.0018121785313724992,-0.003622522016455914,-0.0018124027434475983,1.3916907942835572,1.3898804507984737,2.708262488888321,-0.08710041960785314,-1.4806033924227828,-0.08891259813922564,30364.811593723123,3.75918151676907e-06,0.0009827115646105378,2.9389676930581926e-16,1.5450871629724775e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.632992763469216e-21,-5.1065735460255036e-24,-1.0210503391813652e-23,0.0,-3.924834511264479e-21,-5.1040442534082565e-24,-1.0202920054975596e-23,-5.104675752089894e-24,3.91973046701107e-21,3.9146315912095024e-21,7.62788618992319e-21,-2.453204187515722e-22,-4.1701549300160506e-21,-2.5042446300498047e-22,4.351775014800408e-35,6.2539394996008476e-37
tip,205.0,20.0,28.516660498395403,3.0,2.8303304500000003e-21,0.0,-2.6852688805913827,-0.0020821845254122423,-0.004163121048907065,0.0,-1.380311476317658,-0.0020809906727730088,-0.004159541961363494,-0.0020812886888793513,1.378230485644885,1.3761519343562945,2.6831866960659703,-0.08667553951220508,-1.4669870158298632,-0.08875653018497809,26095.169955762103,3.683108468787375e-06,0.0009675445545252112,2.7356253942516434e-16,1.5301432184032628e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.600198279175205e-21,-5.893270264793069e-24,-1.1783008271757605e-23,0.0,-3.906737601906322e-21,-5.889891267315433e-24,-1.1772878271299823e-23,-5.890734751375805e-24,3.9008477106390065e-21,3.894964723635022e-21,7.594305008910412e-21,-2.453204187515722e-22,-4.1520580206578946e-21,-2.5121031001888763e-22,4.3308109439077557e-35,6.2845960657753615e-37
tip,206.0,20.0,28.516660498395403,3.0,2.8441369400000004e-21,0.0,-2.6607799201108344,-0.0023879122773269937,-0.0047741698697015625,0.0,-1.3673041122084095,-0.0023863296029731362,-0.004769425615863169,-0.0023867245917093224,1.3649177826054364,1.362534686592546,2.6583920078335073,-0.08625478446602933,-1.4535588966744388,-0.08864111406900246,22458.906400859145,3.608880616601097e-06,0.0009526696698430478,2.3677980776166384e-16,1.5153631489688695e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.567622459997475e-21,-6.791549517425228e-24,-1.3578392884253202e-23,0.0,-3.888800133745843e-21,-6.787048174831432e-24,-1.3564899576658692e-23,-6.788171576886903e-24,3.882013085571012e-21,3.8752352341691836e-21,7.560830910480049e-21,-2.453204187515722e-22,-4.134120552497415e-21,-2.5210746692640366e-22,4.3099003094970853e-35,1.2630505263899751e-36
tip,207.0,20.0,28.516660498395403,3.0,2.8579434300000004e-21,0.0,-2.63660400777602,-0.00273477511719758,-0.00546736239497575,0.0,-1.3544775698248923,-0.0027326828198286357,-0.0054610912298809385,-0.0027332048646207838,1.3517448870050637,1.349016478595011,2.6338692326588222,-0.0858380946860002,-1.4403156645108925,-0.08857077750582884,19357.388092125642,3.5364489789478584e-06,0.0009380810113527656,4.984087498350497e-16,1.5007382969723526e-14,8.881784197001252e-16,nan,nan,nan,0.0,-7.535265101535147e-21,-7.815832578722305e-24,-1.562541243615001e-23,0.0,-3.871020271763418e-21,-7.809852911203124e-24,-1.560748980106885e-23,-7.811344885687009e-24,3.863210418852215e-21,3.8554127819623475e-21,7.527449268956423e-21,-2.453204187515722e-22,-4.11634069051499e-21,-2.5313027166277537e-22,4.289025155981525e-35,2.5383636792497558e-36
tip,208.0,20.0,28.516660498395403,3.0,2.8717499200000004e-21,0.0,-2.6127365295966065,-0.0031277838603408353,-0.006252682814675857,0.0,-1.3418286087564608,-0.003125025436904627,-0.006244416210220378,-0.00312571349009983,1.3387035833195562,1.3355841925462402,2.609608745736266,-0.08542541153847136,-1.4272540202949322,-0.08855043697537598,16708.039908692757,3.465765869781389e-06,0.000923772774004105,3.307985654494718e-16,1.486259541349573e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.503125919850133e-21,-8.982213050711087e-24,-1.795614137283077e-23,0.0,-3.8533961998500785e-21,-8.97429154842883e-24,-1.7932401752147076e-23,-8.976267465137109e-24,3.844421908301649e-21,3.83546379809793e-21,7.494143706799422e-21,-2.453204187515722e-22,-4.09871661860165e-21,-2.5429471030000104e-22,4.2681657189698736e-35,6.3765657642989035e-37
tip,209.0,20.0,28.516660498395403,3.0,2.88555641e-21,0.0,-2.5891729336250653,-0.003572491646481095,-0.007141189448045586,0.0,-1.3293540571983211,-0.003568864891460022,-0.007130322242295019,-0.003569769248251233,1.325785192306861,1.322223734956026,2.5856004419785843,-0.0850166775119715,-1.4143707347102925,-0.08858554240343153,14441.620798587173,3.3967848708143046e-06,0.0009097392478529262,3.5384144291780374e-16,1.4719172462061682e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.471204555220311e-21,-1.0308626170174978e-23,-2.0606304986832304e-23,0.0,-3.835926120908122e-21,-1.029816096397642e-23,-2.0574947051619965e-23,-1.0300770536512226e-23,3.8256279599441455e-21,3.815351173856502e-21,7.460895929050137e-21,-2.453204187515722e-22,-4.081246539659694e-21,-2.5561857971554866e-22,4.247300244779757e-35,6.407222330473417e-37
tip,210.0,20.0,28.516660498395403,3.0,2.8993629e-21,0.0,-2.5659087297338674,-0.004075044262678719,-0.008145112595201079,0.0,-1.3170508103459815,-0.0040702886252705905,-0.008130865283744543,-0.004071474046458599,1.312980521720711,1.3089199450622369,2.5618336854711887,-0.08461183619048591,-1.4016626465364674,-0.0886821248157565,12499.980022432545,3.3294608039415905e-06,0.0008959748187630963,2.598169741523933e-16,1.4577012060986838e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.439500575776502e-21,-1.1815032151068532e-23,-2.3615637274848728e-23,0.0,-3.818608256932075e-21,-1.1801243832401552e-23,-2.3574329148586902e-23,-1.180468079861494e-23,3.8068070130996735e-21,3.795033927783488e-21,7.427685543625433e-21,-2.453204187515722e-22,-4.0639286756836474e-21,-2.5712166258397374e-22,4.2264047962477774e-35,6.437878896647931e-37
tip,211.0,20.0,28.516660498395403,3.0,2.91316939e-21,0.0,-2.5429394893595236,-0.0046422341071065895,-0.009277958972312615,0.0,-1.3049158288289915,-0.004636014752753104,-0.009259330210505899,-0.004637564394759439,1.3002798140762384,1.2956564986184853,2.538297255252417,-0.08421083222749784,-1.3891266610564894,-0.08884684698025094,10834.205678580041,3.263749703624022e-06,0.0008824739688855123,4.0249310421941133e-16,1.4436005880427574e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.408013481024395e-21,-1.3523614302036898e-23,-2.7028266079816966e-23,0.0,-3.801440849071098e-21,-1.350549626930876e-23,-2.697399734114804e-23,-1.3510010638967073e-23,3.787935352801789e-21,3.774466851729949e-21,7.394489866722358e-21,-2.453204187515722e-22,-4.04676126782267e-21,-2.5882591502088097e-22,4.205453044472161e-35,6.468535462822445e-37
tip,212.0,20.0,28.516660498395403,3.0,2.92697588e-21,0.0,-2.5202608452152067,-0.0052815579147776,-0.01055462280974525,0.0,-1.2929461371829838,-0.00527344568787802,-0.01053032975805861,-0.005275466033830332,1.2876726914951058,1.282415807424925,2.514979287300429,-0.08381361132076436,-1.3767597485037482,-0.08908705700864238,9403.094435349327,3.199608789302608e-06,0.0008692312769332172,2.0485618482795541e-16,1.4296038702789125e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.376742705253324e-21,-1.5458992625377132e-23,-3.089312638662217e-23,0.0,-3.7844221576737646e-21,-1.5435248332908973e-23,-3.082202121028379e-23,-1.5441161836780646e-23,3.768986909340856e-21,3.7536001364634806e-21,7.361283712627947e-21,-2.453204187515722e-22,-4.029742576425337e-21,-2.607556670844812e-22,4.1844160462610256e-35,1.2998384057993917e-36
tip,213.0,20.0,28.516660498395403,3.0,2.94078237e-21,0.0,-2.4978684909734943,-0.006001278343486259,-0.011991503612080873,0.0,-1.281138822359102,-0.005990724647556345,-0.011959907231848737,-0.005993351675617609,1.2751480977115457,1.2691789151272528,2.491867212630008,-0.08342012018780302,-1.3645589425469051,-0.08941084483535937,8171.884711161828,3.136996437907761e-06,0.0008562414182702758,5.880377944203874e-16,1.415698777886327e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.345687620833357e-21,-1.7648453549987196e-23,-3.526440241219875e-23,0.0,-3.767550462316209e-21,-1.7617417427058162e-23,-3.5171484334256267e-23,-1.7625142944866223e-23,3.749933044889151e-21,3.7323789779819515e-21,7.328039167283369e-21,-2.453204187515722e-22,-4.012870881067782e-21,-2.629378361786304e-22,4.163262007238656e-35,1.3059697190342945e-36
tip,214.0,20.0,28.516660498395403,3.0,2.95458886e-21,0.0,-2.4757581809209186,-0.006810489488906946,-0.013606630478268877,0.0,-1.269491032269876,-0.006796794883255686,-0.013565642256998162,-0.006800201758875296,1.2626942373866203,1.2559253900128775,2.4689476914320116,-0.08303030654206563,-1.3525213388119417,-0.08982710142532131,7111.206284311353,3.0758721565197892e-06,0.0008434991648307758,6.038267238614469e-16,1.4018722154081291e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.314847541402811e-21,-2.0122196375071556e-23,-4.02019988332297e-23,0.0,-3.7508240618144765e-21,-2.008173444577225e-23,-4.0080895491272027e-23,-2.0091800362525354e-23,3.730742327368704e-21,3.710743166323203e-21,7.294725345027739e-21,-2.453204187515722e-22,-3.996144480566049e-21,-2.6540215319734446e-22,4.141956030788379e-35,1.3121010322691973e-36
tip,215.0,20.0,28.516660498395403,3.0,2.96839535e-21,0.0,-2.4539257295858192,-0.007719186359741642,-0.015419792754619709,0.0,-1.257999974370681,-0.007701461411701915,-0.015366758592053274,-0.007705868050256535,1.250298512958979,1.2426332157786273,2.4462065432260776,-0.08264411906977695,-1.3406440934404578,-0.09034558048147887,6196.207993581466,3.01619655523131e-06,0.0008309993848832561,4.309031080498842e-16,1.3881101967416531e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.284221724947903e-21,-2.2913596896040517e-23,-4.577204111077683e-23,0.0,-3.7342412742220485e-21,-2.2860982242700402e-23,-4.5614614749223487e-23,-2.2874062888095067e-23,3.711380291979348e-21,3.688626659472824e-21,7.261308128051862e-21,-2.453204187515722e-22,-3.97956169297362e-21,-2.6818140099427265e-22,4.1204598532955084e-35,1.3182323455041001e-36
tip,216.0,20.0,28.516660498395403,3.0,2.98220184e-21,0.0,-2.4323670113411193,-0.008738338296327842,-0.017452676639495936,0.0,-1.2466629142758814,-0.008715454918075682,-0.01738423273967134,-0.008721139834785832,1.2379474593578057,1.2292786815362098,2.4236286730447913,-0.08226150740741686,-1.3289244216832983,-0.09097696232549254,5405.832216515084,2.9579313202561624e-06,0.0008187370426547131,2.9197389665236184e-16,1.374397772655251e-14,6.661338147750939e-16,nan,nan,nan,0.0,-7.253809376776787e-21,-2.6059488545851358e-23,-5.2047404387229797e-23,0.0,-3.717800436813296e-21,-2.599124569312235e-23,-5.1843290863236114e-23,-2.6008199262195605e-23,3.691809191120174e-21,3.665957145950059e-21,7.227749888230935e-21,-2.453204187515722e-22,-3.963120855564868e-21,-2.7131166444469454e-22,4.0987315665043916e-35,1.9865454881085044e-36
tip,217.0,20.0,28.516660498395403,3.0,2.99600833e-21,0.0,-2.4110779599834657,-0.009879966256910108,-0.019729007170962813,0.0,-1.2354771744088398,-0.00985049738804289,-0.01964090174206923,-0.009857812334467453,1.2256266770207969,1.21583627266677,2.4011979937265555,-0.08188242211982508,-1.3173595965286649,-0.09173291950786797,4722.210508594326,2.901039187324292e-06,0.0008067071978273672,2.8648991628935973e-16,1.360718956423309e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.22360965238987e-21,-2.9600461205821605e-23,-5.910826982683432e-23,0.0,-3.7014999060537466e-21,-2.951217222921974e-23,-5.884430522795093e-23,-2.9534087869641233e-23,3.671987733824527e-21,3.642655600825794e-21,7.194009191184048e-21,-2.453204187515722e-22,-3.946820324805319e-21,-2.7483259098079195e-22,4.076725328233141e-35,1.3304949719739057e-36
tip,218.0,20.0,28.516660498395403,3.0,3.00981482e-21,0.0,-2.3900545682902683,-0.011157223823307985,-0.022274694802423098,0.0,-1.224440132684932,-0.011119368886102432,-0.022161568144889305,-0.011128756868192246,1.2133207637988295,1.2022785645400424,2.37889734446696,-0.08150681467890845,-1.3059469473638403,-0.09262618356501089,4130.159413029858,2.845483915397124e-06,0.0007949050049204039,2.6507067122379913e-16,1.3470566482252415e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.193621660248752e-21,-3.358117761344944e-23,-6.704270652731002e-23,0.0,-3.685338057557875e-21,-3.3467241262437996e-23,-6.670221623692774e-23,-3.349549735006181e-23,3.651870816295437e-21,3.618635841320946e-21,7.160040482635302e-21,-2.453204187515722e-22,-3.930658476309447e-21,-2.787876600140102e-22,4.0543910632078586e-35,1.3366262852088085e-36
tip,219.0,20.0,28.516660498395403,3.0,3.02362131e-21,0.0,-2.369292887556044,-0.012584481689627364,-0.025117985500114695,0.0,-1.2135492212267867,-0.012535974733891342,-0.02497309964335912,-0.012547992116944186,1.2010132464928953,1.1885761215834272,2.3567084058664167,-0.0811346374429317,-1.2946838586697185,-0.09367061217682304,3616.759214443383,2.791230260733629e-06,0.000783325712568036,4.198734323191466e-16,1.333392559136221e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.163844464445888e-21,-3.805070701206211e-23,-7.59472762224178e-23,0.0,-3.669313286035217e-21,-3.790404034701544e-23,-7.550919625841404e-23,-3.7940376362504456e-23,3.631409245688201e-21,3.593804089776802e-21,7.125793757433826e-21,-2.453204187515722e-22,-3.914633704786789e-21,-2.8322445909858766e-22,4.031674156399713e-35,1.3427575984437113e-36
tip,220.0,20.0,28.516660498395403,3.0,3.0374278e-21,0.0,-2.348789027109487,-0.014177415291289963,-0.028289612973664904,0.0,-1.2028019251109372,-0.014115412150348838,-0.02810452038325191,-0.014130755682246515,1.1886865129605884,1.174697404727685,2.334611611818197,-0.08076584363637292,-1.2835677687473102,-0.09488125578672175,3171.001476338732,2.738243951333194e-06,0.0007719646627043969,2.979884730060553e-16,1.3197071357502347e-14,2.220446049250313e-16,nan,nan,nan,0.0,-7.13427708727731e-21,-4.3062875337909234e-23,-8.592765689745045e-23,0.0,-3.653424005225479e-21,-4.287454527392734e-23,-8.536545151775602e-23,-4.292115014426353e-23,3.610549459951551e-21,3.568058553707722e-21,7.091214211939401e-21,-2.453204187515722e-22,-3.898744423977051e-21,-2.8819496402549954e-22,4.0085151419861366e-35,6.7444445583930705e-37
tip,221.0,20.0,28.516660498395403,3.0,3.05123429e-21,0.0,-2.328539153812599,-0.01595309510492495,-0.03182295127004691,0.0,-1.1921957811451342,-0.015874035193528035,-0.03158709027157624,-0.01589357492030687,1.1763217459516062,1.1606086908735578,2.312586058707674,-0.08040038733032598,-1.2725961684754603,-0.09627442252385401,2783.493704962788,2.6864916617777424e-06,0.0007608172896649979,3.3533843875840356e-16,1.3059794867227374e-14,6.661338147750939e-16,nan,nan,nan,0.0,-7.104918511720586e-21,-4.867663081577816e-23,-9.709928012416619e-23,0.0,-3.637668647823369e-21,-4.843540050315953e-23,-9.637961295795884e-23,-4.849502078752434e-23,3.58923324732021e-21,3.54128903486541e-21,7.056241880904807e-21,-2.453204187515722e-22,-3.882989066574942e-21,-2.9375581925473173e-22,3.984849391925016e-35,2.032530337370275e-36
tip,222.0,20.0,28.516660498395403,3.0,3.06504078e-21,0.0,-2.308539491543222,-0.017930078998579214,-0.03575416551381147,0.0,-1.1817283766755544,-0.017829516587690275,-0.03545436795349984,-0.017854335795126176,1.1638988600878641,1.1462740087220546,2.290609412544643,-0.08003822342343263,-1.2617666000989871,-0.0978677400111229,2446.211527872362,2.6359409884922465e-06,0.0007498791192137826,2.721000303686846e-16,1.2921873128045205e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.07576768382044e-21,-5.495642331926686e-23,-1.0958797535470183e-22,0.0,-3.622045665393775e-21,-5.464819542895715e-23,-1.0866908360660216e-22,-5.472426731187546e-23,3.567397469964818e-21,3.513376581787173e-21,7.020811260501174e-21,-2.453204187515722e-22,-3.867366084145348e-21,-2.9996861418052937e-22,3.9606068091444715e-35,1.3611515381484197e-36
tip,223.0,20.0,28.516660498395403,3.0,3.0788472700000002e-21,0.0,-2.288786320662239,-0.020128505834366324,-0.04012235805574827,0.0,-1.1713973484231746,-0.020000904727877522,-0.039742252332338475,-0.020032348219170437,1.151396443695297,1.1316550960908356,2.2686578148278724,-0.07967930762332755,-1.251076656046502,-0.09968021235120507,2152.2904502989954,2.586560425439698e-06,0.0007391457675041158,2.8298218292285535e-16,1.2783068422620413e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.04682351498428e-21,-6.197259523731784e-23,-1.2353061256590307e-22,0.0,-3.60655352827793e-21,-6.157973091895581e-23,-1.2236032509707145e-22,-6.167654062628226e-23,3.544973797358974e-21,3.484193203180857e-21,6.984850919746962e-21,-2.453204187515722e-22,-3.851873947029502e-21,-3.0690014967052803e-22,3.9357115315208065e-35,1.3672828513833225e-36
tip,224.0,20.0,28.516660498395403,3.0,3.0926537600000002e-21,0.0,-2.269275977466688,-0.022570189317203587,-0.04496970668878623,0.0,-1.16120038134859,-0.02240867382415601,-0.04448899664849714,-0.0224484060357646,1.138791707524434,1.1167113847000925,2.2467057881494843,-0.07932359642858054,-1.2405239777771706,-0.10173227025273655,1895.8506256083126,2.5383193402637963e-06,0.0007286129399814142,3.7564249920113e-16,1.2643127739458238e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.018084884190028e-21,-6.980178085576151e-23,-1.3907573247717188e-22,0.0,-3.591190725491151e-21,-6.930226935888968e-23,-1.375890627636021e-22,-6.942514733251409e-23,3.521888456132262e-21,3.4536016627275475e-21,6.948283103334266e-21,-2.453204187515722e-22,-3.836511144242723e-21,-3.146226881104619e-22,3.910081654159582e-35,1.3734141646182253e-36
tip,225.0,20.0,28.516660498395403,3.0,3.1064602500000002e-21,0.0,-2.250004853629945,-0.025278710841561698,-0.05034159089771555,0.0,-1.1511352075445904,-0.025074764779388525,-0.04973518819801904,-0.025124839442339002,1.126060442765202,1.1014000193465712,2.2247261427883833,-0.07897104711112019,-1.2301062546557107,-0.10404581189050871,1671.8492037966662,2.491187950890228e-06,0.0007182764302345699,4.880891373655676e-16,1.2501782306775255e-14,2.220446049250313e-16,nan,nan,nan,0.0,-6.989550640108493e-21,-7.852731040055547e-23,-1.563841510455152e-22,0.0,-3.57595576461277e-21,-7.789376006527048e-23,-1.545003851634153e-22,-7.804931501525829e-23,3.4980620045475e-21,3.421455379449354e-21,6.911023329707938e-21,-2.453204187515722e-22,-3.821276183364343e-21,-3.2321417881684267e-22,3.883628979015064e-35,6.89772738926564e-37
tip,226.0,20.0,28.516660498395403,3.0,3.1202667400000002e-21,0.0,-2.230969395630166,-0.028279509808268245,-0.056286701319916276,0.0,-1.1411996051557907,-0.028022613986766975,-0.055523685771772836,-0.028085557255360962,1.1131769911690237,1.0856759193840175,2.2026898858218975,-0.07862161769912408,-1.2198212228549148,-0.10664423168589106,1475.9557493545735,2.4451373025949632e-06,0.0007081321188027194,3.5416398404542194e-16,1.2358747260788044e-14,4.440892098500626e-16,nan,nan,nan,0.0,-6.961219603142709e-21,-8.823961387824319e-23,-1.7562952203284888e-22,0.0,-3.560847171668746e-21,-8.74380303907678e-23,-1.7324870999587402e-22,-8.76344301782685e-23,3.4734091412779784e-21,3.3875984616728714e-21,6.872979989264465e-21,-2.453204187515722e-22,-3.806167590420319e-21,-3.3275844914234003e-22,3.856258802590304e-35,1.3856767910880309e-36
tip,227.0,20.0,28.516660498395403,3.0,3.1340732300000002e-21,0.0,-2.212166104168066,-0.03159996956289472,-0.06285712670318441,0.0,-1.1313913973246619,-0.031277166789208,-0.061899505851840786,-0.031356075977182776,1.1001142305354539,1.0694918914728209,2.1805661346051712,-0.07827526696036143,-1.2096666642850233,-0.10955243374956943,1304.4469836467583,2.4001392455461512e-06,0.0006981759719434602,6.987207572625816e-17,1.2213721484582482e-14,4.440892098500626e-16,nan,nan,nan,0.0,-6.933090567386528e-21,-9.903661867588316e-23,-1.9699883811516844e-22,0.0,-3.545863491007516e-21,-9.802493114430185e-23,-1.9399758424048257e-22,-9.827223831793464e-23,3.447838559863215e-21,3.3518659067670334e-21,6.834053948710644e-21,-2.453204187515722e-22,-3.791183909759089e-21,-3.433453498958741e-22,3.827869754350582e-35,1.3918081043229337e-36
tip,228.0,20.0,28.516660498395403,3.0,3.1478797200000003e-21,0.0,-2.193591533575099,-0.03526949674200859,-0.07010841164957292,0.0,-1.1217084511633066,-0.03486487186542342,-0.06890964753915184,-0.03496353214300935,1.0868435792978832,1.0527988036241545,2.1583220368330904,-0.07793195438597386,-1.1996404055492804,-0.11279682625139728,1154.1177369809611,2.3561664128240984e-06,0.0006884040403680799,3.104815272243776e-16,1.206638765902527e-14,4.440892098500626e-16,nan,nan,nan,0.0,-6.905162302504753e-21,-1.1102413352877493e-22,-2.2069284723310235e-22,0.0,-3.531003285169583e-21,-1.0975042308556495e-22,-2.1691928200084397e-22,-1.100609937725473e-22,3.4212528620840184e-21,3.3140840031687385e-21,6.794138168975979e-21,-2.453204187515722e-22,-3.776323703921156e-21,-3.5507084183713716e-22,3.7983537005503926e-35,1.3979394175578365e-36
tip,229.0,20.0,28.516660498395403,3.0,3.1616862100000003e-21,0.0,-2.175242291213041,-0.03931959140158336,-0.07809957733153103,0.0,-1.1121486767503486,-0.038813652304886315,-0.07660284514587909,-0.038936673907653596,1.0733350244454622,1.035545831604469,2.135922699811458,-0.07759164017468141,-1.18974031692503,-0.11640529247956773,1022.2055159490955,2.3131921989223833e-06,0.000678812457948974,3.1764366183519936e-16,1.1916412572759575e-14,4.440892098500626e-16,nan,nan,nan,0.0,-6.877433555537076e-21,-1.2431620991722068e-22,-2.4692635665593026e-22,0.0,-3.516265134751325e-21,-1.227165892520938e-22,-2.421941591444914e-22,-1.231055449570952e-22,3.393548545499231e-21,3.274070975606832e-21,6.7531173456198566e-21,-2.453204187515722e-22,-3.7615855535028976e-21,-3.68037008003666e-22,3.7675957303964573e-35,1.4040707307927393e-36
tip,230.0,20.0,28.516660498395403,3.0,3.1754927000000003e-21,0.0,-2.157115036866001,-0.04378390484049874,-0.08689309616213917,0.0,-1.1027100261522973,-0.043152848615966466,-0.08502923642008295,-0.04330582728336564,1.0595571775363308,1.0176807897322142,2.113331132025502,-0.07725428521740019,-1.1799643113696976,-0.12040713383336665,906.3265221082685,2.271190738731455e-06,0.0006693974404039705,1.7218117775199257e-16,1.1763447744076793e-14,2.220446049250313e-16,nan,nan,nan,0.0,-6.849903052628219e-21,-1.3903547019849843e-22,-2.7592839254327094e-22,0.0,-3.501647638263429e-21,-1.3703155576420663e-22,-2.7000971953854756e-22,-1.3751733840578845e-22,3.3646160824992227e-21,3.2316379187248814e-21,6.710867582429719e-21,-2.453204187515722e-22,-3.7469680570150024e-21,-3.8235197451577884e-22,3.735474243814733e-35,7.05101022013821e-37
tip,231.0,20.0,28.516660498395403,3.0,3.1892991900000003e-21,0.0,-2.139206482125716,-0.04869828152142526,-0.09655481010653753,0.0,-1.0933904924688091,-0.047913128394562854,-0.09423993354946776,-0.048102831874049276,1.0454773640742463,0.999150558919341,2.0905082006042908,-0.07691985108225992,-1.170310343551069,-0.12483297947682277,804.4213146658824,2.230136887004843e-06,0.0006601552839619268,3.069686079544338e-16,1.1607130413196456e-14,4.440892098500626e-16,nan,nan,nan,0.0,-6.822569500686296e-21,-1.5531338981067357e-22,-3.07942177663384e-22,0.0,-3.4871494119844745e-21,-1.5280930157914533e-22,-3.005593437349714e-22,-1.5341432273261154e-22,3.334340110405329e-21,3.1865900682495018e-21,6.667256110875623e-21,-2.453204187515722e-22,-3.732469830736047e-21,-3.9812972033071754e-22,3.701861162503183e-35,1.4163333572625449e-36
tip,232.0,20.0,28.516660498395403,3.0,3.2031056800000003e-21,0.0,-2.1215133897710903,-0.05410078093213377,-0.10715378095538972,0.0,-1.084188108901225,-0.05312635688501022,-0.10428648350507326,-0.05336094038375986,1.0310617520162149,0.9799016253961513,2.0674126088389566,-0.0765883000000088,-1.1607764089012338,-0.12971465688501901,714.7086056354673,2.1900061983068597e-06,0.0006510823640135933,6.456328178996138e-16,1.1447084968987551e-14,4.440892098500626e-16,nan,nan,nan,0.0,-6.795431588971833e-21,-1.7329051869615337e-22,-3.4322488441168465e-22,0.0,-3.472769089809973e-21,-1.7016933549608335e-22,-3.340406276623265e-22,-1.709207312333626e-22,3.3025997543138896e-21,3.1387284621476447e-21,6.622141070275681e-21,-2.453204187515722e-22,-3.718089508561545e-21,-4.1548975424765556e-22,3.6666222883606654e-35,1.4224646704974477e-36
tip,233.0,20.0,28.516660498395403,3.0,3.2169121700000003e-21,0.0,-2.1040325731427867,-0.06003167462652655,-0.11876205947432986,0.0,-1.0751009478438291,-0.0588254222192659,-0.11522020404712424,-0.05911467563198707,1.0162755256245632,0.9598807437967046,2.04400089851626,-0.07625959484979417,-1.1513605426936233,-0.13508501706906006,635.6459216396095,2.1507749074395635e-06,0.0006421751337513969,2.446399454095892e-16,1.1282924879114233e-14,3.3306690738754696e-16,nan,nan,nan,0.0,-6.768487990619446e-21,-1.9311662469155349e-22,-3.8204711445723555e-22,0.0,-3.45850532309735e-21,-1.892362166425449e-22,-3.7065327662907727e-22,-1.9016671946614167e-22,3.269269106454805e-21,3.0878520464682715e-21,6.575371365927893e-21,-2.453204187515722e-22,-3.703825741848922e-21,-4.345566353941171e-22,3.629617835681836e-35,1.071446987799263e-36
