geometry,temperature_K,window_s,center_distance_nm,face_tilt_halfangle_deg,orientation_fraction,Udd_J,F_orient_J,orientation_entropy_cost_J,F_orient_eq_J,p_parallel_initial,p_parallel_mean,p_parallel_end,p_parallel_eq,face_sign_relaxation_s,fast_azimuth_Udd_J,slow_axial_Udd_J,UvdW_J,rotation_constraint_F_J,stage1_Udd_J,stage2_F_orient_J,stage3_F_with_rotation_J,free_Brownian_time_s,assembly_free_energy_J,Udd_kBT,F_orient_kBT,orientation_entropy_cost_kBT,F_orient_eq_kBT,fast_azimuth_Udd_kBT,slow_axial_Udd_kBT,UvdW_kBT,rotation_constraint_F_kBT,stage1_Udd_kBT,stage2_F_orient_kBT,stage3_F_with_rotation_kBT,assembly_free_energy_kBT
tip,268.0,20,28.516660498395403,2,1.0,-5.16793996533496e-21,-2.8190171711030655e-21,2.348922794231894e-21,-2.8190171711030655e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.16793996533496e-21,-2.8190171711030655e-21,-2.8190171711030655e-21,1.2003017831169826e-06,nan,-1.3966879402084134,-0.7618678453175285,0.6348200948908848,-0.7618678453175285,nan,nan,-0.06630031940299269,-0.0,-1.3966879402084134,-0.7618678453175285,-0.7618678453175285,nan
face,269.0,20,19.0,2,0.0018275189427127136,-2.4175227908444522e-20,-1.815185924889624e-20,6.0233686595482834e-21,-1.830389211835011e-20,0.5,0.9903580056062176,0.999202051018068,0.999202051018068,0.354327286669356,-1.1185477103762658e-20,-1.2989750804681864e-20,-4.8834370285786125e-21,4.6831341381820037e-20,-2.4175227908444522e-20,-1.815185924889624e-20,2.8679482132923795e-20,1.1820389852414607e-06,nan,-6.509310890684353,-4.887486295578513,1.6218245951058405,-4.928421968103544,-3.0117502182302056,-3.4975606724541475,-1.3148918369863378,12.609592002049173,-6.509310890684353,-4.887486295578513,7.722105706470659,nan
tip,269.0,20,28.516660498395403,2,1.0,-5.154397005244501e-21,-2.8102777877649198e-21,2.3441192174795815e-21,-2.8102777877649198e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.154397005244501e-21,-2.8102777877649198e-21,-2.8102777877649198e-21,1.1820389852414607e-06,nan,-1.387849276466557,-0.7566824966045802,0.6311667798619769,-0.7566824966045802,nan,nan,-0.066053849814134,-0.0,-1.387849276466557,-0.7566824966045802,-0.7566824966045802,nan
face,270.0,20,19.0,2,0.0018275189427127136,-2.4181948097801904e-20,-1.813986763220127e-20,6.0420804656006355e-21,-1.8281212017551844e-20,0.5,0.9909435265578193,0.9991807079692677,0.9991807079692677,0.33002803513615053,-1.1176686643420699e-20,-1.3005261454381206e-20,-4.8834370285786125e-21,4.700543558770041e-20,-2.4181948097801904e-20,-1.813986763220127e-20,2.886556795549914e-20,1.1641348269541118e-06,nan,-6.487005077510623,-4.866167645366691,1.6208374321439316,-4.904084431133432,-2.9982374750116034,-3.4887676024990193,-1.3100218672197217,12.609592002049173,-6.487005077510623,-4.866167645366691,7.743424356682481,nan
tip,270.0,20,28.516660498395403,2,1.0,-5.140913715487024e-21,-2.801588639244026e-21,2.339325076242998e-21,-2.801588639244026e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.140913715487024e-21,-2.801588639244026e-21,-2.801588639244026e-21,1.1641348269541118e-06,nan,-1.379092091362139,-0.7515490337821067,0.6275430575800323,-0.7515490337821067,nan,nan,-0.06580920592593349,-0.0,-1.379092091362139,-0.7515490337821067,-0.7515490337821067,nan
face,271.0,20,19.0,2,0.0018275189427127136,-2.4187438558142992e-20,-1.812709039980879e-20,6.060348158334201e-21,-1.825856660547805e-20,0.5,0.9914829822151677,0.9991589583791235,0.9991589583791235,0.3075563819942789,-1.116788673941774e-20,-1.3019551818725251e-20,-4.8834370285786125e-21,4.717952979358078e-20,-2.4187438558142992e-20,-1.812709039980879e-20,2.9052439393771985e-20,1.1465809725364768e-06,nan,-6.464535215319439,-4.84479635820684,1.6197388571125995,-4.879935778178178,-2.9848219328441288,-3.4797132824753105,-1.3051878381893907,12.609592002049173,-6.464535215319439,-4.84479635820684,7.764795643842332,nan
tip,271.0,20,28.516660498395403,2,1.0,-5.127489770932027e-21,-2.792949319084384e-21,2.3345404518476434e-21,-2.792949319084384e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.127489770932027e-21,-2.792949319084384e-21,-2.792949319084384e-21,1.1465809725364768e-06,nan,-1.370415396020552,-0.7464667738347588,0.6239486221857932,-0.7464667738347588,nan,nan,-0.06556636752768281,-0.0,-1.370415396020552,-0.7464667738347588,-0.7464667738347588,nan
face,272.0,20,19.0,2,0.0018275189427127136,-2.4191797773509254e-20,-1.8113595456870253e-20,6.078202316639001e-21,-1.8235955828819158e-20,0.5,0.9919800884461263,0.999136798212965,0.999136798212965,0.28676346013604115,-1.1159077441188261e-20,-1.3032720332320993e-20,-4.8834370285786125e-21,4.735362399946116e-20,-2.4191797773509254e-20,-1.8113595456870253e-20,2.92400285425909e-20,1.129369304736483e-06,nan,-6.4419293383649885,-4.82339109682301,1.6185382415419787,-4.855973911762628,-2.9715025328210576,-3.4704268055439313,-1.300389353490165,12.609592002049173,-6.4419293383649885,-4.82339109682301,7.786200905226162,nan
tip,272.0,20,28.516660498395403,2,1.0,-5.1141248484441266e-21,-2.7843594250257463e-21,2.3297654234183803e-21,-2.7843594250257463e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.1141248484441266e-21,-2.7843594250257463e-21,-2.7843594250257463e-21,1.129369304736483e-06,nan,-1.3618182166407327,-0.7414350449087994,0.6203831717319334,-0.7414350449087994,nan,nan,-0.06532531470588986,-0.0,-1.3618182166407327,-0.7414350449087994,-0.7414350449087994,nan
face,273.0,20,19.0,2,0.0018275189427127136,-2.4195115616456168e-20,-1.8099444683276622e-20,6.095670933179546e-21,-1.8213379634865916e-20,0.5,0.9924382359986238,0.9991142234552108,0.9991142234552108,0.26751341247585864,-1.1150258799218689e-20,-1.3044856817237478e-20,-4.8834370285786125e-21,4.7527718205341527e-20,-2.4195115616456168e-20,-1.8099444683276622e-20,2.9428273522064904e-20,1.1124919185452515e-06,nan,-6.419212785427439,-4.801968651929233,1.617244133498205,-4.8321967653031415,-2.958278231829877,-3.4609345535975606,-1.2956260225249996,12.609592002049173,-6.419212785427439,-4.801968651929233,7.80762335011994,nan
tip,273.0,20,28.516660498395403,2,1.0,-5.1008186268644955e-21,-2.7758185589500588e-21,2.3250000679144367e-21,-2.7758185589500588e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.1008186268644955e-21,-2.7758185589500588e-21,-2.7758185589500588e-21,1.1124919185452515e-06,nan,-1.3532995942141675,-0.7364531860934687,0.6168464081206988,-0.7364531860934687,nan,nan,-0.06508602783883533,-0.0,-1.3532995942141675,-0.7364531860934687,-0.7364531860934687,nan
face,274.0,20,19.0,2,0.0018275189427127136,-2.4197474149862252e-20,-1.8084694501681656e-20,6.1127796481805954e-21,-1.8190837971497104e-20,0.5,0.9928605207691042,0.9990912301100007,0.9990912301100007,0.24968218093205624,-1.1141430865034893e-20,-1.305604328482736e-20,-4.8834370285786125e-21,4.77018124112219e-20,-2.4197474149862252e-20,-1.8084694501681656e-20,2.961711790954024e-20,1.0959411151596322e-06,nan,-6.3964084609522045,-4.780544126542682,1.6158643344095227,-4.808602302540618,-2.9451480022607615,-3.4512604586914435,-1.2908974603989958,12.609592002049173,-6.3964084609522045,-4.780544126542682,7.82904787550649,nan
tip,274.0,20,28.516660498395403,2,1.0,-5.0875707869927175e-21,-2.7673263268287335e-21,2.320244460163984e-21,-2.7673263268287335e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.0875707869927175e-21,-2.7673263268287335e-21,-2.7673263268287335e-21,1.0959411151596322e-06,nan,-1.3448585842501555,-0.7315205472073565,0.6133380370427991,-0.7315205472073565,nan,nan,-0.06484848759124832,-0.0,-1.3448585842501555,-0.7315205472073565,-0.7315205472073565,nan
face,275.0,20,19.0,2,0.0018275189427127136,-2.4198948349703668e-20,-1.806939638891014e-20,6.129551960793529e-21,-1.8168330787167347e-20,0.5,0.9932497710874607,0.9990678142018143,0.9990678142018143,0.23315641477135723,-1.1132593691189562e-20,-1.3066354658514108e-20,-4.8834370285786125e-21,4.787590661710227e-20,-2.4198948349703668e-20,-1.806939638891014e-20,2.9806510228192127e-20,1.079709396124941e-06,nan,-6.3735370696755105,-4.759131101364158,1.6144059683113532,-4.785188516985944,-2.9321108317213826,-3.4414262379541287,-1.2862032878157268,12.609592002049173,-6.3735370696755105,-4.759131101364158,7.850460900685014,nan
tip,275.0,20,28.516660498395403,2,1.0,-5.0743810115690934e-21,-2.7588823386707443e-21,2.315498672898349e-21,-2.7588823386707443e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.0743810115690934e-21,-2.7588823386707443e-21,-2.7588823386707443e-21,1.079709396124941e-06,nan,-1.3364942565071916,-0.7266364885896532,0.6098577679175384,-0.7266364885896532,nan,nan,-0.06461267490909833,-0.0,-1.3364942565071916,-0.7266364885896532,-0.7266364885896532,nan
face,276.0,20,19.0,2,0.0018275189427127136,-2.4199606757003402e-20,-1.8053597336690045e-20,6.146009420313357e-21,-1.814585803089517e-20,0.5,0.9936085723283458,0.9990439717760807,0.9990439717760807,0.21783248591864893,-1.1123747331249396e-20,-1.3075859425754006e-20,-4.8834370285786125e-21,4.805000082298264e-20,-2.4199606757003402e-20,-1.8053597336690045e-20,2.9996403486292594e-20,1.063789457652542e-06,nan,-6.3506173275629,-4.737741783264594,1.6128755442983058,-4.761953431377533,-2.9191657227578665,-3.431451604805034,-1.2815431309758145,12.609592002049173,-6.3506173275629,-4.737741783264594,7.8718502187845765,nan
tip,276.0,20,28.516660498395403,2,1.0,-5.061248985257305e-21,-2.7504862084715675e-21,2.3107627767857377e-21,-2.7504862084715675e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.061248985257305e-21,-2.7504862084715675e-21,-2.7504862084715675e-21,1.063789457652542e-06,nan,-1.3282056947302763,-0.721800380896159,0.6064053138341171,-0.721800380896159,nan,nan,-0.06437857101450015,-0.0,-1.3282056947302763,-0.721800380896159,-0.721800380896159,nan
face,277.0,20,19.0,2,0.0018275189427127136,-2.419951206626939e-20,-1.803734026699451e-20,6.162171799274879e-21,-1.8123419652251158e-20,0.5,0.9939392891249693,0.9990196988997744,0.9990196988997744,0.20361560018597497,-1.1114891839782149e-20,-1.308462022648724e-20,-4.8834370285786125e-21,4.822409502886301e-20,-2.419951206626939e-20,-1.803734026699451e-20,3.01867547618685e-20,1.0481741851070237e-06,nan,-6.327666151571894,-4.716387138686674,1.6112790128852206,-4.738895097150672,-2.906311692581762,-3.421354458990132,-1.276916621477707,12.609592002049173,-6.327666151571894,-4.716387138686674,7.893204863362499,nan
tip,277.0,20,28.516660498395403,2,1.0,-5.048174394627482e-21,-2.7421375541629137e-21,2.3060368404645684e-21,-2.7421375541629137e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.048174394627482e-21,-2.7421375541629137e-21,-2.7421375541629137e-21,1.0481741851070237e-06,nan,-1.319991996394026,-0.7170116048999207,0.6029803914941054,-0.7170116048999207,nan,nan,-0.0641461574007294,-0.0,-1.319991996394026,-0.7170116048999207,-0.7170116048999207,nan
face,278.0,20,19.0,2,0.0018275189427127136,-2.4198721656942992e-20,-1.802066440670122e-20,6.178057250241773e-21,-1.8101015601346312e-20,0.5,0.9942440854315647,0.9989949916620015,0.9989949916620015,0.19041899457198413,-1.1106027272343524e-20,-1.3092694384599468e-20,-4.8834370285786125e-21,4.839818923474339e-20,-2.4198721656942992e-20,-1.802066440670122e-20,3.037752482804217e-20,1.0328566476579128e-06,nan,-6.304698830471034,-4.695077013567875,1.6096218169031589,-4.716011593918343,-2.893547772802856,-3.4111510576681785,-1.2723233962205929,12.609592002049173,-6.304698830471034,-4.695077013567875,7.914514988481297,nan
tip,278.0,20,28.516660498395403,2,1.0,-5.035156928139656e-21,-2.733835997563229e-21,2.3013209305764273e-21,-2.733835997563229e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.035156928139656e-21,-2.733835997563229e-21,-2.733835997563229e-21,1.0328566476579128e-06,nan,-1.3118522724514268,-0.7122695512963686,0.5995827211550581,-0.7122695512963686,nan,nan,-0.06391541582734547,-0.0,-1.3118522724514268,-0.7122695512963686,-0.7122695512963686,nan
face,279.0,20,19.0,2,0.0018275189427127136,-2.419728807367627e-20,-1.8003605625764883e-20,6.1936824479113866e-21,-1.8078645828820537e-20,0.5,0.9945249426541679,0.9989698461745735,0.9989698461745735,0.17816321184468947,-1.109715368546393e-20,-1.310013438821234e-20,-4.8834370285786125e-21,4.857228344062376e-20,-2.419728807367627e-20,-1.8003605625764883e-20,3.056867781485887e-20,1.0178300930909635e-06,nan,-6.281729178701133,-4.673820241212383,1.6079089374887503,-4.69330102896327,-2.8808730091677055,-3.400856169533428,-1.267763097309408,12.609592002049173,-6.281729178701133,-4.673820241212383,7.935771760836789,nan
tip,279.0,20,28.516660498395403,2,1.0,-5.022196276127561e-21,-2.7255811643289913e-21,2.29661511179857e-21,-2.7255811643289913e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.022196276127561e-21,-2.7255811643289913e-21,-2.7255811643289913e-21,1.0178300930909635e-06,nan,-1.303785647088079,-0.7075736205128544,0.5962120265752245,-0.7075736205128544,nan,nan,-0.06368632831541951,-0.0,-1.303785647088079,-0.7075736205128544,-0.7075736205128544,nan
face,280.0,20,19.0,2,0.0018275189427127136,-2.419525946063287e-20,-1.7986196742644624e-20,6.209062717988247e-21,-1.8056310285831315e-20,0.5,0.9947836760458104,0.9989442585725696,0.9989442585725696,0.1667754445621748,-1.1088271136635122e-20,-1.310698832399775e-20,-4.8834370285786125e-21,4.874637764650413e-20,-2.419525946063287e-20,-1.7986196742644624e-20,3.076018090385951e-20,1.0030879427742102e-06,nan,-6.2587696750464215,-4.652624739381009,1.6061449356654127,-4.670761536740876,-2.868286461303737,-3.390483213742685,-1.2632353719618743,12.609592002049173,-6.2587696750464215,-4.652624739381009,7.956967262668163,nan
tip,280.0,20,28.516660498395403,2,1.0,-5.009292130782763e-21,-2.7173726839067647e-21,2.2919194468759985e-21,-2.7173726839067647e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.009292130782763e-21,-2.7173726839067647e-21,-2.7173726839067647e-21,1.0030879427742102e-06,nan,-1.2957912574817978,-0.7029232225224629,0.5928680349593349,-0.7029232225224629,nan,nan,-0.06345887714286443,-0.0,-1.2957912574817978,-0.7029232225224629,-0.7029232225224629,nan
face,281.0,20,19.0,2,0.0018275189427127136,-2.419267995445367e-20,-1.796846780032556e-20,6.224212154128109e-21,-1.803400892404251e-20,0.5,0.9950219495413269,0.998918225014888,0.998918225014888,0.15618894152222185,-1.1079379684296716e-20,-1.3113300270156951e-20,-4.8834370285786125e-21,4.89204718523845e-20,-2.419267995445367e-20,-1.796846780032556e-20,3.095200405205894e-20,9.886237867741265e-07,nan,-6.235831587690317,-4.631497597728495,1.6043339899618225,-4.648391278392907,-2.8557872024687825,-3.3800443852215345,-1.2587398724175263,12.609592002049173,-6.235831587690317,-4.631497597728495,7.978094404320677,nan
tip,281.0,20,28.516660498395403,2,1.0,-4.9964441861391895e-21,-2.7092101894859654e-21,2.287233996653224e-21,-2.7092101894859654e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.9964441861391895e-21,-2.7092101894859654e-21,-2.7092101894859654e-21,9.886237867741265e-07,nan,-1.2878682535674457,-0.6983177766619848,0.5895504769054609,-0.6983177766619848,nan,nan,-0.06323304483986492,-0.0,-1.2878682535674457,-0.6983177766619848,-0.6983177766619848,nan
face,282.0,20,19.0,2,0.0018275189427127136,-2.4189590040036067e-20,-1.795044631591666e-20,6.2391437241194074e-21,-1.801174169561335e-20,0.5,0.9952412891883989,0.9988917416847841,0.9988917416847841,0.14634247037473352,-1.1070479387822583e-20,-1.3119110652213486e-20,-4.8834370285786125e-21,4.909456605826488e-20,-2.4189590040036067e-20,-1.795044631591666e-20,3.1144119742348224e-20,9.744313791173392e-07,nan,-6.212925087059366,-4.610445156593679,1.6024799304656867,-4.626188441271431,-2.8433743193059087,-3.369550767753458,-1.2542762558486695,12.609592002049173,-6.212925087059366,-4.610445156593679,7.999146845455495,nan
tip,282.0,20,28.516660498395403,2,1.0,-4.9836521380579284e-21,-2.701093317952373e-21,2.2825588201055552e-21,-2.701093317952373e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.9836521380579284e-21,-2.701093317952373e-21,-2.701093317952373e-21,9.744313791173392e-07,nan,-1.2800157978068398,-0.6937567114539531,0.5862590863528866,-0.6937567114539531,nan,nan,-0.0630088141844044,-0.0,-1.2800157978068398,-0.6937567114539531,-0.6937567114539531,nan
face,283.0,20,19.0,2,0.0018275189427127136,-2.4186026872838822e-20,-1.7932157506489626e-20,6.253869366349196e-21,-1.7989508553187567e-20,0.5,0.9954430953149523,0.9988648047904002,0.9988648047904002,0.1371798307914491,-1.1061570307507132e-20,-1.3124456565331689e-20,-4.8834370285786125e-21,4.926866026414524e-20,-2.4186026872838822e-20,-1.7932157506489626e-20,3.1336502757655616e-20,9.605046331934735e-07,nan,-6.190059347707448,-4.589473078038456,1.6005862696689925,-4.604151238472986,-2.83104691160342,-3.3590124361040274,-1.2498441842732326,12.609592002049173,-6.190059347707448,-4.589473078038456,8.020118924010717,nan
tip,283.0,20,28.516660498395403,2,1.0,-4.97091568421236e-21,-2.6930217098423774e-21,2.2778939743699826e-21,-2.6930217098423774e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.97091568421236e-21,-2.6930217098423774e-21,-2.6930217098423774e-21,9.605046331934735e-07,nan,-1.2722330649636229,-0.6892394644326414,0.5829936005309815,-0.6892394644326414,nan,nan,-0.06278616819788707,-0.0,-1.2722330649636229,-0.6892394644326414,-0.6892394644326414,nan
face,284.0,20,19.0,2,0.0018275189427127136,-2.4182024571034742e-20,-1.7913624493541573e-20,6.268400077493169e-21,-1.796730944988264e-20,0.5,0.9956286535583292,0.9988374105652794,0.9988374105652794,0.12864941317508968,-1.1052652504551522e-20,-1.312937206648322e-20,-4.8834370285786125e-21,4.944275447002562e-20,-2.4182024571034742e-20,-1.7913624493541573e-20,3.1529129976484046e-20,9.468376172948694e-07,nan,-6.167242640357659,-4.56858640993423,1.5986562304234284,-4.582277908382584,-2.81880409205991,-3.348438548297749,-1.2454433244694536,12.609592002049173,-6.167242640357659,-4.56858640993423,8.041005592114942,nan
tip,284.0,20,28.516660498395403,2,1.0,-4.9582345240736154e-21,-2.6849950092978728e-21,2.2732395147757426e-21,-2.6849950092978728e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.9582345240736154e-21,-2.6849950092978728e-21,-2.6849950092978728e-21,9.468376172948694e-07,nan,-1.2645192418829725,-0.6847654819739022,0.5797537599090703,-0.6847654819739022,nan,nan,-0.06256509014085225,-0.0,-1.2645192418829725,-0.6847654819739022,-0.6847654819739022,nan
face,285.0,20,19.0,2,0.0018275189427127136,-2.4177614480487476e-20,-1.7894868488213513e-20,6.282745992273963e-21,-1.7945144339279282e-20,0.5,0.9957991448685816,0.9988095552688719,0.9988095552688719,0.12070379841330996,-1.1043726041049758e-20,-1.313388843943772e-20,-4.8834370285786125e-21,4.961684867590599e-20,-2.4177614480487476e-20,-1.7894868488213513e-20,3.1721980187692477e-20,9.334245502889819e-07,nan,-6.144482415100022,-4.547789643808503,1.5966927712915187,-4.560566714227386,-2.806644986054234,-3.3378374290457877,-1.241073347892368,12.609592002049173,-6.144482415100022,-4.547789643808503,8.06180235824067,nan
tip,285.0,20,28.516660498395403,2,1.0,-4.945608358896308e-21,-2.6770128640218867e-21,2.268595494874421e-21,-2.6770128640218867e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.945608358896308e-21,-2.6770128640218867e-21,-2.6770128640218867e-21,9.334245502889819e-07,nan,-1.2568735272760188,-0.6803342191287758,0.5765393081472429,-0.6803342191287758,nan,nan,-0.062345563508779095,-0.0,-1.2568735272760188,-0.6803342191287758,-0.6803342191287758,nan
face,286.0,20,19.0,2,0.0018275189427127136,-2.417282541521976e-20,-1.7875908959173493e-20,6.296916456046268e-21,-1.7923013175410976e-20,0.5,0.9959556545865825,0.9987812351870279,0.9987812351870279,0.11329939464887438,-1.1034790979974694e-20,-1.3138034435245069e-20,-4.8834370285786125e-21,4.9790942881786364e-20,-2.417282541521976e-20,-1.7875908959173493e-20,3.191503392261287e-20,9.202597974194416e-07,nan,-6.121785376636963,-4.527086767087673,1.59469860954929,-4.539015943639745,-2.794568731420278,-3.3272166452166854,-1.2367339305920448,12.609592002049173,-6.121785376636963,-4.527086767087673,8.082505234961499,nan
tip,286.0,20,28.516660498395403,2,1.0,-4.933036891704569e-21,-2.6690749252348403e-21,2.2639619664697284e-21,-2.6690749252348403e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.933036891704569e-21,-2.6690749252348403e-21,-2.6690749252348403e-21,9.202597974194416e-07,nan,-1.24929513150886,-0.6759451394607483,0.5733499920481119,-0.6759451394607483,nan,nan,-0.06212757202797916,-0.0,-1.24929513150886,-0.6759451394607483,-0.6759451394607483,nan
face,287.0,20,19.0,2,0.0018275189427127136,-2.4167683875765488e-20,-1.785676378487439e-20,6.310920090891097e-21,-1.7900915912753748e-20,0.5,0.9960991806872606,0.998752446632479,0.998752446632479,0.10639610745302563,-1.1025847385164007e-20,-1.3141836490601482e-20,-4.8834370285786125e-21,4.996503708766673e-20,-2.4167683875765488e-20,-1.785676378487439e-20,3.210827330279234e-20,9.073378662318363e-07,nan,-6.099157552374314,-4.506481310304342,1.5926762420699716,-4.51762390822945,-2.782574478226437,-3.316583074147877,-1.2324247531335362,12.609592002049173,-6.099157552374314,-4.506481310304342,8.10311069174483,nan
tip,287.0,20,28.516660498395403,2,1.0,-4.920519827278336e-21,-2.661180847631515e-21,2.259338979646821e-21,-2.661180847631515e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.920519827278336e-21,-2.661180847631515e-21,-2.661180847631515e-21,9.073378662318363e-07,nan,-1.2417832763960568,-0.6715977148865919,0.5701855615094648,-0.6715977148865919,nan,nan,-0.06191109965157506,-0.0,-1.2417832763960568,-0.6715977148865919,-0.6715977148865919,nan
face,288.0,20,19.0,2,0.0018275189427127136,-2.4162214247552445e-20,-1.7837449391719475e-20,6.324764855832971e-21,-1.7878852506216017e-20,0.5,0.9962306412690055,0.9987231859453078,0.9987231859453078,0.09995704015957349,-1.1016895321306022e-20,-1.3145318926246424e-20,-4.8834370285786125e-21,5.013913129354711e-20,-2.4162214247552445e-20,-1.7837449391719475e-20,3.230168190182764e-20,8.946534026204293e-07,nan,-6.076604354071598,-4.485976389777026,1.5906279642945722,-4.496388943164897,-2.7706613885596405,-3.3059429655119574,-1.228145500518489,12.609592002049173,-6.076604354071598,-4.485976389777026,8.123615612272147,nan
tip,288.0,20,28.516660498395403,2,1.0,-4.9080568721399426e-21,-2.6533302893386164e-21,2.2547265828013262e-21,-2.6533302893386164e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.9080568721399426e-21,-2.6533302893386164e-21,-2.6533302893386164e-21,8.946534026204293e-07,nan,-1.234337194998497,-0.667291425520669,0.5670457694778279,-0.667291425520669,nan,nan,-0.06169613055556264,-0.0,-1.234337194998497,-0.667291425520669,-0.667291425520669,nan
face,289.0,20,19.0,2,0.0018275189427127136,-2.4156438981243773e-20,-1.7817980879510682e-20,6.338458101733092e-21,-1.785682291112865e-20,0.5,0.9963508813620223,0.9986934494934085,0.9986934494934085,0.09394822144809982,-1.1007934853925555e-20,-1.3148504127318219e-20,-4.8834370285786125e-21,5.0313225499427474e-20,-2.4156438981243773e-20,-1.7817980879510682e-20,3.249524461991679e-20,8.822011869920857e-07,nan,-6.054130633690867,-4.465574746216571,1.5885558874742955,-4.475309406763008,-2.758828636313875,-3.2953019973769915,-1.2238958621083904,12.609592002049173,-6.054130633690867,-4.465574746216571,8.144017255832601,nan
tip,289.0,20,28.516660498395403,2,1.0,-4.895647734540928e-21,-2.645522911873017e-21,2.2501248226679113e-21,-2.645522911873017e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.895647734540928e-21,-2.645522911873017e-21,-2.645522911873017e-21,8.822011869920857e-07,nan,-1.2269561314255215,-0.6630257595226414,0.5639303719028801,-0.6630257595226414,nan,nan,-0.061482649134955165,-0.0,-1.2269561314255215,-0.6630257595226414,-0.6630257595226414,nan
face,290.0,20,19.0,2,0.0018275189427127136,-2.4150378756770082e-20,-1.779837213541388e-20,6.3520066213562025e-21,-1.7834827083235126e-20,0.5,0.9964606791210179,0.9986632336729317,0.9986632336729317,0.08833835756010656,-1.0998966049369641e-20,-1.315141270740044e-20,-4.8834370285786125e-21,5.048731970530784e-20,-2.4150378756770082e-20,-1.779837213541388e-20,3.2688947569893966e-20,8.699761305438596e-07,nan,-6.031740734016639,-4.445278779665835,1.5864619543508043,-4.454383680087664,-2.7470754069830483,-3.284665327033591,-1.2196755315493961,12.609592002049173,-6.031740734016639,-4.445278779665835,8.164313222383338,nan
tip,290.0,20,28.516660498395403,2,1.0,-4.883292124449137e-21,-2.6377583801005877e-21,2.245533744348549e-21,-2.6377583801005877e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.883292124449137e-21,-2.6377583801005877e-21,-2.6377583801005877e-21,8.699761305438596e-07,nan,-1.2196393406412085,-0.6588002129484751,0.5608391276927333,-0.6588002129484751,nan,nan,-0.061270640000007044,-0.0,-1.2196393406412085,-0.6588002129484751,-0.6588002129484751,nan
face,291.0,20,19.0,2,0.0018275189427127136,-2.4144052632609898e-20,-1.777863593754949e-20,6.365416695060407e-21,-1.781286497868185e-20,0.5,0.9965607514610189,0.9986325349087228,0.9986325349087228,0.08309860679601577,-1.0989988974793247e-20,-1.3154063657816652e-20,-4.8834370285786125e-21,5.066141391118822e-20,-2.4144052632609898e-20,-1.777863593754949e-20,3.2882777973638734e-20,8.579732716507367e-07,nan,-6.009438534560464,-4.425090581136725,1.5843479534237388,-4.433610166556449,-2.735400897458119,-3.274037637102345,-1.2154842066987108,12.609592002049173,-6.009438534560464,-4.425090581136725,8.184501420912449,nan
tip,291.0,20,28.516660498395403,2,1.0,-4.870989753536031e-21,-2.6300363621956617e-21,2.2409533913403694e-21,-2.6300363621956617e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.870989753536031e-21,-2.6300363621956617e-21,-2.6300363621956617e-21,8.579732716507367e-07,nan,-1.2123860882747088,-0.6546142896046758,0.5577717986700331,-0.6546142896046758,nan,nan,-0.06106008797251561,-0.0,-1.2123860882747088,-0.6546142896046758,-0.6546142896046758,nan
