temperature_K,blocked_fraction,blocked_weight,vdw_kBT,dipole_kBT,epsilon_kBT,epsilon_unblocked_kBT,epsilon_frozen_kBT,vdw_choice,registration,registration_cost_kBT,epsilon_net_kBT,attraction,critical_attraction,dwell_s,size_cv,phi_dilute,phi_dense,two_phase
202.0,0.703010155441879,0.4942232786544148,1.7510193274719053,7.436329086220687,5.512141471547417,9.187348413692593,1.7510193274719053,inherited,15.5deg,4.430822384898431,1.0813190866489855,5.068683218667119,10.698996655518394,150.0,0.1,nan,nan,False
203.0,0.6973483950303468,0.4862947840514007,1.7423936164991372,7.3899486119286495,5.538648764038996,9.132342228427786,1.7423936164991372,inherited,15.5deg,4.430822384898431,1.1078263791405645,5.192936152221396,10.698996655518394,150.0,0.1,nan,nan,False
204.0,0.6916668271654529,0.4784029998011245,1.73385247132022,7.344032410298298,5.564477745895129,9.077884881618518,1.73385247132022,inherited,15.5deg,4.430822384898431,1.1336553609966975,5.314009504672019,10.698996655518394,150.0,0.1,nan,nan,False
205.0,0.6859669735299387,0.47055068877382367,1.7253946543869505,7.298573767694063,5.589619508626011,9.023968422081014,1.7253946543869505,inherited,15.5deg,4.430822384898431,1.15879712372758,5.431861517473031,10.698996655518394,150.0,0.1,nan,nan,False
206.0,0.6802503481951869,0.46274053621967304,1.7170189521811885,7.25356610004319,5.61406598558555,8.97058505222438,1.7170189521811885,inherited,15.5deg,4.430822384898431,1.1832436006871188,5.546454378220869,10.698996655518394,150.0,0.1,nan,nan,False
207.0,0.6745184565036051,0.4549751481640058,1.7087241746344195,7.209002949700321,5.637809939180082,8.917727124334741,1.7087241746344195,inherited,15.5deg,4.430822384898431,1.2069875542816506,5.657754160695237,10.698996655518394,150.0,0.1,nan,nan,False
208.0,0.6687727940050027,0.44725705000125776,1.7005091545640616,7.164877982402959,5.660844946938509,8.865387136967021,1.7005091545640616,inherited,15.5deg,4.430822384898431,1.2300225620400775,5.765730759562864,10.698996655518394,150.0,0.1,nan,nan,False
209.0,0.6630148454859406,0.43958868533474565,1.6923727471259564,7.121184984314705,5.683165386160228,8.81355773144066,1.6923727471259564,inherited,15.5deg,4.430822384898431,1.2523430012617967,5.870357818414671,10.698996655518394,150.0,0.1,nan,nan,False
210.0,0.657246084014522,0.4319724149524241,1.6843138292824995,7.07791785915338,5.704766417982503,8.762231688435879,1.6843138292824995,inherited,15.5deg,4.430822384898431,1.2739440330840717,5.971612655081586,10.698996655518394,150.0,0.1,nan,nan,False
211.0,0.6514679699711952,0.42441051589839,1.6763312992858999,7.035070625401183,5.7256439711789575,8.711401924687083,1.6763312992858999,inherited,15.5deg,4.430822384898431,1.2948215862805261,6.069476185689966,10.698996655518394,150.0,0.1,nan,nan,False
212.0,0.6456819501449462,0.41690518074298083,1.6684240761760607,6.992637413594172,5.745794724985624,8.661061489770232,1.6684240761760607,inherited,15.5deg,4.430822384898431,1.3149723400871922,6.163932844158714,10.698996655518394,150.0,0.1,nan,nan,False
213.0,0.6398894569176259,0.40945851707433417,1.660591099292605,6.950612463688452,5.765216090840799,8.611203562981057,1.660591099292605,inherited,15.5deg,4.430822384898431,1.3343937059423672,6.254970496604846,10.698996655518394,150.0,0.1,nan,nan,False
214.0,0.6340919074567948,0.4020725471021964,1.6528313278005835,6.908990122500556,5.783906193843425,8.561821450301139,1.6528313278005835,inherited,15.5deg,4.430822384898431,1.3530838089449935,6.342580354429657,10.698996655518394,150.0,0.1,nan,nan,False
215.0,0.6282907028983081,0.3947492073484501,1.645143740229418,6.867764841219585,5.8018638541220175,8.512908581449002,1.645143740229418,inherited,15.5deg,4.430822384898431,1.3710414692235862,6.42675688698556,10.698996655518394,150.0,0.1,nan,nan,False
216.0,0.6224872275970742,0.38749034852149167,1.6375273340246521,6.826931172988796,5.819088567459783,8.464458507013449,1.6375273340246521,inherited,15.5deg,4.430822384898431,1.3882661825613516,6.507497730756335,10.698996655518394,150.0,0.1,nan,nan,False
217.0,0.6166828484626815,0.3802977355880466,1.6299811251120961,6.786483770554345,5.835580485119596,8.416464895666442,1.6299811251120961,inherited,15.5deg,4.430822384898431,1.4047581002211649,6.5848035947867105,10.698996655518394,150.0,0.1,nan,nan,False
218.0,0.6108789143024113,0.37317304793929273,1.6225041474739672,6.746417383979076,5.851340393602942,8.368921531453044,1.6225041474739672,inherited,15.5deg,4.430822384898431,1.4205180087045104,6.658678165802392,10.698996655518394,150.0,0.1,nan,nan,False
219.0,0.6050767551535574,0.3661178796271581,1.6150954527366432,6.706726858419228,5.866369694512913,8.321822311155872,1.6150954527366432,inherited,15.5deg,4.430822384898431,1.4355473096144813,6.729128013817881,10.698996655518394,150.0,0.1,nan,nan,False
220.0,0.5992776816796592,0.359133739759347,1.6077541097696584,6.667407131962057,5.880670383932039,8.275161241731716,1.6077541097696584,inherited,15.5deg,4.430822384898431,1.449847999033608,6.796162495470037,10.698996655518394,150.0,0.1,nan,nan,False
221.0,0.5934829846507601,0.35222205306997434,1.6004792042955875,6.628453233522458,5.894245031228455,8.228932437818045,1.6004792042955875,inherited,15.5deg,4.430822384898431,1.4634226463300237,6.859793654671986,10.698996655518394,150.0,0.1,nan,nan,False
222.0,0.5876939344350327,0.3453841605717285,1.5932698385104724,6.589860280796684,5.907096757939218,8.183130119307156,1.5932698385104724,inherited,15.5deg,4.430822384898431,1.4762743730407868,6.920036123628688,10.698996655518394,150.0,0.1,nan,nan,False
223.0,0.5819117804758971,0.33862132025662867,1.5861251307144613,6.551623478271398,5.919229216949273,8.13774860898586,1.5861251307144613,inherited,15.5deg,4.430822384898431,1.488406832050842,6.976907025238321,10.698996655518394,150.0,0.1,nan,nan,False
224.0,0.576137750822298,0.33193470792257634,1.5790442149523432,6.513738115286292,5.930646571456927,8.092782330238634,1.5790442149523432,inherited,15.5deg,4.430822384898431,1.499824186558496,7.03042587449295,10.698996655518394,150.0,0.1,nan,nan,False
225.0,0.5703730517431448,0.3253254181547881,1.572026240663666,6.476199564148609,5.941353473551772,8.048225804812276,1.572026240663666,inherited,15.5deg,4.430822384898431,1.510531088653341,7.080614478062536,10.698996655518394,150.0,0.1,nan,nan,False
226.0,0.5646188673623757,0.31879446538157197,1.5650703723421453,6.439003278297972,5.951355042944925,8.004073650640118,1.5650703723421453,inherited,15.5deg,4.430822384898431,1.520532658046494,7.12749683459294,10.698996655518394,150.0,0.1,nan,nan,False
227.0,0.5588763592751023,0.3123427849565932,1.5581757892040742,6.402144790519926,5.9606568461576614,7.960320579724,1.5581757892040742,inherited,15.5deg,4.430822384898431,1.52983446125923,7.171099037152641,10.698996655518394,150.0,0.1,nan,nan,False
228.0,0.5531466661998681,0.30597123432802825,1.55134168486546,6.365619711206716,5.96926487577143,7.9169613960721765,1.55134168486546,inherited,15.5deg,4.430822384898431,1.538442490872999,7.211449175967183,10.698996655518394,150.0,0.1,nan,nan,False
229.0,0.5474309037128464,0.2996805943398637,1.5445672670276194,6.329423726663843,5.977185529456007,7.8739909936914625,1.5445672670276194,inherited,15.5deg,4.430822384898431,1.5463631445575752,7.248577240113634,10.698996655518394,150.0,0.1,nan,nan,False
230.0,0.5417301640169478,0.29347157060582924,1.5378517571709776,6.293552597461013,5.984425589164711,7.8314043546319905,1.5378517571709776,inherited,15.5deg,4.430822384898431,1.5536032042662793,7.282515019998184,10.698996655518394,150.0,0.1,nan,nan,False
231.0,0.536045515691428,0.287344794892889,1.5311943902568175,6.258002156826085,5.990992200890454,7.789196547082902,1.5311943902568175,inherited,15.5deg,4.430822384898431,1.5601698159920225,7.313296012462605,10.698996655518394,150.0,0.1,nan,nan,False
232.0,0.530378003455743,0.2813008265497002,1.524594414436745,6.222768309080757,5.996892854745805,7.747362723517502,1.524594414436745,inherited,15.5deg,4.430822384898431,1.5660704698473733,7.340955327409562,10.698996655518394,150.0,0.1,nan,nan,False
233.0,0.5247286480061835,0.2753401540383972,1.5180510907696345,6.187847028116731,6.002135364998666,7.705898118886365,1.5180510907696345,inherited,15.5deg,4.430822384898431,1.5713129801002346,7.36552959421985,10.698996655518394,150.0,0.1,nan,nan,False
234.0,0.5190984459041625,0.26946319654011675,1.5115636929458327,6.153234355911091,6.006727850252655,7.664798048856924,1.5115636929458327,inherited,15.5deg,4.430822384898431,1.5759054653542233,7.387056868847921,10.698996655518394,150.0,0.1,nan,nan,False
235.0,0.5134883694531153,0.263670305563619,1.5051315070184035,6.11892640107978,6.010678714204183,7.624057908098184,1.5051315070184035,inherited,15.5deg,4.430822384898431,1.579856329305752,7.405576543620712,10.698996655518394,150.0,0.1,nan,nan,False
236.0,0.5078993665676181,0.25796176655978775,1.498753831141207,6.084919337468004,6.013996626942151,7.583673168609211,1.498753831141207,inherited,15.5deg,4.430822384898431,1.5831742420437198,7.421129259579937,10.698996655518394,150.0,0.1,nan,nan,False
237.0,0.5023323606953759,0.25233780060178923,1.492429975313607,6.051209402776469,6.016690506412596,7.543639378090076,1.492429975313607,inherited,15.5deg,4.430822384898431,1.5858681215141646,7.4337568195976464,10.698996655518394,150.0,0.1,nan,nan,False
238.0,0.4967882508036804,0.24679856613658044,1.486159261131617,6.017792897222413,6.01876950001264,7.50395215835403,1.486159261131617,inherited,15.5deg,4.430822384898431,1.5879471151142086,7.4435021020978525,10.698996655518394,150.0,0.1,nan,nan,False
239.0,0.49126791137360254,0.24134416074538179,1.4799410215452922,5.984666182234382,6.020242966687049,7.464607203779674,1.4799410215452922,inherited,15.5deg,4.430822384898431,1.5894205817886178,7.4504089771341455,10.698996655518394,150.0,0.1,nan,nan,False
240.0,0.4857721923726246,0.2359746228825062,1.473774600622187,5.951825679179778,6.0211204596951005,7.425600279801965,1.473774600622187,inherited,15.5deg,4.430822384898431,1.590298074796669,7.454522225609386,10.698996655518394,150.0,0.1,nan,nan,False
241.0,0.48030191925023985,0.23068993363546392,1.4676593533167008,5.919267868124213,6.021411709772805,7.386927221440914,1.4676593533167008,inherited,15.5deg,4.430822384898431,1.5905893248743732,7.455887460348625,10.698996655518394,150.0,0.1,nan,nan,False
242.0,0.4748578929977133,0.22549001854222775,1.461594645245144,5.886989286621755,6.021126608468664,7.348583931866899,1.461594645245144,inherited,15.5deg,4.430822384898431,1.5903042235702323,7.454551047985464,10.698996655518394,150.0,0.1,nan,nan,False
243.0,0.46944089024130264,0.22037474943054675,1.4555798524663575,5.854986528535153,6.020275191856348,7.31056638100151,1.4555798524663575,inherited,15.5deg,4.430822384898431,1.589452806957917,7.450560032615236,10.698996655518394,150.0,0.1,nan,nan,False
244.0,0.46405166331741604,0.21534394622766045,1.4496143612677248,5.8232562428852,6.018867624915165,7.272870604152924,1.4496143612677248,inherited,15.5deg,4.430822384898431,1.5880452400167338,7.443962062578439,10.698996655518394,150.0,0.1,nan,nan,False
245.0,0.45869094033986,0.21039737874986503,1.4436975679564281,5.791795132728363,6.016914186502517,7.235492700684791,1.4436975679564281,inherited,15.5deg,4.430822384898431,1.586091801604086,7.434805320019152,10.698996655518394,150.0,0.1,nan,nan,False
246.0,0.4533594253113254,0.20553476851861524,1.4378288786557922,5.760599954061923,6.014425254631252,7.198428832717715,1.4378288786557922,inherited,15.5deg,4.430822384898431,1.5836028697328208,7.423138451872598,10.698996655518394,150.0,0.1,nan,nan,False
247.0,0.4480577982876759,0.20075579060639964,1.4320077091065782,5.729667514755776,6.011411292025753,7.161675223862354,1.4320077091065782,inherited,15.5deg,4.430822384898431,1.5805889071273214,7.409010502159319,10.698996655518394,150.0,0.1,nan,nan,False
248.0,0.442786715546915,0.19606007546482462,1.4262334844730842,5.698994673510202,6.007882832221243,7.125228157983287,1.4262334844730842,inherited,15.5deg,4.430822384898431,1.577060447322812,7.392470846825681,10.698996655518394,150.0,0.1,nan,nan,False
249.0,0.43754680973426224,0.1914472107086307,1.420505639153915,5.668578338838812,6.003850466338673,7.089083977992727,1.420505639153915,inherited,15.5deg,4.430822384898431,1.573028081440242,7.373569131751134,10.698996655518394,150.0,0.1,nan,nan,False
250.0,0.43233869001686315,0.18691674288549728,1.4148236165972994,5.638415468076016,5.999324830345341,7.053239084673316,1.4148236165972994,inherited,15.5deg,4.430822384898431,1.5685024454469092,7.352355213032387,10.698996655518394,150.0,0.1,nan,nan,False
251.0,0.4271629422885145,0.18246817926458075,1.409186869120816,5.608503066408265,5.994316592601747,7.017689935529082,1.409186869120816,inherited,15.5deg,4.430822384898431,1.5634942077033154,7.328879098609291,10.698996655518394,150.0,0.1,nan,nan,False
252.0,0.4220201294084066,0.17810098962588827,1.403594857735416,5.578838185928485,5.988836441787343,6.982433043663901,1.403594857735416,inherited,15.5deg,4.430822384898431,1.5580140568889114,7.303190891666772,10.698996655518394,150.0,0.1,nan,nan,False
253.0,0.41691079142693094,0.1738146080082299,1.398047051973616,5.549417924712945,5.982895075428736,6.947464976686561,1.398047051973616,inherited,15.5deg,4.430822384898431,1.5520726905303048,7.275340736860803,10.698996655518394,150.0,0.1,nan,nan,False
254.0,0.4118354457917414,0.16960843441048237,1.3925429297217513,5.520239425920065,5.9765031890404945,6.912782355641816,1.3925429297217513,inherited,15.5deg,4.430822384898431,1.545680804142063,7.245378769415921,10.698996655518394,150.0,0.1,nan,nan,False
255.0,0.40679458757499387,0.16548183648030937,1.3870819770561758,5.491299876910442,5.969671465671381,6.8783818539666175,1.3870819770561758,inherited,15.5deg,4.430822384898431,1.53884908077295,7.213355066123203,10.698996655518394,150.0,0.1,nan,nan,False
256.0,0.4017886897465793,0.16143415120827292,1.3816636880833002,5.462596508387599,5.962410565746072,6.844260196470899,1.3816636880833002,inherited,15.5deg,4.430822384898431,1.531588180847641,7.1793195977233175,10.698996655518394,150.0,0.1,nan,nan,False
257.0,0.3968182034649922,0.15746468660118393,1.3762875647833654,5.434126593558827,5.9547311173362925,6.810414158342192,1.3762875647833654,inherited,15.5deg,4.430822384898431,1.523908732437861,7.143322183302474,10.698996655518394,150.0,0.1,nan,nan,False
258.0,0.3918835583471918,0.15357272330285687,1.3709531168578484,5.405887447315618,5.946643707020478,6.776840564173467,1.3709531168578484,inherited,15.5deg,4.430822384898431,1.5158213221220462,7.105412447447091,10.698996655518394,150.0,0.1,nan,nan,False
259.0,0.38698516272437816,0.14975751616881344,1.365659861580405,5.377876425433123,5.938158871277847,6.743536287013528,1.365659861580405,inherited,15.5deg,4.430822384898431,1.5073364863794154,7.06563977990351,10.698996655518394,150.0,0.1,nan,nan,False
260.0,0.3821234039233839,0.1460182958259936,1.3604073236512495,5.350090923788124,5.929287088233716,6.710498247439373,1.3604073236512495,inherited,15.5deg,4.430822384898431,1.4984647033352845,7.024053296884146,10.698996655518394,150.0,0.1,nan,nan,False
261.0,0.3772986485868119,0.14235427022543456,1.3551950350548847,5.322528377595064,5.920038769703237,6.677723412649948,1.3551950350548847,inherited,15.5deg,4.430822384898431,1.4892163848048057,6.980701803772527,10.698996655518394,150.0,0.1,nan,nan,False
262.0,0.37251124299998223,0.13876462616139182,1.3500225349210873,5.295186260659567,5.9104242536652905,6.645208795580654,1.3500225349210873,inherited,15.5deg,4.430822384898431,1.479601868766859,6.935633759844651,10.698996655518394,150.0,0.1,nan,nan,False
263.0,0.36776151339410973,0.13524853073392595,1.344889369389068,5.268062084649071,5.900453797274249,6.612951454038139,1.344889369389068,inherited,15.5deg,4.430822384898431,1.4696314123758176,6.888897245511645,10.698996655518394,150.0,0.1,nan,nan,False
264.0,0.3630497662387395,0.13180513276600342,1.3397950914747154,5.241153398380042,5.890137570334286,6.580948489854757,1.3397950914747154,inherited,15.5deg,4.430822384898431,1.4593151854358544,6.840539931730567,10.698996655518394,150.0,0.1,nan,nan,False
265.0,0.3583762885592226,0.1284335642014832,1.3347392609408486,5.214457787121376,5.879485649084048,6.549197048062225,1.3347392609408486,inherited,15.5deg,4.430822384898431,1.4486632641856163,6.790609050870076,10.698996655518394,150.0,0.1,nan,nan,False
266.0,0.3537413482862857,0.12513294148739926,1.3297214441703942,5.187972871913552,5.868508010264573,6.517694316083946,1.3297214441703942,inherited,15.5deg,4.430822384898431,1.4376856253661412,6.739151368903786,10.698996655518394,150.0,0.1,nan,nan,False
267.0,0.34914519460684074,0.12190236691704869,1.3247412140424153,5.16169630890309,5.857214525583225,6.486437522945505,1.3247412140424153,inherited,15.5deg,4.430822384898431,1.4263921406847935,6.686213159459969,10.698996655518394,150.0,0.1,nan,nan,False
268.0,0.34458805829056377,0.11874092991646097,1.3197981498109137,5.135625788691956,5.845614956650628,6.45542393850287,1.3197981498109137,inherited,15.5deg,4.430822384898431,1.414792571752197,6.631840180088423,10.698996655518394,150.0,0.1,nan,nan,False
269.0,0.3400701520059912,0.11564770828537797,1.3148918369863378,5.1097590357015035,5.83371895031846,6.424650872687842,1.3148918369863378,inherited,15.5deg,4.430822384898431,1.4028965654200283,6.576077650406383,10.698996655518394,150.0,0.1,nan,nan,False
270.0,0.33559167065810613,0.11262176941509877,1.3100218672197217,5.084093807550551,5.821536034291583,6.394115674770273,1.3100218672197217,inherited,15.5deg,4.430822384898431,1.3907136493931516,6.518970231530398,10.698996655518394,150.0,0.1,nan,nan,False
271.0,0.33115279175322254,0.10966217148595317,1.3051878381893907,5.058627894447269,5.8090756129921575,6.36381573263666,1.3051878381893907,inherited,15.5deg,4.430822384898431,1.378253228093726,6.460562006689341,10.698996655518394,150.0,0.1,nan,nan,False
272.0,0.3267536757636308,0.10676796462504395,1.300389353490165,5.033359118594489,5.796346963765416,6.333748472084654,1.300389353490165,inherited,15.5deg,4.430822384898431,1.3655245788669843,6.400896463438989,10.698996655518394,150.0,0.1,nan,nan,False
273.0,0.3223944664686411,0.10393819200959976,1.2956260225249996,5.008285333608101,5.78335923348968,6.303911356133101,1.2956260225249996,inherited,15.5deg,4.430822384898431,1.3525368485912486,6.340016477771478,10.698996655518394,150.0,0.1,nan,nan,False
274.0,0.31807529128288325,0.10117189092469103,1.2908974603989958,4.983404423948202,5.770121435533888,6.274301884347198,1.2908974603989958,inherited,15.5deg,4.430822384898431,1.3392990506354563,6.277964299853701,10.698996655518394,150.0,0.1,nan,nan,False
275.0,0.31379626160068047,0.09846809379456269,1.2862032878157268,4.958714304362661,5.756642446955965,6.244917592178387,1.2862032878157268,inherited,15.5deg,4.430822384898431,1.3258200620575336,6.2147815408946885,10.698996655518394,150.0,0.1,nan,nan,False
276.0,0.3095574731644352,0.09582582919195003,1.2815431309758145,4.93421291934279,5.742931005912949,6.215756050318604,1.2815431309758145,inherited,15.5deg,4.430822384898431,1.3121086210145174,6.150509161005551,10.698996655518394,150.0,0.1,nan,nan,False
277.0,0.3053590064343634,0.0932441228105816,1.276916621477707,4.90989824259083,5.72899570934894,6.186814864068538,1.276916621477707,inherited,15.5deg,4.430822384898431,1.2981733244505085,6.085187458361759,10.698996655518394,150.0,0.1,nan,nan,False
278.0,0.30120092693637146,0.09072199838732938,1.2723233962205929,4.8857682764989105,5.714845011018104,6.158091672719504,1.2723233962205929,inherited,15.5deg,4.430822384898431,1.2840226261196728,6.018856059935966,10.698996655518394,150.0,0.1,nan,nan,False
279.0,0.2970832855935643,0.08825847857906728,1.267763097309408,4.861821051639244,5.700487219807291,6.129584148948652,1.267763097309408,inherited,15.5deg,4.430822384898431,1.26966483490886,5.951553913635281,10.698996655518394,150.0,0.1,nan,nan,False
280.0,0.29300611906683616,0.08585258581060896,1.2632353719618743,4.838054626265223,5.685930498269249,6.101289998227098,1.2632353719618743,inherited,15.5deg,4.430822384898431,1.2551081133708175,5.883319281425707,10.698996655518394,150.0,0.1,nan,nan,False
281.0,0.28896945011659614,0.08350334310068794,1.2587398724175263,4.814467085823202,5.6711828613262645,6.073206958240728,1.2587398724175263,inherited,15.5deg,4.430822384898431,1.240360476427833,5.814189733255468,10.698996655518394,150.0,0.1,nan,nan,False
282.0,0.28497328796945715,0.08120977485612314,1.2542762558486695,4.791056542474629,5.656252175185978,6.045332798323298,1.2542762558486695,inherited,15.5deg,4.430822384898431,1.2254297902875466,5.744202141972875,10.698996655518394,150.0,0.1,nan,nan,False
283.0,0.2810176286666256,0.07897090762141348,1.2498441842732326,4.767821134628348,5.641146156523423,6.017665318901581,1.2498441842732326,inherited,15.5deg,4.430822384898431,1.2103237716249913,5.673392679492147,10.698996655518394,150.0,0.1,nan,nan,False
284.0,0.2771024553923858,0.07678577078448917,1.2454433244694536,4.744759026482744,5.625872371917057,5.990202350952198,1.2454433244694536,inherited,15.5deg,4.430822384898431,1.195049987018626,5.601796814149809,10.698996655518394,150.0,0.1,nan,nan,False
285.0,0.27322773880336104,0.07465339725159768,1.241073347892368,4.721868407577557,5.610438237469269,5.9629417554699256,1.241073347892368,inherited,15.5deg,4.430822384898431,1.179615852570838,5.529449308925803,10.698996655518394,150.0,0.1,nan,nan,False
286.0,0.2693934373748999,0.07257282410066411,1.2367339305920448,4.699147492355059,5.594851018561343,5.935881422947103,1.2367339305920448,inherited,15.5deg,4.430822384898431,1.1640286336629115,5.456384220294898,10.698996655518394,150.0,0.1,nan,nan,False
287.0,0.2655994977567428,0.07054309320863403,1.2324247531335362,4.676594519730425,5.57911782975963,5.909019272863961,1.2324247531335362,inherited,15.5deg,4.430822384898431,1.1482954448611986,5.382634897786868,10.698996655518394,150.0,0.1,nan,nan,False
288.0,0.2618458551162876,0.06856325184157988,1.228145500518489,4.654207752671037,5.563245634920108,5.882353253189526,1.228145500518489,inherited,15.5deg,4.430822384898431,1.1324232500216764,5.308233984476608,10.698996655518394,150.0,0.1,nan,nan,False
289.0,0.25813243346035447,0.06663235320416433,1.2238958621083904,4.631985477784521,5.5472412475006125,5.855881339892911,1.2238958621083904,inherited,15.5deg,4.430822384898431,1.1164188626021812,5.233213418447724,10.698996655518394,150.0,0.1,nan,nan,False
290.0,0.2544591459488935,0.06474945695704029,1.2196755315493961,4.609926004915278,5.531111331034271,5.829601536464674,1.2196755315493961,inherited,15.5deg,4.430822384898431,1.1002889461358398,5.157604435011749,10.698996655518394,150.0,0.1,nan,nan,False
291.0,0.250825895219408,0.06291362971261745,1.2154842066987108,4.5880276667493485,5.514862399710946,5.803511873448059,1.2154842066987108,inherited,15.5deg,4.430822384898431,1.0840400148125147,5.081437569433662,10.698996655518394,150.0,0.1,nan,nan,False
292.0,0.24723257372366228,0.061123945510026104,1.2113215895524825,4.5662888184273855,5.498500819059271,5.777610407979868,1.2113215895524825,inherited,15.5deg,4.430822384898431,1.0676784341608396,5.004742660128936,10.698996655518394,150.0,0.1,nan,nan,False
293.0,0.24367906405988488,0.059379486261101476,1.20718738617517,4.544707837165499,5.482032806762981,5.75189522334067,1.20718738617517,inherited,15.5deg,4.430822384898431,1.0512104218645497,4.927548852490077,10.698996655518394,150.0,0.1,nan,nan,False
294.0,0.24016523928556652,0.057679342161093425,1.2030813066303567,4.523283121883893,5.46546443363561,5.72636442851425,1.2030813066303567,inherited,15.5deg,4.430822384898431,1.0346420487371786,4.849884603455524,10.698996655518394,150.0,0.1,nan,nan,False
295.0,0.23669096321475894,0.05602261206753037,1.1990030649129655,4.5020130928429785,5.44880162473266,5.701016157755944,1.1990030649129655,inherited,15.5deg,4.430822384898431,1.0179792398342284,4.771777686722945,10.698996655518394,150.0,0.1,nan,nan,False
296.0,0.23325609071703118,0.05440840385659188,1.1949523788828544,4.480896191286889,5.432050160554742,5.675848570169744,1.1949523788828544,inherited,15.5deg,4.430822384898431,1.0012277756563108,4.6932551983889566,10.698996655518394,150.0,0.1,nan,nan,False
297.0,0.22986046802810142,0.052835834762097834,1.190928970199747,4.459930879094162,5.415215678315712,5.650859849293909,1.190928970199747,inherited,15.5deg,4.430822384898431,0.9843932934172805,4.614343562893502,10.698996655518394,150.0,0.1,nan,nan,False
298.0,0.22650393306394545,0.05130403169343628,1.1869325642594795,4.439115638435454,5.398303673289813,5.626048202694934,1.1869325642594795,inherited,15.5deg,4.430822384898431,0.9674812883913813,4.5350685393346,10.698996655518394,150.0,0.1,nan,nan,False
299.0,0.22318631572198572,0.04981213152555389,1.1829628901315212,4.418448971438083,5.3813195002653815,5.601411861569604,1.1829628901315212,inherited,15.5deg,4.430822384898431,0.9504971153669501,4.455455228282578,10.698996655518394,150.0,0.1,nan,nan,False
300.0,0.2199074381634611,0.048359281359616466,1.1790196804977495,4.397929399857298,5.364268375107619,5.576949080355048,1.1790196804977495,inherited,15.5deg,4.430822384898431,0.9334459902091874,4.375528079105566,10.698996655518394,150.0,0.1,nan,nan,False
200.0,0.7142681357322256,0.5101789697223891,3.315831902243075,7.530510374620079,7.00443425245572,10.846342276863155,3.315831902243075,converged,none,0.0,7.00443425245572,32.83328555838619,10.698996655518394,150.0,0.1,1.7167113462562051e-06,0.5455877294328387,True
201.0,0.7086505802035399,0.5021856448228137,3.299335226112513,7.4831806796022216,7.024569990803071,10.782515905714735,3.299335226112513,converged,none,0.0,7.024569990803071,32.92767183188939,10.698996655518394,150.0,0.1,1.6304970823403301e-06,0.5461109620297739,True
202.0,0.703010155441879,0.4942232786544148,3.2830018834089856,7.436329086220687,7.0441240274844965,10.719330969629674,3.2830018834089856,converged,none,0.0,7.0441240274844965,33.01933137883358,10.698996655518394,150.0,0.1,1.5508465949731418e-06,0.5466168556073844,True
203.0,0.6973483950303468,0.4862947840514007,3.266829460338005,7.3899486119286495,7.0630846078778635,10.656778072266654,3.266829460338005,converged,none,0.0,7.0630846078778635,33.10820909942749,10.698996655518394,150.0,0.1,1.477265949062198e-06,0.5471053194143238,True
204.0,0.6916668271654529,0.4784029998011245,3.2508155904343874,7.344032410298298,7.081440865009297,10.594848000732686,3.2508155904343874,converged,none,0.0,7.081440865009297,33.194254054731076,10.698996655518394,150.0,0.1,1.4093002167086273e-06,0.5475762814686718,True
205.0,0.6859669735299387,0.47055068877382367,3.234957953407878,7.298573767694063,7.0991828076469385,10.53353172110194,3.234957953407878,converged,none,0.0,7.0991828076469385,33.27741941084502,10.698996655518394,150.0,0.1,1.3465307673734103e-06,0.5480296876007673,True
206.0,0.6802503481951869,0.46274053621967304,3.2192542740224033,7.25356610004319,7.116301307426765,10.472820374065593,3.2192542740224033,converged,none,0.0,7.116301307426765,33.35766237856296,10.698996655518394,150.0,0.1,1.2885726918637497e-06,0.5484655005294113,True
207.0,0.6745184565036051,0.4549751481640058,3.203702321007802,7.209002949700321,7.132788085553464,10.412705270708123,3.203702321007802,converged,none,0.0,7.132788085553464,33.434944151031864,10.698996655518394,150.0,0.1,1.2350723634918327e-06,0.548883698983674,True
208.0,0.6687727940050027,0.44725705000125776,3.188299906002957,7.164877982402959,7.148635698377404,10.353177888405916,3.188299906002957,converged,none,0.0,7.148635698377404,33.50922983614408,10.698996655518394,150.0,0.1,1.1857051412992288e-06,0.5492842768505501,True
209.0,0.6630148454859406,0.43958868533474565,3.173044882529259,7.121184984314705,7.163837521563531,10.294229866843963,3.173044882529259,converged,none,0.0,7.163837521563531,33.58048838232905,10.698996655518394,150.0,0.1,1.1401732159825197e-06,0.5496672423400703,True
210.0,0.657246084014522,0.4319724149524241,3.1579351449934054,7.07791785915338,7.178387733693409,10.235853004146785,3.1579351449934054,converged,none,0.0,7.178387733693409,33.648692501687854,10.698996655518394,150.0,0.1,1.098203593985443e-06,0.5500326171870814,True
211.0,0.6514679699711952,0.42441051589839,3.142968627718555,7.035070625401183,7.192281299611613,10.178039253119739,3.142968627718555,converged,none,0.0,7.192281299611613,33.71381859192943,10.698996655518394,150.0,0.1,1.0595462160568534e-06,0.5503804358956438,True
212.0,0.6456819501449462,0.41690518074298083,3.1281433040029016,6.992637413594172,7.205513952812464,10.120780717597073,3.1281433040029016,converged,none,0.0,7.205513952812464,33.77584665380843,10.698996655518394,150.0,0.1,1.023972208327192e-06,0.5507107450061796,True
