geometry,temperature_K,window_s,center_distance_nm,rotation_mobility,extra_contact_barrier_kBT,tau_B_free_s,tau_joint_s,hexane_viscosity_Pa_s,Udd_time_mean_J,Udd_end_J,Udd_eq_J,Udd_initial_J,Neel_only_Udd_time_mean_J,vdW_J,Brownian_max_transition_barrier_J,detailed_balance_relative_error,kBT_J,Udd_time_mean_kBT,Udd_end_kBT,Udd_eq_kBT,Udd_initial_kBT,Neel_only_Udd_time_mean_kBT,vdW_kBT,Brownian_max_transition_barrier_kBT,kBT_kBT
tip,238.0,20.0,28.516660498395403,1.0,0.0,1.967322888546411e-06,1.5216019403496249e-05,0.000600005462931836,-6.636636128491099e-21,-6.636637308496488e-21,-6.6366373084964736e-21,0.0,-3.258636059475494e-22,-2.453204187515728e-22,7.835240956840563e-21,3.817108759909467e-17,3.2859446200000004e-21,-2.0197041934599307,-2.0197045525668313,-2.0197045525668273,0.0,-0.0991689281566618,-0.07465750252101716,2.3844713964901096,1.0
tip,239.0,20.0,28.516660498395403,1.0,0.0,1.933024661672246e-06,1.4811472701195101e-05,0.0005920220720003522,-6.610829850194597e-21,-6.610830998853682e-21,-6.610830998853645e-21,0.0,-3.604332065374228e-22,-2.453204187515728e-22,7.835240956840563e-21,1.3126965037195065e-16,3.2997511100000004e-21,-2.003432874122011,-2.003433222226776,-2.003433222226765,0.0,-0.10923042209005356,-0.07434512803348153,2.3744945287223684,1.0
tip,240.0,20.0,28.516660498395403,1.0,0.0,1.899476977593303e-06,1.4420039680686413e-05,0.0005841816063872837,-6.585208259372629e-21,-6.585209377659166e-21,-6.585209377659161e-21,0.0,-3.9814344696292124e-22,-2.453204187515728e-22,7.835240956840563e-21,7.370940726077504e-17,3.3135576e-21,-1.9873528860257714,-1.9873532235139555,-1.987353223513954,0.0,-0.12015588531278926,-0.07403535666667536,2.3646008015193587,1.0
tip,241.0,20.0,28.516660498395403,1.0,0.0,1.8666608645062635e-06,1.4041227924202656e-05,0.0005764810923838229,-6.559769947584989e-21,-6.5597710364390065e-21,-6.559771036438968e-21,0.0,-4.392057872099114e-22,-2.453204187515728e-22,7.835240956840563e-21,5.432698081919661e-17,3.32736409e-21,-1.971461424164432,-1.9714617514066537,-1.9714617514066421,0.0,-0.13199811482304943,-0.07372815601660618,2.354789179936291,1.0
tip,242.0,20.0,28.516660498395403,1.0,0.0,1.8345578754965897e-06,1.3674565801509397e-05,0.0005689176218093658,-6.534513501273059e-21,-6.534514561602132e-21,-6.5345145616021056e-21,0.0,-4.83834491370783e-22,-2.453204187515728e-22,7.835240956840563e-21,1.0678532166568431e-16,3.34117058e-21,-1.9557557283630396,-1.9557560457156102,-1.9557560457156022,0.0,-0.1448098742000724,-0.07342349421488466,2.3450586461349014,1.0
tip,243.0,20.0,28.516660498395403,1.0,0.0,1.8031500734736297e-06,1.3319601503163505e-05,0.0005614883506835106,-6.509437502720634e-21,-6.5094385354010734e-21,-6.509438535401064e-21,0.0,-5.322444576470894e-22,-2.453204187515728e-22,7.835240956840563e-21,1.399428625289572e-16,3.35497707e-21,-1.9402330826423901,-1.9402333904479034,-1.9402333904479006,0.0,-0.1586432474923262,-0.07312133991770406,2.3354081990314652,1.0
tip,244.0,20.0,28.516660498395403,1.0,0.0,1.772420016517457e-06,1.2975902122558194e-05,0.0005541904979109645,-6.48454053096821e-21,-6.484541536846236e-21,-6.484541536846207e-21,0.0,-5.846486241166813e-22,-2.453204187515728e-22,7.835240956840563e-21,1.2036315909088003e-16,3.36878356e-21,-1.9248908145847785,-1.9248911131726834,-1.924891113172675,0.0,-0.17354888306231264,-0.07282166229509052,2.3258368539534677,1.0
tip,245.0,20.0,28.516660498395403,1.0,0.0,1.742350743629214e-06,1.2643052784114442e-05,0.0005470213439804683,-6.4598211626831286e-21,-6.459822142575985e-21,-6.459822142575952e-21,0.0,-6.412549198054848e-22,-2.453204187515728e-22,7.835240956840563e-21,6.761210663260462e-17,3.38259005e-21,-1.9097262947022293,-1.909726584389375,-1.9097265843893652,0.0,-0.189575121527211,-0.07252443102041668,2.316343642304678,1.0
tip,246.0,20.0,28.516660498395403,1.0,0.0,1.7129257608765755e-06,1.2320655815133909e-05,0.0005399782296787183,-6.435277972987295e-21,-6.4352789276843236e-21,-6.435278927684289e-21,0.0,-7.022627380558723e-22,-2.453204187515728e-22,7.835240956840563e-21,4.154391684844729e-17,3.39639654e-21,-1.8947369358076471,-1.8947372168988028,-1.8947372168987926,0.0,-0.20676700431919304,-0.07222961626017109,2.306927611238399,1.0
tip,247.0,20.0,28.516660498395403,1.0,0.0,1.684129027925906e-06,1.2008329958963661e-05,0.000533058554820157,-6.4109095362436986e-21,-6.4109104665073614e-21,-6.410910466507334e-21,0.0,-7.678589199813154e-22,-2.453204187515728e-22,7.835240956840563e-21,1.1436741151433814e-16,3.4102030300000005e-21,-1.8799201923891604,-1.8799204651775119,-1.8799204651775039,0.0,-0.22516516266813455,-0.07193718866397605,2.297587823338648,1.0
tip,248.0,20.0,28.516660498395403,1.0,0.0,1.6559449449525575e-06,1.1705709627263278e-05,0.00052625977699339,-6.3867144268035014e-21,-6.386715333370382e-21,-6.3867153333703604e-21,0.0,-8.382132505105457e-22,-2.453204187515728e-22,7.835240956840563e-21,6.425912014587252e-17,3.42400952e-21,-1.865273559988087,-1.8652738247557157,-1.8652738247557092,0.0,-0.24480459111297848,-0.07164711935484712,2.288323356309057,1.0
tip,249.0,20.0,28.516660498395403,1.0,0.0,1.6283583399207908e-06,1.1412444189286874e-05,0.0005195794103248981,-6.3626912197151315e-21,-6.362692103296884e-21,-6.362692103296851e-21,0.0,-9.134734886659323e-22,-2.453204187515728e-22,7.835240956840563e-21,9.478292835540837e-17,3.4378160100000005e-21,-1.850794574580834,-1.8507948315991707,-1.8507948315991611,0.0,-0.26571331508399487,-0.07135937991968709,2.279133302669261,1.0
tip,250.0,20.0,28.516660498395403,1.0,0.0,1.6013544562247125e-06,1.1128197296211504e-05,0.0005130150242606042,-6.338838491396748e-21,-6.338839352681013e-21,-6.338839352680995e-21,0.0,-9.937599776786517e-22,-2.453204187515728e-22,7.835240956840563e-21,3.883795638809501e-17,3.4516225e-21,-1.8364808119650244,-1.8364810614952858,-1.8364810614952807,0.0,-0.28791096873387856,-0.07107394240000835,2.2700167694585844,1.0
tip,251.0,20.0,28.516660498395403,1.0,0.0,1.5749189406817311e-06,1.0852646238658588e-05,0.0005065642423658022,-6.315154820273849e-21,-6.315155659925134e-21,-6.315155659925112e-21,0.0,-1.079159909487702e-21,-2.453204187515728e-22,7.835240956840563e-21,9.167234568138126e-17,3.4654289900000005e-21,-1.8223298871502336,-1.8223301294438392,-1.8223301294438328,0.0,-0.31140730703233993,-0.07079077928287683,2.260972877946797,1.0
tip,252.0,20.0,28.516660498395403,1.0,0.0,1.5490378318699685e-06,1.0585481335653348e-05,0.0005002247411438418,-6.291638787382803e-21,-6.291639606043326e-21,-6.291639606043296e-21,0.0,-1.1697213519376827e-21,-2.453204187515728e-22,7.835240956840563e-21,6.011057782883089e-17,3.47923548e-21,-1.8083394537534443,-1.8083396890524137,-1.8083396890524053,0.0,-0.33620068508202344,-0.07050986349207178,2.25200076335177,1.0
tip,253.0,20.0,28.516660498395403,1.0,0.0,1.5236975488011728e-06,1.032640535336811e-05,0.0004939942488739163,-6.268288976942163e-21,-6.268289775232674e-21,-6.26828977523265e-21,0.0,-1.2654471849521642e-21,-2.453204187515728e-22,7.835240956840563e-21,5.912724533276199e-17,3.4930419700000006e-21,-1.7945072033996092,-1.7945074319369465,-1.7945074319369396,0.0,-0.36227654743929805,-0.07023116837945488,2.2430995745638183,1.0
tip,254.0,20.0,28.516660498395403,1.0,0.0,1.4988848799207609e-06,1.0075132952091925e-05,0.0004878705444682346,-6.245103976892826e-21,-6.245104755413381e-21,-6.245104755413357e-21,0.0,-1.3662891328721176e-21,-2.453204187515728e-22,7.835240956840563e-21,1.1632877391340044e-16,3.50684846e-21,-1.7808308651274956,-1.780831087127552,-1.780831087127545,0.0,-0.3896059805424605,-0.06995466771654364,2.2342684738765595,1.0
tip,255.0,20.0,28.516660498395403,1.0,0.0,1.474586972426643e-06,9.831390159949722e-06,0.0004818514563487896,-6.2220823794082036e-21,-6.222083138738915e-21,-6.2220831387388935e-21,0.0,-1.4721421220183758e-21,-2.453204187515728e-22,7.835240956840563e-21,5.722150394605374e-17,3.5206549500000006e-21,-1.7673082048009852,-1.767308420479807,-1.7673084204798009,0.0,-0.41814439157645245,-0.06968033568628268,2.225506636724102,1.0
tip,256.0,20.0,28.516660498395403,1.0,0.0,1.4507913218986208e-06,9.594913871979437e-06,0.0004759348613438821,-6.199222781375812e-21,-6.199223522077581e-21,-6.199223522077554e-21,0.0,-1.582839232499664e-21,-2.453204187515728e-22,7.835240956840563e-21,8.444716659783043e-17,3.53446144e-21,-1.7539370245260935,-1.7539372340917603,-1.7539372340917527,0.0,-0.4478303864307157,-0.06940814687500815,2.216813251424399,1.0
tip,257.0,20.0,28.516660498395403,1.0,0.0,1.4274857622302419e-06,9.365451373253042e-06,0.00047011868360452173,-6.1765237848512636e-21,-6.1765245074664726e-21,-6.1765245074664274e-21,0.0,-1.6981475475608652e-21,-2.453204187515728e-22,7.835240956840563e-21,8.309060431033754e-17,3.54826793e-21,-1.7407151620738133,-1.740715365726757,-1.7407153657267442,0.0,-0.47858492680423526,-0.06913807626459957,2.2081875189285842,1.0
tip,258.0,20.0,28.516660498395403,1.0,0.0,1.4046584558551029e-06,9.142759884799532e-06,0.00046440089354076114,-6.1539839974858326e-21,-6.153984702539009e-21,-6.153984702538983e-21,0.0,-1.817765227692288e-21,-2.453204187515728e-22,7.835240956840563e-21,1.3626980003196098e-16,3.56207442e-21,-1.7276404903089677,-1.7276406882422768,-1.7276406882422695,0.0,-0.5103108507464276,-0.06887009922481428,2.1996286525761475,1.0
tip,259.0,20.0,28.516660498395403,1.0,0.0,1.38229788425973e-06,8.926606131153953e-06,0.0004587795067780007,-6.1316020329289576e-21,-6.131602720927418e-21,-6.131602720927392e-21,0.0,-1.941320144960166e-21,-2.453204187515728e-22,7.835240956840563e-21,1.0728043101098134e-16,3.57588091e-21,-1.714710916625285,-1.7147111090249978,-1.7147111090249905,0.0,-0.542892840623198,-0.06860419150579956,2.1911358778557766,1.0
tip,260.0,20.0,28.516660498395403,1.0,0.0,1.3603928387752672e-06,8.716765928426905e-06,0.0004532525831332399,-6.10937651120606e-21,-6.109377182640529e-21,-6.10937718264053e-21,0.0,-2.0683703999363975e-21,-2.453204187515728e-22,7.835240956840563e-21,3.959264079836175e-17,3.5896874e-21,-1.7019243823866277,-1.7019245694320146,-1.701924569432015,0.0,-0.5761979162688086,-0.06834032923077725,2.1827084321717156,1.0
tip,261.0,20.0,28.516660498395403,1.0,0.0,1.3389324116403761e-06,8.51302379184141e-06,0.00044781822561123857,-6.08730605907364e-21,-6.087306714418846e-21,-6.087306714418815e-21,0.0,-2.198407003872281e-21,-2.453204187515728e-22,7.835240956840563e-21,1.558722402379166e-16,3.60349389e-21,-1.6892788623747714,-1.6892790442386032,-1.6892790442385945,0.0,-0.6100765176744288,-0.0680784888888969,2.1743455646155025,1.0
tip,262.0,20.0,28.516660498395403,1.0,0.0,1.3179059873278584e-06,8.315172561749874e-06,0.00044247457942050565,-6.065389310351478e-21,-6.065389950066722e-21,-6.0653899500666995e-21,0.0,-2.3308589381888815e-21,-2.453204187515728e-22,7.835240956840563e-21,3.835611045975702e-17,3.61730038e-21,-1.6767723642434906,-1.6767725410922942,-1.676772541092288,0.0,-0.6443642200897016,-0.06781864732825224,2.166046535742924,1.0
tip,263.0,20.0,28.516660498395403,1.0,0.0,1.2973032341276683e-06,8.123013047190098e-06,0.0004372198310090094,-6.0436249062342934e-21,-6.0436255307640044e-21,-6.043625530763974e-21,0.0,-2.4651006999100262e-21,-2.453204187515728e-22,7.835240956840563e-21,1.2585497102214246e-16,3.63110687e-21,-1.6644029279794492,-1.6644030999737567,-1.6644030999737482,0.0,-0.6788840946204445,-0.06756078174905737,2.157810617356069,1.0
tip,264.0,20.0,28.516660498395403,1.0,0.0,1.2771140959791415e-06,7.936353686095356e-06,0.0004320522071194836,-6.022011495582322e-21,-6.022012105356578e-21,-6.0220121053565556e-21,0.0,-2.600462306554939e-21,-2.453204187515728e-22,7.835240956840563e-21,9.911709314674856e-17,3.64491336e-21,-1.6521686253695538,-1.6521687926641355,-1.6521687926641293,0.0,-0.7134496899413101,-0.0673048696969776,2.149637092290326,1.0
tip,265.0,20.0,28.516660498395403,1.0,0.0,1.2573287845453793e-06,7.755010221319806e-06,0.00042696997386416517,-6.0005477351928116e-21,-6.0005483306278554e-21,-6.000548330627841e-21,0.0,-2.7362415726929853e-21,-2.453204187515728e-22,7.835240956840563e-21,4.879077526879549e-17,3.65871985e-21,-1.6400675594751568,-1.64006772221925,-1.640067722219246,0.0,-0.7478685673878489,-0.06705088905661165,2.1415252542062118,1.0
tip,266.0,20.0,28.516660498395403,1.0,0.0,1.2379377715229462e-06,7.5788053916835445e-06,0.0004219714358188053,-5.979232290052639e-21,-5.979232871551365e-21,-5.979232871551354e-21,0.0,-2.871718293204436e-21,-2.453204187515728e-22,7.835240956840563e-21,7.20574571219601e-17,3.67252634e-21,-1.6280978641129742,-1.6280980224504977,-1.6280980224504948,0.0,-0.7819462754906846,-0.06679881804512063,2.1334744073858873,1.0
tip,267.0,20.0,28.516660498395403,1.0,0.0,1.218931781180093e-06,7.407568637288401e-06,0.0004170549351357412,-5.9580638335731795e-21,-5.958064401525604e-21,-5.958064401525578e-21,0.0,-3.006169790596782e-21,-2.453204187515728e-22,7.835240956840563e-21,1.4190232519447285e-16,3.68633283e-21,-1.6162577033428585,-1.6162578574126212,-1.616257857412614,0.0,-0.8154906052248088,-0.06654863520600032,2.125483866534255,1.0
tip,268.0,20.0,28.516660498395403,1.0,0.0,1.2003017831169826e-06,7.2411358183907966e-06,0.0004122188506758385,-5.93704104780801e-21,-5.937041602591725e-21,-5.9370416025917065e-21,0.0,-3.1388871249136757e-21,-2.453204187515728e-22,7.835240956840563e-21,5.822229474173443e-17,3.7001393200000004e-21,-1.6045452709623942,-1.6045454208982932,-1.604545420898288,0.0,-0.8483159290644428,-0.06630031940299286,2.1175529565845004,1.0
tip,269.0,20.0,28.516660498395403,1.0,0.0,1.1820389852414607e-06,7.079348947161411e-06,0.00040746159715907004,-5.916162623654516e-21,-5.916163165635128e-21,-5.9161631656351036e-21,0.0,-3.2691911464777252e-21,-2.453204187515728e-22,7.835240956840563e-21,6.880371863287465e-17,3.71394581e-21,-1.59295879000844,-1.5929589359396517,-1.5929589359396452,0.0,-0.880247400938175,-0.06605384981413416,2.109681012507978,1.0
tip,270.0,20.0,28.516660498395403,1.0,0.0,1.1641348269541118e-06,6.922055931690661e-06,0.00040278162433349864,-5.895427261039717e-21,-5.89542779057126e-21,-5.895427790571217e-21,0.0,-3.396447514871805e-21,-2.453204187515728e-22,7.835240956840563e-21,6.77615591326351e-17,3.7277523000000004e-21,-1.5814965122655056,-1.5814966543166669,-1.5814966543166553,0.0,-0.9111247855367979,-0.06580920592593364,2.101867379128319,1.0
tip,271.0,20.0,28.516660498395403,1.0,0.0,1.1465809725364768e-06,6.769110331639132e-06,0.0003981774161624128,-5.874833669091289e-21,-5.8748341865166355e-21,-5.8748341865165956e-21,0.0,-3.520079828764113e-21,-2.453204187515728e-22,7.835240956840563e-21,4.449319332410895e-17,3.74155879e-21,-1.570156717781064,-1.5701568560724488,-1.5701568560724382,0.0,-0.9408056979278717,-0.06556636752768298,2.0941114109396537,1.0
tip,272.0,20.0,28.516660498395403,1.0,0.0,1.129369304736483e-06,6.620371124959393e-06,0.00039364749002936865,-5.8543805662944924e-21,-5.854381071945735e-21,-5.854381071945721e-21,0.0,-3.639580118821427e-21,-2.453204187515728e-22,7.835240956840563e-21,9.860690805999835e-17,3.7553652800000004e-21,-1.5589377143877976,-1.558937849035483,-1.5589378490354793,0.0,-0.9691680695363478,-0.06532531470589002,2.086412471928846,1.0
tip,273.0,20.0,28.516660498395403,1.0,0.0,1.1124919185452515e-06,6.475702485148009e-06,0.0003891903959608592,-5.834066680635572e-21,-5.8340671748344076e-21,-5.8340671748343865e-21,0.0,-3.754516147076051e-21,-2.453204187515728e-22,7.835240956840563e-21,6.47555451615149e-17,3.76917177e-21,-1.5478378372327595,-1.5478379683487886,-1.547837968348783,0.0,-0.9961117126471662,-0.06508602783883548,2.0787699354016342,1.0
tip,274.0,20.0,28.516660498395403,1.0,0.0,1.0959411151596322e-06,6.334973568512745e-06,0.0003848047158663515,-5.813890749731983e-21,-5.813891232790062e-21,-5.8138912327900425e-21,0.0,-3.8645352148072784e-21,-2.453204187515728e-22,7.835240956840563e-21,8.505621496110079e-17,3.7829782600000005e-21,-1.5368554483133567,-1.5368555760058904,-1.5368555760058853,0.0,-1.0215589277024495,-0.06484848759124849,2.0711831838125767,1.0
tip,275.0,20.0,28.516660498395403,1.0,0.0,1.079709396124941e-06,6.198058310971296e-06,0.00038048906279540274,-5.793851520950701e-21,-5.7938519931699795e-21,-5.793851993169958e-21,0.0,-3.969364479115737e-21,-2.453204187515728e-22,7.835240956840563e-21,5.23727920137625e-17,3.79678475e-21,-1.5259889360203265,-1.5259890603937922,-1.5259890603937865,0.0,-1.0454541778055069,-0.0646126749090985,2.063651608598713,1.0
tip,276.0,20.0,28.516660498395403,1.0,0.0,1.063789457652542e-06,6.064835233916073e-06,0.0003762420802115844,-5.77394775151449e-21,-5.77394821318756e-21,-5.773948213187548e-21,0.0,-4.068808078879697e-21,-2.453204187515728e-22,7.835240956840563e-21,8.256091681539091e-17,3.8105912400000005e-21,-1.5152367146874797,-1.5152368358427128,-1.5152368358427097,0.0,-1.0677629329982128,-0.06437857101450031,2.0561746100168334,1.0
tip,277.0,20.0,28.516660498395403,1.0,0.0,1.0481741851070237e-06,5.935187258710699e-06,0.0003720624412829121,-5.754178208597271e-21,-5.754178660007691e-21,-5.7541786600076685e-21,0.0,-4.1627416334840525e-21,-2.453204187515728e-22,7.835240956840563e-21,5.0843132232520465e-17,3.82439773e-21,-1.5045972241483552,-1.5045973421827366,-1.5045973421827306,0.0,-1.0884698526071064,-0.06414615740072956,2.0487515969842818,1.0
tip,278.0,20.0,28.516660498395403,1.0,0.0,1.0328566476579128e-06,5.809001529402527e-06,0.0003679488481885076,-5.734541669408549e-21,-5.734542110831139e-21,-5.734542110831129e-21,0.0,-4.2511048662988326e-21,-2.453204187515728e-22,7.835240956840563e-21,8.016021358788853e-17,3.8382042200000005e-21,-1.4940689292995848,-1.4940690443071678,-1.4940690443071651,0.0,-1.1075765182444701,-0.06391541582734563,2.041381986923187,1.0
tip,279.0,20.0,28.516660498395403,1.0,0.0,1.0178300930909635e-06,5.686169243255813e-06,0.00036390003144118885,-5.715036921268068e-21,-5.7150373529692244e-21,-5.715037352969204e-21,0.0,-4.333893193865432e-21,-2.453204187515728e-22,7.835240956840563e-21,7.899399882132843e-17,3.85201071e-21,-1.4836503196711173,-1.483650431742757,-1.4836504317427517,0.0,-1.1250989470549608,-0.06368632831541966,2.0340652056080506,1.0
tip,280.0,20.0,28.516660498395403,1.0,0.0,1.0030879427742102e-06,5.56658548873562e-06,0.0003599147492256977,-5.695662761670534e-21,-5.6956631839084984e-21,-5.695663183908489e-21,0.0,-4.411149101599968e-21,-2.453204187515728e-22,7.835240956840563e-21,7.78498567024637e-17,3.8658172000000005e-21,-1.4733399090030779,-1.4733400182265466,-1.4733400182265444,0.0,-1.141065103026591,-0.06345887714286459,2.026800687016593,1.0
tip,281.0,20.0,28.516660498395403,1.0,0.0,9.886237867741265e-07,5.4501490905843576e-06,0.0003559917867522728,-5.67641799834142e-21,-5.6764184113665715e-21,-5.676418411366558e-21,0.0,-4.4829540060197575e-21,-2.453204187515728e-22,7.835240956840563e-21,7.672728975411083e-17,3.87962369e-21,-1.4631362348293682,-1.4631363412894747,-1.4631363412894711,0.0,-1.1555125868456992,-0.06323304483986508,2.0195878731837937,1.0
tip,282.0,20.0,28.516660498395403,1.0,0.0,9.744313791173392e-07,5.336762461657765e-06,0.00035212995562527375,-5.657301449283888e-21,-5.657301853338999e-21,-5.657301853338974e-21,0.0,-4.54942110688068e-21,-2.453204187515728e-22,7.835240956840563e-21,3.7812906612026166e-17,3.8934301800000006e-21,-1.4530378580678405,-1.4530379618465377,-1.4530379618465312,0.0,-1.1684866291555482,-0.06300881418440456,2.0124262140590283,1.0
tip,283.0,20.0,28.516660498395403,1.0,0.0,9.605046331934735e-07,5.226331461199856e-06,0.00034832809322655144,-5.63831194281757e-21,-5.6383123381380665e-21,-5.638312338138056e-21,0.0,-4.610689496392961e-21,-2.453204187515728e-22,7.835240956840563e-21,1.3045367077443787e-16,3.90723667e-21,-1.443043362617082,-1.4430434637935732,-1.4430434637935705,0.0,-1.1800384480914898,-0.06278616819788724,2.0053151673662404,1.0
tip,284.0,20.0,28.516660498395403,1.0,0.0,9.468376172948694e-07,5.118765259253778e-06,0.0003445850621132885,-5.619448317609532e-21,-5.619448704423743e-21,-5.6194487044237324e-21,0.0,-4.666919557272139e-21,-2.453204187515728e-22,7.835240956840563e-21,1.4696850780936548e-16,3.9210431600000006e-21,-1.4331513549597172,-1.4331514536105596,-1.433151453610557,0.0,-1.1902239702131048,-0.06256509014085242,1.9982541984670634,1.0
tip,285.0,20.0,28.516660498395403,1.0,0.0,9.334245502889819e-07,5.013976206921298e-06,0.00034089974942999975,-5.600709422697657e-21,-5.60070980122705e-21,-5.6007098012270325e-21,0.0,-4.7182894836805665e-21,-2.453204187515728e-22,7.835240956840563e-21,1.2677570863558704e-16,3.93484965e-21,-1.4233604637721435,-1.4233605599713446,-1.4233605599713401,0.0,-1.1991028637347214,-0.062345563508779255,1.9912427802268284,1.0
tip,286.0,20.0,28.516660498395403,1.0,0.0,9.202597974194416e-07,4.91187971219752e-06,0.00033727106633441576,-5.582094117507069e-21,-5.582094487966477e-21,-5.582094487966469e-21,0.0,-4.764992625948104e-21,-2.453204187515728e-22,7.835240956840563e-21,3.571077096551751e-17,3.9486561400000006e-21,-1.4136693395406843,-1.4136694333597952,-1.4136694333597932,0.0,-1.2067378006604808,-0.06212757202797932,1.9842803928833777,1.0
tip,287.0,20.0,28.516660498395403,1.0,0.0,9.073378662318363e-07,4.812394121121247e-06,0.0003336979474369494,-5.563601271859924e-21,-5.56360163445777e-21,-5.563601634457752e-21,0.0,-4.8072353039777316e-21,-2.453204187515728e-22,7.835240956840563e-21,1.4083733438763923e-16,3.96246263e-21,-1.4040766541840985,-1.4040767456923045,-1.4040767456922998,0.0,-1.2131938526263732,-0.061911099651575215,1.9773665239186275,1.0
tip,288.0,20.0,28.516660498395403,1.0,0.0,8.946534026204293e-07,4.715440603994729e-06,0.0003301793502534702,-5.545229765978689e-21,-5.545230120917203e-21,-5.54523012091719e-21,0.0,-4.8452347529625204e-21,-2.453204187515728e-22,7.835240956840563e-21,4.339638895722036e-17,3.976269120000001e-21,-1.3945811006823121,-1.39458118994652,-1.3945811899465168,0.0,-1.2185379326041492,-0.06169613055556279,1.9705006679327988,1.0
tip,289.0,20.0,28.516660498395403,1.0,0.0,8.822011869920857e-07,4.620943046437806e-06,0.00032671425467108986,-5.526978490483664e-21,-5.526978837959073e-21,-5.5269788379590565e-21,0.0,-4.879216942976354e-21,-2.453204187515728e-22,7.835240956840563e-21,6.846780224948966e-17,3.99007561e-21,-1.3851813927114187,-1.385181479796337,-1.385181479796333,0.0,-1.2228382165861649,-0.06148264913495532,1.9636823265212666,1.0
tip,290.0,20.0,28.516660498395403,1.0,0.0,8.699761305438596e-07,4.5288279450544725e-06,0.0003233016624266923,-5.50884634638458e-21,-5.508846686587332e-21,-5.508846686587316e-21,0.0,-4.909414127163026e-21,-2.453204187515728e-22,7.835240956840563e-21,6.751901200352469e-17,4.0038821e-21,-1.3758762642847502,-1.3758763492529742,-1.3758763492529704,0.0,-1.2261635094507468,-0.0612706400000072,1.9569110081539522,1.0
tip,291.0,20.0,28.516660498395403,1.0,0.0,8.579732716507367e-07,4.439024307500272e-06,0.00031994059659792005,-5.490832245067073e-21,-5.490832578181997e-21,-5.490832578181987e-21,0.0,-4.936062094839927e-21,-2.453204187515728e-22,7.835240956840563e-21,1.1652806640972273e-16,4.01768859e-21,-1.3666644694000718,-1.3666645523121532,-1.3666645523121508,0.0,-1.2285825504559393,-0.06106008797251576,1.950186228057203,1.0
tip,292.0,20.0,28.516660498395403,1.0,0.0,8.461877723601676e-07,4.351463556748003e-06,0.0003166301011063466,-5.472935108273923e-21,-5.472935434480439e-21,-5.472935434480424e-21,0.0,-4.959397211801872e-21,-2.453204187515728e-22,7.835240956840563e-21,6.567279032285426e-17,4.03149508e-21,-1.357544781692732,-1.3575448626072586,-1.357544862607255,0.0,-1.2301632802195734,-0.06085097808219893,1.9435075080981032,1.0
tip,293.0,20.0,28.516660498395403,1.0,0.0,8.346149149901256e-07,4.266079439362094e-06,0.00031336924023256586,-5.4551538680815966e-21,-5.4551541875538785e-21,-5.455154187553866e-21,0.0,-4.9796534033664985e-21,-2.453204187515728e-22,7.835240956840563e-21,6.477461727118155e-17,4.04530157e-21,-1.3485159940947484,-1.3485160730684111,-1.3485160730684078,0.0,-1.2309721085556788,-0.06064329556314705,1.936874376671147,1.0
tip,294.0,20.0,28.516660498395403,1.0,0.0,8.232500988275061e-07,4.1828079375987e-06,0.0003101570981429287,-5.4374874668722786e-21,-5.43748777977943e-21,-5.437487779779418e-21,0.0,-4.997059268276652e-21,-2.453204187515728e-22,7.835240956840563e-21,1.118120330274659e-16,4.05910806e-21,-1.3395769184997453,-1.3395769955874075,-1.3395769955874046,0.0,-1.2310732294908777,-0.060437025850347235,1.9302863685872318,1.0
tip,295.0,20.0,28.516660498395403,1.0,0.0,8.12088836923794e-07,4.101587185158025e-06,0.0003069927784276647,-5.419934857301632e-21,-5.419935163807853e-21,-5.4199351638078574e-21,0.0,-5.011835504562043e-21,-2.453204187515728e-22,7.835240956840563e-21,3.1513180589700286e-17,4.07291455e-21,-1.3307263854336524,-1.330726460688416,-1.330726460688417,0.0,-1.2305280268062688,-0.06023215457627826,1.923743024964902,1.0
tip,296.0,20.0,28.516660498395403,1.0,0.0,8.011267529850265e-07,4.022357386425738e-06,0.0003038754036501331,-5.4024950022626675e-21,-5.402495302527408e-21,-5.402495302527386e-21,0.0,-5.024192790153041e-21,-2.453204187515728e-22,7.835240956840563e-21,1.3989507808258627e-16,4.08672104e-21,-1.3219632437311326,-1.321963317204398,-1.3219633172043928,0.0,-1.2293946029046898,-0.06002866756757462,1.9172438931238045,1.0
tip,297.0,20.0,28.516660498395403,1.0,0.0,7.903595783531431e-07,3.945060739044494e-06,0.0003008041149069438,-5.3851668748455535e-21,-5.385167169023671e-21,-5.385167169023664e-21,0.0,-5.034330203947941e-21,-2.453204187515728e-22,7.835240956840563e-21,4.6004959685542426e-17,4.1005275300000004e-21,-1.3132863602175482,-1.313286431959078,-1.313286431959076,0.0,-1.2277274489967733,-0.059826550841757864,1.9107885264802897,1.0
tip,298.0,20.0,28.516660498395403,1.0,0.0,7.797831490759282e-07,3.869641359668543e-06,0.0002977780713986992,-5.3679494582944255e-21,-5.36794974653633e-21,-5.3679497465363194e-21,0.0,-5.04243421067057e-21,-2.453204187515728e-22,7.835240956840563e-21,9.0778658967625e-17,4.11433402e-21,-1.3046946193966102,-1.304694689454584,-1.3046946894545814,0.0,-1.225577258958321,-0.05962579060403385,1.9043764844451212,1.0
