parameter_set,transfer_plan,edge_nm,direction,orientation,temperature_K,scale_s,beta_nm,K_W_nm6_kcalmol,centre_distance_nm,U_attr_kcalmol,U_rep_kcalmol,U_pair_kcalmol,U_pair_J,U_pair_kBT,U_pair_per_particle_kBT
singh_calibrated_continuum,plan1,16.00,100,twist45_about_axis,298.15,2.0,3.7296,7.705922e+04,19.000000,-2.459676e+01,4.391894e+01,1.932218e+01,1.342446e-19,3.261210e+01,1.630605e+01
singh_calibrated_continuum,plan1,16.00,100,twist45_about_axis,298.15,5.0,3.7296,7.705922e+04,19.000000,-6.149191e+01,1.097973e+02,4.830544e+01,3.356115e-19,8.153024e+01,4.076512e+01
singh_calibrated_continuum,plan1,16.00,100,twist45_about_axis,300.00,1.0,3.7296,7.705922e+04,19.000000,-1.229838e+01,2.195947e+01,9.661088e+00,6.712230e-20,1.620549e+01,8.102747e+00
singh_calibrated_continuum,plan1,16.00,100,twist45_about_axis,300.00,2.0,3.7296,7.705922e+04,19.000000,-2.459676e+01,4.391894e+01,1.932218e+01,1.342446e-19,3.241099e+01,1.620549e+01
singh_calibrated_continuum,plan1,16.00,100,twist45_about_axis,300.00,5.0,3.7296,7.705922e+04,19.000000,-6.149191e+01,1.097973e+02,4.830544e+01,3.356115e-19,8.102747e+01,4.051373e+01
singh_calibrated_continuum,plan1,16.00,100,tilt15_about_z,298.15,1.0,3.7296,7.705922e+04,20.019576,-7.271739e+00,1.178858e+01,4.516842e+00,3.138164e-20,7.623556e+00,3.811778e+00
singh_calibrated_continuum,plan1,16.00,100,tilt15_about_z,298.15,2.0,3.7296,7.705922e+04,20.019576,-1.454348e+01,2.357716e+01,9.033684e+00,6.276329e-20,1.524711e+01,7.623556e+00
singh_calibrated_continuum,plan1,16.00,100,tilt15_about_z,298.15,5.0,3.7296,7.705922e+04,20.019576,-3.635870e+01,5.894291e+01,2.258421e+01,1.569082e-19,3.811778e+01,1.905889e+01
singh_calibrated_continuum,plan1,16.00,100,tilt15_about_z,300.00,1.0,3.7296,7.705922e+04,20.019576,-7.271739e+00,1.178858e+01,4.516842e+00,3.138164e-20,7.576544e+00,3.788272e+00
singh_calibrated_continuum,plan1,16.00,100,tilt15_about_z,300.00,2.0,3.7296,7.705922e+04,20.019576,-1.454348e+01,2.357716e+01,9.033684e+00,6.276329e-20,1.515309e+01,7.576544e+00
singh_calibrated_continuum,plan1,16.00,100,tilt15_about_z,300.00,5.0,3.7296,7.705922e+04,20.019576,-3.635870e+01,5.894291e+01,2.258421e+01,1.569082e-19,3.788272e+01,1.894136e+01
singh_calibrated_continuum,plan1,16.00,100,rot90_about_z,298.15,1.0,3.7296,7.705922e+04,19.000000,-1.245461e+01,2.268854e+01,1.023392e+01,7.110219e-20,1.727288e+01,8.636442e+00
singh_calibrated_continuum,plan1,16.00,100,rot90_about_z,298.15,2.0,3.7296,7.705922e+04,19.000000,-2.490923e+01,4.537707e+01,2.046785e+01,1.422044e-19,3.454577e+01,1.727288e+01
singh_calibrated_continuum,plan1,16.00,100,rot90_about_z,298.15,5.0,3.7296,7.705922e+04,19.000000,-6.227306e+01,1.134427e+02,5.116962e+01,3.555109e-19,8.636442e+01,4.318221e+01
singh_calibrated_continuum,plan1,16.00,100,rot90_about_z,300.00,1.0,3.7296,7.705922e+04,19.000000,-1.245461e+01,2.268854e+01,1.023392e+01,7.110219e-20,1.716637e+01,8.583184e+00
singh_calibrated_continuum,plan1,16.00,100,rot90_about_z,300.00,2.0,3.7296,7.705922e+04,19.000000,-2.490923e+01,4.537707e+01,2.046785e+01,1.422044e-19,3.433274e+01,1.716637e+01
singh_calibrated_continuum,plan1,16.00,100,rot90_about_z,300.00,5.0,3.7296,7.705922e+04,19.000000,-6.227306e+01,1.134427e+02,5.116962e+01,3.555109e-19,8.583184e+01,4.291592e+01
singh_calibrated_continuum,plan1,16.00,110,co_oriented,298.15,1.0,3.7296,7.705922e+04,23.158737,-2.824390e+00,6.188650e+00,3.364260e+00,2.337385e-20,5.678220e+00,2.839110e+00
singh_calibrated_continuum,plan1,16.00,110,co_oriented,298.15,2.0,3.7296,7.705922e+04,23.158737,-5.648779e+00,1.237730e+01,6.728520e+00,4.674771e-20,1.135644e+01,5.678220e+00
singh_calibrated_continuum,plan1,16.00,110,co_oriented,298.15,5.0,3.7296,7.705922e+04,23.158737,-1.412195e+01,3.094325e+01,1.682130e+01,1.168693e-19,2.839110e+01,1.419555e+01
singh_calibrated_continuum,plan1,16.00,110,co_oriented,300.00,1.0,3.7296,7.705922e+04,23.158737,-2.824390e+00,6.188650e+00,3.364260e+00,2.337385e-20,5.643205e+00,2.821602e+00
singh_calibrated_continuum,plan1,16.00,110,co_oriented,300.00,2.0,3.7296,7.705922e+04,23.158737,-5.648779e+00,1.237730e+01,6.728520e+00,4.674771e-20,1.128641e+01,5.643205e+00
singh_calibrated_continuum,plan1,16.00,110,co_oriented,300.00,5.0,3.7296,7.705922e+04,23.158737,-1.412195e+01,3.094325e+01,1.682130e+01,1.168693e-19,2.821602e+01,1.410801e+01
singh_calibrated_continuum,plan1,16.00,111,co_oriented,298.15,1.0,3.7296,7.705922e+04,26.075993,-9.062134e-01,2.043203e+00,1.136990e+00,7.899461e-21,1.919019e+00,9.595096e-01
singh_calibrated_continuum,plan1,16.00,111,co_oriented,298.15,2.0,3.7296,7.705922e+04,26.075993,-1.812427e+00,4.086407e+00,2.273980e+00,1.579892e-20,3.838039e+00,1.919019e+00
singh_calibrated_continuum,plan1,16.00,111,co_oriented,298.15,5.0,3.7296,7.705922e+04,26.075993,-4.531067e+00,1.021602e+01,5.684950e+00,3.949730e-20,9.595096e+00,4.797548e+00
singh_calibrated_continuum,plan1,16.00,111,co_oriented,300.00,1.0,3.7296,7.705922e+04,26.075993,-9.062134e-01,2.043203e+00,1.136990e+00,7.899461e-21,1.907185e+00,9.535927e-01
singh_calibrated_continuum,plan1,16.00,111,co_oriented,300.00,2.0,3.7296,7.705922e+04,26.075993,-1.812427e+00,4.086407e+00,2.273980e+00,1.579892e-20,3.814371e+00,1.907185e+00
singh_calibrated_continuum,plan1,16.00,111,co_oriented,300.00,5.0,3.7296,7.705922e+04,26.075993,-4.531067e+00,1.021602e+01,5.684950e+00,3.949730e-20,9.535927e+00,4.767963e+00
singh_calibrated_continuum,plan1,19.50,100,co_oriented,298.15,1.0,3.7296,2.525297e+05,22.500000,-1.949733e+01,1.013286e+02,8.183129e+01,5.685389e-19,1.381154e+02,6.905770e+01
singh_calibrated_continuum,plan1,19.50,100,co_oriented,298.15,2.0,3.7296,2.525297e+05,22.500000,-3.899466e+01,2.026573e+02,1.636626e+02,1.137078e-18,2.762308e+02,1.381154e+02
singh_calibrated_continuum,plan1,19.50,100,co_oriented,298.15,5.0,3.7296,2.525297e+05,22.500000,-9.748665e+01,5.066431e+02,4.091565e+02,2.842695e-18,6.905770e+02,3.452885e+02
singh_calibrated_continuum,plan1,19.50,100,co_oriented,300.00,1.0,3.7296,2.525297e+05,22.500000,-1.949733e+01,1.013286e+02,8.183129e+01,5.685389e-19,1.372637e+02,6.863184e+01
singh_calibrated_continuum,plan1,19.50,100,co_oriented,300.00,2.0,3.7296,2.525297e+05,22.500000,-3.899466e+01,2.026573e+02,1.636626e+02,1.137078e-18,2.745274e+02,1.372637e+02
singh_calibrated_continuum,plan1,19.50,100,co_oriented,300.00,5.0,3.7296,2.525297e+05,22.500000,-9.748665e+01,5.066431e+02,4.091565e+02,2.842695e-18,6.863184e+02,3.431592e+02
singh_calibrated_continuum,plan1,19.50,100,twist45_about_axis,298.15,1.0,3.7296,2.525297e+05,22.500000,-1.914299e+01,9.774440e+01,7.860140e+01,5.460986e-19,1.326640e+02,6.633198e+01
singh_calibrated_continuum,plan1,19.50,100,twist45_about_axis,298.15,2.0,3.7296,2.525297e+05,22.500000,-3.828599e+01,1.954888e+02,1.572028e+02,1.092197e-18,2.653279e+02,1.326640e+02
singh_calibrated_continuum,plan1,19.50,100,twist45_about_axis,298.15,5.0,3.7296,2.525297e+05,22.500000,-9.571496e+01,4.887220e+02,3.930070e+02,2.730493e-18,6.633198e+02,3.316599e+02
singh_calibrated_continuum,plan1,19.50,100,twist45_about_axis,300.00,1.0,3.7296,2.525297e+05,22.500000,-1.914299e+01,9.774440e+01,7.860140e+01,5.460986e-19,1.318459e+02,6.592294e+01
singh_calibrated_continuum,plan1,19.50,100,twist45_about_axis,300.00,2.0,3.7296,2.525297e+05,22.500000,-3.828599e+01,1.954888e+02,1.572028e+02,1.092197e-18,2.636917e+02,1.318459e+02
singh_calibrated_continuum,plan1,19.50,100,twist45_about_axis,300.00,5.0,3.7296,2.525297e+05,22.500000,-9.571496e+01,4.887220e+02,3.930070e+02,2.730493e-18,6.592294e+02,3.296147e+02
singh_calibrated_continuum,plan1,19.50,100,tilt15_about_z,298.15,1.0,3.7296,2.525297e+05,23.742490,-1.077838e+01,4.825325e+01,3.747487e+01,2.603640e-19,6.325033e+01,3.162517e+01
singh_calibrated_continuum,plan1,19.50,100,tilt15_about_z,298.15,2.0,3.7296,2.525297e+05,23.742490,-2.155675e+01,9.650649e+01,7.494974e+01,5.207280e-19,1.265007e+02,6.325033e+01
singh_calibrated_continuum,plan1,19.50,100,tilt15_about_z,298.15,5.0,3.7296,2.525297e+05,23.742490,-5.389188e+01,2.412662e+02,1.873743e+02,1.301820e-18,3.162517e+02,1.581258e+02
singh_calibrated_continuum,plan1,19.50,100,tilt15_about_z,300.00,1.0,3.7296,2.525297e+05,23.742490,-1.077838e+01,4.825325e+01,3.747487e+01,2.603640e-19,6.286029e+01,3.143014e+01
singh_calibrated_continuum,plan1,19.50,100,tilt15_about_z,300.00,2.0,3.7296,2.525297e+05,23.742490,-2.155675e+01,9.650649e+01,7.494974e+01,5.207280e-19,1.257206e+02,6.286029e+01
singh_calibrated_continuum,plan1,19.50,100,tilt15_about_z,300.00,5.0,3.7296,2.525297e+05,23.742490,-5.389188e+01,2.412662e+02,1.873743e+02,1.301820e-18,3.143014e+02,1.571507e+02
singh_calibrated_continuum,plan1,19.50,100,rot90_about_z,298.15,1.0,3.7296,2.525297e+05,22.500000,-1.949733e+01,1.013286e+02,8.183129e+01,5.685389e-19,1.381154e+02,6.905770e+01
singh_calibrated_continuum,plan1,19.50,100,rot90_about_z,298.15,2.0,3.7296,2.525297e+05,22.500000,-3.899466e+01,2.026573e+02,1.636626e+02,1.137078e-18,2.762308e+02,1.381154e+02
singh_calibrated_continuum,plan1,19.50,100,rot90_about_z,298.15,5.0,3.7296,2.525297e+05,22.500000,-9.748665e+01,5.066431e+02,4.091565e+02,2.842695e-18,6.905770e+02,3.452885e+02
singh_calibrated_continuum,plan1,19.50,100,rot90_about_z,300.00,1.0,3.7296,2.525297e+05,22.500000,-1.949733e+01,1.013286e+02,8.183129e+01,5.685389e-19,1.372637e+02,6.863184e+01
singh_calibrated_continuum,plan1,19.50,100,rot90_about_z,300.00,2.0,3.7296,2.525297e+05,22.500000,-3.899466e+01,2.026573e+02,1.636626e+02,1.137078e-18,2.745274e+02,1.372637e+02
singh_calibrated_continuum,plan1,19.50,100,rot90_about_z,300.00,5.0,3.7296,2.525297e+05,22.500000,-9.748665e+01,5.066431e+02,4.091565e+02,2.842695e-18,6.863184e+02,3.431592e+02
singh_calibrated_continuum,plan1,19.50,110,co_oriented,298.15,1.0,3.7296,2.525297e+05,27.568460,-4.198442e+00,2.493517e+01,2.073673e+01,1.440725e-19,3.499958e+01,1.749979e+01
singh_calibrated_continuum,plan1,19.50,110,co_oriented,298.15,2.0,3.7296,2.525297e+05,27.568460,-8.396884e+00,4.987034e+01,4.147345e+01,2.881449e-19,6.999917e+01,3.499958e+01
singh_calibrated_continuum,plan1,19.50,110,co_oriented,298.15,5.0,3.7296,2.525297e+05,27.568460,-2.099221e+01,1.246758e+02,1.036836e+02,7.203623e-19,1.749979e+02,8.749896e+01
singh_calibrated_continuum,plan1,19.50,110,co_oriented,300.00,1.0,3.7296,2.525297e+05,27.568460,-4.198442e+00,2.493517e+01,2.073673e+01,1.440725e-19,3.478375e+01,1.739188e+01
singh_calibrated_continuum,plan1,19.50,110,co_oriented,300.00,2.0,3.7296,2.525297e+05,27.568460,-8.396884e+00,4.987034e+01,4.147345e+01,2.881449e-19,6.956751e+01,3.478375e+01
singh_calibrated_continuum,plan1,19.50,110,co_oriented,300.00,5.0,3.7296,2.525297e+05,27.568460,-2.099221e+01,1.246758e+02,1.036836e+02,7.203623e-19,1.739188e+02,8.695938e+01
singh_calibrated_continuum,plan1,19.50,111,co_oriented,298.15,1.0,3.7296,2.525297e+05,31.123867,-1.227270e+00,7.449098e+00,6.221828e+00,4.322736e-20,1.050124e+01,5.250621e+00
singh_calibrated_continuum,plan1,19.50,111,co_oriented,298.15,2.0,3.7296,2.525297e+05,31.123867,-2.454541e+00,1.489820e+01,1.244366e+01,8.645473e-20,2.100248e+01,1.050124e+01
singh_calibrated_continuum,plan1,19.50,111,co_oriented,298.15,5.0,3.7296,2.525297e+05,31.123867,-6.136352e+00,3.724549e+01,3.110914e+01,2.161368e-19,5.250621e+01,2.625310e+01
singh_calibrated_continuum,plan1,19.50,111,co_oriented,300.00,1.0,3.7296,2.525297e+05,31.123867,-1.227270e+00,7.449098e+00,6.221828e+00,4.322736e-20,1.043648e+01,5.218242e+00
singh_calibrated_continuum,plan1,19.50,111,co_oriented,300.00,2.0,3.7296,2.525297e+05,31.123867,-2.454541e+00,1.489820e+01,1.244366e+01,8.645473e-20,2.087297e+01,1.043648e+01
singh_calibrated_continuum,plan1,19.50,111,co_oriented,300.00,5.0,3.7296,2.525297e+05,31.123867,-6.136352e+00,3.724549e+01,3.110914e+01,2.161368e-19,5.218242e+01,2.609121e+01
singh_calibrated_continuum,plan2,13.00,100,co_oriented,298.15,1.0,3.6264,2.216996e+04,16.000000,-7.625725e+00,5.329236e+00,-2.296489e+00,-1.595531e-20,-3.876030e+00,-1.938015e+00
singh_calibrated_continuum,plan2,13.00,100,co_oriented,298.15,2.0,3.6264,2.216996e+04,16.000000,-1.525145e+01,1.065847e+01,-4.592979e+00,-3.191062e-20,-7.752060e+00,-3.876030e+00
singh_calibrated_continuum,plan2,13.00,100,co_oriented,298.15,5.0,3.6264,2.216996e+04,16.000000,-3.812863e+01,2.664618e+01,-1.148245e+01,-7.977654e-20,-1.938015e+01,-9.690075e+00
singh_calibrated_continuum,plan2,13.00,100,co_oriented,300.00,1.0,3.6264,2.216996e+04,16.000000,-7.625725e+00,5.329236e+00,-2.296489e+00,-1.595531e-20,-3.852128e+00,-1.926064e+00
singh_calibrated_continuum,plan2,13.00,100,co_oriented,300.00,2.0,3.6264,2.216996e+04,16.000000,-1.525145e+01,1.065847e+01,-4.592979e+00,-3.191062e-20,-7.704255e+00,-3.852128e+00
singh_calibrated_continuum,plan2,13.00,100,co_oriented,300.00,5.0,3.6264,2.216996e+04,16.000000,-3.812863e+01,2.664618e+01,-1.148245e+01,-7.977654e-20,-1.926064e+01,-9.630319e+00
singh_calibrated_continuum,plan2,13.00,100,twist45_about_axis,298.15,1.0,3.6264,2.216996e+04,16.000000,-7.560034e+00,5.177121e+00,-2.382913e+00,-1.655575e-20,-4.021896e+00,-2.010948e+00
singh_calibrated_continuum,plan2,13.00,100,twist45_about_axis,298.15,2.0,3.6264,2.216996e+04,16.000000,-1.512007e+01,1.035424e+01,-4.765826e+00,-3.311151e-20,-8.043792e+00,-4.021896e+00
singh_calibrated_continuum,plan2,13.00,100,twist45_about_axis,298.15,5.0,3.6264,2.216996e+04,16.000000,-3.780017e+01,2.588560e+01,-1.191456e+01,-8.277877e-20,-2.010948e+01,-1.005474e+01
singh_calibrated_continuum,plan2,13.00,100,twist45_about_axis,300.00,1.0,3.6264,2.216996e+04,16.000000,-7.560034e+00,5.177121e+00,-2.382913e+00,-1.655575e-20,-3.997094e+00,-1.998547e+00
singh_calibrated_continuum,plan2,13.00,100,twist45_about_axis,300.00,2.0,3.6264,2.216996e+04,16.000000,-1.512007e+01,1.035424e+01,-4.765826e+00,-3.311151e-20,-7.994189e+00,-3.997094e+00
singh_calibrated_continuum,plan2,13.00,100,twist45_about_axis,300.00,5.0,3.6264,2.216996e+04,16.000000,-3.780017e+01,2.588560e+01,-1.191456e+01,-8.277877e-20,-1.998547e+01,-9.992736e+00
singh_calibrated_continuum,plan2,13.00,100,tilt15_about_z,298.15,1.0,3.6264,2.216996e+04,16.828505,-4.691488e+00,3.001867e+00,-1.689620e+00,-1.173897e-20,-2.851753e+00,-1.425876e+00
singh_calibrated_continuum,plan2,13.00,100,tilt15_about_z,298.15,2.0,3.6264,2.216996e+04,16.828505,-9.382975e+00,6.003734e+00,-3.379241e+00,-2.347794e-20,-5.703505e+00,-2.851753e+00
singh_calibrated_continuum,plan2,13.00,100,tilt15_about_z,298.15,5.0,3.6264,2.216996e+04,16.828505,-2.345744e+01,1.500934e+01,-8.448102e+00,-5.869484e-20,-1.425876e+01,-7.129381e+00
singh_calibrated_continuum,plan2,13.00,100,tilt15_about_z,300.00,1.0,3.6264,2.216996e+04,16.828505,-4.691488e+00,3.001867e+00,-1.689620e+00,-1.173897e-20,-2.834167e+00,-1.417083e+00
singh_calibrated_continuum,plan2,13.00,100,tilt15_about_z,300.00,2.0,3.6264,2.216996e+04,16.828505,-9.382975e+00,6.003734e+00,-3.379241e+00,-2.347794e-20,-5.668334e+00,-2.834167e+00
singh_calibrated_continuum,plan2,13.00,100,tilt15_about_z,300.00,5.0,3.6264,2.216996e+04,16.828505,-2.345744e+01,1.500934e+01,-8.448102e+00,-5.869484e-20,-1.417083e+01,-7.085417e+00
singh_calibrated_continuum,plan2,13.00,100,rot90_about_z,298.15,1.0,3.6264,2.216996e+04,16.000000,-7.625725e+00,5.329236e+00,-2.296489e+00,-1.595531e-20,-3.876030e+00,-1.938015e+00
singh_calibrated_continuum,plan2,13.00,100,rot90_about_z,298.15,2.0,3.6264,2.216996e+04,16.000000,-1.525145e+01,1.065847e+01,-4.592979e+00,-3.191062e-20,-7.752060e+00,-3.876030e+00
singh_calibrated_continuum,plan2,13.00,100,rot90_about_z,298.15,5.0,3.6264,2.216996e+04,16.000000,-3.812863e+01,2.664618e+01,-1.148245e+01,-7.977654e-20,-1.938015e+01,-9.690075e+00
singh_calibrated_continuum,plan2,13.00,100,rot90_about_z,300.00,1.0,3.6264,2.216996e+04,16.000000,-7.625725e+00,5.329236e+00,-2.296489e+00,-1.595531e-20,-3.852128e+00,-1.926064e+00
singh_calibrated_continuum,plan2,13.00,100,rot90_about_z,300.00,2.0,3.6264,2.216996e+04,16.000000,-1.525145e+01,1.065847e+01,-4.592979e+00,-3.191062e-20,-7.704255e+00,-3.852128e+00
singh_calibrated_continuum,plan2,13.00,100,rot90_about_z,300.00,5.0,3.6264,2.216996e+04,16.000000,-3.812863e+01,2.664618e+01,-1.148245e+01,-7.977654e-20,-1.926064e+01,-9.630319e+00
singh_calibrated_continuum,plan2,13.00,110,co_oriented,298.15,1.0,3.6264,2.216996e+04,19.378974,-1.846099e+00,1.609931e+00,-2.361677e-01,-1.640821e-21,-3.986054e-01,-1.993027e-01
singh_calibrated_continuum,plan2,13.00,110,co_oriented,298.15,2.0,3.6264,2.216996e+04,19.378974,-3.692197e+00,3.219862e+00,-4.723354e-01,-3.281642e-21,-7.972107e-01,-3.986054e-01
singh_calibrated_continuum,plan2,13.00,110,co_oriented,298.15,5.0,3.6264,2.216996e+04,19.378974,-9.230493e+00,8.049654e+00,-1.180838e+00,-8.204106e-21,-1.993027e+00,-9.965134e-01
singh_calibrated_continuum,plan2,13.00,110,co_oriented,300.00,1.0,3.6264,2.216996e+04,19.378974,-1.846099e+00,1.609931e+00,-2.361677e-01,-1.640821e-21,-3.961473e-01,-1.980737e-01
singh_calibrated_continuum,plan2,13.00,110,co_oriented,300.00,2.0,3.6264,2.216996e+04,19.378974,-3.692197e+00,3.219862e+00,-4.723354e-01,-3.281642e-21,-7.922946e-01,-3.961473e-01
singh_calibrated_continuum,plan2,13.00,110,co_oriented,300.00,5.0,3.6264,2.216996e+04,19.378974,-9.230493e+00,8.049654e+00,-1.180838e+00,-8.204106e-21,-1.980737e+00,-9.903683e-01
singh_calibrated_continuum,plan2,13.00,111,co_oriented,298.15,1.0,3.6264,2.216996e+04,21.749244,-6.466903e-01,5.870023e-01,-5.968798e-02,-4.146939e-22,-1.007418e-01,-5.037088e-02
singh_calibrated_continuum,plan2,13.00,111,co_oriented,298.15,2.0,3.6264,2.216996e+04,21.749244,-1.293381e+00,1.174005e+00,-1.193760e-01,-8.293878e-22,-2.014835e-01,-1.007418e-01
singh_calibrated_continuum,plan2,13.00,111,co_oriented,298.15,5.0,3.6264,2.216996e+04,21.749244,-3.233451e+00,2.935012e+00,-2.984399e-01,-2.073469e-21,-5.037088e-01,-2.518544e-01
singh_calibrated_continuum,plan2,13.00,111,co_oriented,300.00,1.0,3.6264,2.216996e+04,21.749244,-6.466903e-01,5.870023e-01,-5.968798e-02,-4.146939e-22,-1.001205e-01,-5.006026e-02
singh_calibrated_continuum,plan2,13.00,111,co_oriented,300.00,2.0,3.6264,2.216996e+04,21.749244,-1.293381e+00,1.174005e+00,-1.193760e-01,-8.293878e-22,-2.002410e-01,-1.001205e-01
singh_calibrated_continuum,plan2,13.00,111,co_oriented,300.00,5.0,3.6264,2.216996e+04,21.749244,-3.233451e+00,2.935012e+00,-2.984399e-01,-2.073469e-21,-5.006026e-01,-2.503013e-01
singh_calibrated_continuum,plan2,16.00,100,co_oriented,298.15,1.0,4.4632,7.705922e+04,19.000000,-1.245461e+01,1.036276e+01,-2.091855e+00,-1.453357e-20,-3.530647e+00,-1.765323e+00
singh_calibrated_continuum,plan2,16.00,100,co_oriented,298.15,2.0,4.4632,7.705922e+04,19.000000,-2.490923e+01,2.072552e+01,-4.183710e+00,-2.906714e-20,-7.061293e+00,-3.530647e+00
singh_calibrated_continuum,plan2,16.00,100,co_oriented,298.15,5.0,4.4632,7.705922e+04,19.000000,-6.227306e+01,5.181379e+01,-1.045927e+01,-7.266785e-20,-1.765323e+01,-8.826616e+00
singh_calibrated_continuum,plan2,16.00,100,co_oriented,300.00,1.0,4.4632,7.705922e+04,19.000000,-1.245461e+01,1.036276e+01,-2.091855e+00,-1.453357e-20,-3.508874e+00,-1.754437e+00
singh_calibrated_continuum,plan2,16.00,100,co_oriented,300.00,2.0,4.4632,7.705922e+04,19.000000,-2.490923e+01,2.072552e+01,-4.183710e+00,-2.906714e-20,-7.017748e+00,-3.508874e+00
singh_calibrated_continuum,plan2,16.00,100,co_oriented,300.00,5.0,4.4632,7.705922e+04,19.000000,-6.227306e+01,5.181379e+01,-1.045927e+01,-7.266785e-20,-1.754437e+01,-8.772186e+00
singh_calibrated_continuum,plan2,16.00,100,twist45_about_axis,298.15,1.0,4.4632,7.705922e+04,19.000000,-1.229838e+01,1.004002e+01,-2.258366e+00,-1.569044e-20,-3.811685e+00,-1.905843e+00
singh_calibrated_continuum,plan2,16.00,100,twist45_about_axis,298.15,2.0,4.4632,7.705922e+04,19.000000,-2.459676e+01,2.008003e+01,-4.516732e+00,-3.138088e-20,-7.623371e+00,-3.811685e+00
singh_calibrated_continuum,plan2,16.00,100,twist45_about_axis,298.15,5.0,4.4632,7.705922e+04,19.000000,-6.149191e+01,5.020008e+01,-1.129183e+01,-7.845220e-20,-1.905843e+01,-9.529213e+00
singh_calibrated_continuum,plan2,16.00,100,twist45_about_axis,300.00,1.0,4.4632,7.705922e+04,19.000000,-1.229838e+01,1.004002e+01,-2.258366e+00,-1.569044e-20,-3.788180e+00,-1.894090e+00
singh_calibrated_continuum,plan2,16.00,100,twist45_about_axis,300.00,2.0,4.4632,7.705922e+04,19.000000,-2.459676e+01,2.008003e+01,-4.516732e+00,-3.138088e-20,-7.576360e+00,-3.788180e+00
singh_calibrated_continuum,plan2,16.00,100,twist45_about_axis,300.00,5.0,4.4632,7.705922e+04,19.000000,-6.149191e+01,5.020008e+01,-1.129183e+01,-7.845220e-20,-1.894090e+01,-9.470450e+00
singh_calibrated_continuum,plan2,16.00,100,tilt15_about_z,298.15,1.0,4.4632,7.705922e+04,20.019576,-7.271739e+00,5.609027e+00,-1.662712e+00,-1.155202e-20,-2.806336e+00,-1.403168e+00
singh_calibrated_continuum,plan2,16.00,100,tilt15_about_z,298.15,2.0,4.4632,7.705922e+04,20.019576,-1.454348e+01,1.121805e+01,-3.325424e+00,-2.310403e-20,-5.612672e+00,-2.806336e+00
singh_calibrated_continuum,plan2,16.00,100,tilt15_about_z,298.15,5.0,4.4632,7.705922e+04,20.019576,-3.635870e+01,2.804514e+01,-8.313560e+00,-5.776008e-20,-1.403168e+01,-7.015840e+00
singh_calibrated_continuum,plan2,16.00,100,tilt15_about_z,300.00,1.0,4.4632,7.705922e+04,20.019576,-7.271739e+00,5.609027e+00,-1.662712e+00,-1.155202e-20,-2.789030e+00,-1.394515e+00
singh_calibrated_continuum,plan2,16.00,100,tilt15_about_z,300.00,2.0,4.4632,7.705922e+04,20.019576,-1.454348e+01,1.121805e+01,-3.325424e+00,-2.310403e-20,-5.578061e+00,-2.789030e+00
singh_calibrated_continuum,plan2,16.00,100,tilt15_about_z,300.00,5.0,4.4632,7.705922e+04,20.019576,-3.635870e+01,2.804514e+01,-8.313560e+00,-5.776008e-20,-1.394515e+01,-6.972576e+00
singh_calibrated_continuum,plan2,16.00,100,rot90_about_z,298.15,1.0,4.4632,7.705922e+04,19.000000,-1.245461e+01,1.036276e+01,-2.091855e+00,-1.453357e-20,-3.530647e+00,-1.765323e+00
singh_calibrated_continuum,plan2,16.00,100,rot90_about_z,298.15,2.0,4.4632,7.705922e+04,19.000000,-2.490923e+01,2.072552e+01,-4.183710e+00,-2.906714e-20,-7.061293e+00,-3.530647e+00
singh_calibrated_continuum,plan2,16.00,100,rot90_about_z,298.15,5.0,4.4632,7.705922e+04,19.000000,-6.227306e+01,5.181379e+01,-1.045927e+01,-7.266785e-20,-1.765323e+01,-8.826616e+00
singh_calibrated_continuum,plan2,16.00,100,rot90_about_z,300.00,1.0,4.4632,7.705922e+04,19.000000,-1.245461e+01,1.036276e+01,-2.091855e+00,-1.453357e-20,-3.508874e+00,-1.754437e+00
singh_calibrated_continuum,plan2,16.00,100,rot90_about_z,300.00,2.0,4.4632,7.705922e+04,19.000000,-2.490923e+01,2.072552e+01,-4.183710e+00,-2.906714e-20,-7.017748e+00,-3.508874e+00
singh_calibrated_continuum,plan2,16.00,100,rot90_about_z,300.00,5.0,4.4632,7.705922e+04,19.000000,-6.227306e+01,5.181379e+01,-1.045927e+01,-7.266785e-20,-1.754437e+01,-8.772186e+00
singh_calibrated_continuum,plan2,16.00,110,co_oriented,298.15,1.0,4.4632,7.705922e+04,23.158737,-2.824390e+00,2.966627e+00,1.422375e-01,9.882227e-22,2.400694e-01,1.200347e-01
singh_calibrated_continuum,plan2,16.00,110,co_oriented,298.15,2.0,4.4632,7.705922e+04,23.158737,-5.648779e+00,5.933254e+00,2.844750e-01,1.976445e-21,4.801387e-01,2.400694e-01
singh_calibrated_continuum,plan2,16.00,110,co_oriented,298.15,5.0,4.4632,7.705922e+04,23.158737,-1.412195e+01,1.483314e+01,7.111874e-01,4.941113e-21,1.200347e+00,6.001734e-01
singh_calibrated_continuum,plan2,16.00,110,co_oriented,300.00,1.0,4.4632,7.705922e+04,23.158737,-2.824390e+00,2.966627e+00,1.422375e-01,9.882227e-22,2.385889e-01,1.192945e-01
singh_calibrated_continuum,plan2,16.00,110,co_oriented,300.00,2.0,4.4632,7.705922e+04,23.158737,-5.648779e+00,5.933254e+00,2.844750e-01,1.976445e-21,4.771778e-01,2.385889e-01
