assembly,temperature_K,volume_fraction,escape_length_nm,p_free,p_bound,kBT_J,p_face,p_tip,U_total_per_NC_J,U_total_per_NC_kBT
superlattice,140.0,0.1,0.5,6.513226074059799e-19,1.0,1.9329086000000003e-21,0.9999999999855954,1.4404535280111328e-11,-9.412133413866177e-20,-48.694146292619195
superlattice,142.0,0.1,0.5,1.2931522514961498e-18,1.0,1.9605215800000003e-21,0.9999999999798407,2.0159352893514936e-11,-9.41213341068931e-20,-48.00831323004009
superlattice,144.0,0.1,0.5,2.5190074918206915e-18,1.0,1.9881345600000003e-21,0.9999999999720489,2.795110838118394e-11,-9.412133406579194e-20,-47.34153108117185
superlattice,146.0,0.1,0.5,4.8180972837465874e-18,1.0,2.01574754e-21,0.9999999999615911,3.840902109153724e-11,-9.412133401301306e-20,-46.69301693058897
superlattice,148.0,0.1,0.5,9.055441165315197e-18,1.0,2.04336052e-21,0.9999999999476717,5.2328325849667806e-11,-9.412133394572058e-20,-46.06203018237847
superlattice,150.0,0.1,0.5,1.6735399607823256e-17,1.0,2.0709735e-21,0.9999999999292936,7.070645653544992e-11,-9.412133386051251e-20,-45.447869738802794
superlattice,152.0,0.1,0.5,3.043290726123019e-17,1.0,2.09858648e-21,0.9999999999052146,9.478537154477416e-11,-9.412133375332493e-20,-44.84987140168983
superlattice,154.0,0.1,0.5,5.448853761826836e-17,1.0,2.12619946e-21,0.9999999998738993,1.2610073244531146e-10,-9.412133361934047e-20,-44.26740547631428
superlattice,156.0,0.1,0.5,9.611267484975036e-17,0.9999999999999998,2.15381244e-21,0.9999999998334611,1.665386789793157e-10,-9.412133345287261e-20,-43.699874559584494
superlattice,158.0,0.1,0.5,1.6711532920432412e-16,0.9999999999999998,2.18142542e-21,0.9999999997815988,2.1840097050574368e-10,-9.412133324725131e-20,-43.146711496215765
superlattice,160.0,0.1,0.5,2.8658009509368117e-16,0.9999999999999997,2.2090384e-21,0.9999999997155204,2.8447928537878855e-10,-9.412133299468917e-20,-42.60737748818181
superlattice,162.0,0.1,0.5,4.849447981962069e-16,0.9999999999999996,2.23665138e-21,0.9999999996318599,3.6813948506832715e-10,-9.412133268614152e-20,-42.081360344204164
superlattice,164.0,0.1,0.5,8.101524068668646e-16,0.9999999999999992,2.2642643600000002e-21,0.9999999995265826,4.734166585604295e-10,-9.412133231115266e-20,-41.56817285732159
superlattice,166.0,0.1,0.5,1.3368130577587041e-15,0.9999999999999987,2.2918773400000002e-21,0.9999999993948768,6.051217643454709e-10,-9.412133185769202e-20,-41.06735129973928
superlattice,168.0,0.1,0.5,2.1796961886574524e-15,0.9999999999999978,2.3194903200000002e-21,0.9999999992310371,7.689606818179084e-10,-9.412133131197697e-20,-40.578454025182985
superlattice,170.0,0.1,0.5,3.513381904826538e-15,0.9999999999999964,2.3471033000000003e-21,0.9999999990283301,9.716664709878282e-10,-9.412133065828419e-20,-40.10106016990568
superlattice,172.0,0.1,0.5,5.600581741238496e-15,0.9999999999999944,2.3747162800000003e-21,0.9999999987788488,1.2211456189578684e-09,-9.412132987875248e-20,-39.6347684443181
superlattice,174.0,0.1,0.5,8.832539069542367e-15,0.9999999999999911,2.4023292600000003e-21,0.9999999984733522,1.5266390236702885e-09,-9.412132895316778e-20,-39.179196007947624
superlattice,176.0,0.1,0.5,1.378609751022564e-14,0.9999999999999862,2.42994224e-21,0.9999999981010879,1.898898430103271e-09,-9.412132785874207e-20,-38.73397742110202
superlattice,178.0,0.1,0.5,2.130355337959467e-14,0.9999999999999787,2.45755522e-21,0.9999999976495998,2.3503789916133626e-09,-9.412132656988075e-20,-38.29876366720287
superlattice,180.0,0.1,0.5,3.260337137197446e-14,0.9999999999999674,2.4851682e-21,0.9999999971045188,2.8954485797977294e-09,-9.41213250579349e-20,-37.87322124029066
superlattice,182.0,0.1,0.5,4.943234366194486e-14,0.9999999999999506,2.51278118e-21,0.9999999964493361,3.5506144104861543e-09,-9.41213232909461e-20,-37.457031292691426
superlattice,184.0,0.1,0.5,7.427293212107621e-14,0.9999999999999257,2.54039416e-21,0.9999999956651582,4.334767491745473e-09,-9.412132123338369e-20,-37.0498888382674
superlattice,186.0,0.1,0.5,1.1062349256341644e-13,0.9999999999998894,2.56800714e-21,0.9999999947304441,5.269445332633756e-09,-9.412131884586781e-20,-36.65150200706522
superlattice,188.0,0.1,0.5,1.6337400259928257e-13,0.9999999999998366,2.59562012e-21,0.9999999936207233,6.3791132794834915e-09,-9.412131608488442e-20,-36.26159134753679
superlattice,190.0,0.1,0.5,2.3930598910966214e-13,0.9999999999997607,2.6232331e-21,0.999999992308296,7.691464770373491e-09,-9.412131290249537e-20,-35.879889172828506
superlattice,192.0,0.1,0.5,3.477527924090686e-13,0.9999999999996523,2.65084608e-21,0.9999999907619116,9.237740718857347e-09,-9.41213092460381e-20,-35.50613894792341
superlattice,194.0,0.1,0.5,5.014653550363452e-13,0.9999999999994985,2.6784590600000002e-21,0.9999999889464303,1.105306815566935e-08,-9.412130505781806e-20,-35.14009471468944
superlattice,196.0,0.1,0.5,7.177396569400946e-13,0.9999999999992822,2.7060720400000002e-21,0.999999986822464,1.3176818172760571e-08,-9.412130027479615e-20,-34.78152055212696
superlattice,198.0,0.1,0.5,1.01987504004776e-12,0.9999999999989801,2.7336850200000003e-21,0.999999984345997,1.565298312836681e-08,-9.412129482827352e-20,-34.43019006932756
superlattice,200.0,0.1,0.5,1.4390483106096175e-12,0.9999999999985609,2.7612980000000003e-21,0.9999999814679881,1.853057298561003e-08,-9.412128864356322e-20,-34.085885928850566
superlattice,202.0,0.1,0.5,2.016707047101445e-12,0.9999999999979833,2.7889109800000003e-21,0.9999999781339527,2.186403057112293e-08,-9.412128163967144e-20,-33.748399398417305
superlattice,204.0,0.1,0.5,2.8076073779483408e-12,0.9999999999971924,2.8165239600000003e-21,0.9999999742835269,2.5713665455043583e-08,-9.412127372896388e-20,-33.41752992897098
superlattice,206.0,0.1,0.5,3.883647063080105e-12,0.9999999999961163,2.8441369400000004e-21,0.9999999698500103,3.014610607015912e-08,-9.412126481683661e-20,-33.093084757317136
superlattice,208.0,0.1,0.5,5.3386744848994335e-12,0.9999999999946613,2.8717499200000004e-21,0.9999999647598916,3.523476960660393e-08,-9.412125480138628e-20,-32.774878531688536
superlattice,210.0,0.1,0.5,7.294488627311327e-12,0.9999999999927055,2.8993629e-21,0.9999999589323564,4.106034913994967e-08,-9.412124357307698e-20,-32.46273295870516
superlattice,212.0,0.1,0.5,9.908284824991443e-12,0.9999999999900917,2.92697588e-21,0.9999999522787744,4.771131737532771e-08,-9.412123101441262e-20,-32.15647647031947
superlattice,214.0,0.1,0.5,1.3381846554899697e-11,0.9999999999866181,2.95458886e-21,0.9999999447021718,5.5284446318887335e-08,-9.412121699960462e-20,-31.855943909436053
superlattice,216.0,0.1,0.5,1.7972835397876342e-11,0.9999999999820272,2.98220184e-21,0.999999936096685,6.388534212090841e-08,-9.412120139425245e-20,-31.5609762330012
superlattice,218.0,0.1,0.5,2.4008590119918435e-11,0.9999999999759914,3.00981482e-21,0.9999999263469972,7.362899427259333e-08,-9.412118405501487e-20,-31.271420231432998
superlattice,220.0,0.1,0.5,3.1902912226426917e-11,0.9999999999680971,3.0374278e-21,0.9999999153277588,8.464033828141887e-08,-9.412116482929791e-20,-30.98712826336083
superlattice,222.0,0.1,0.5,4.217638995556241e-11,0.9999999999578236,3.06504078e-21,0.9999999029029928,9.705483089806432e-08,-9.412114355494034e-20,-30.707958004702416
superlattice,224.0,0.1,0.5,5.5480896132113907e-11,0.9999999999445192,3.0926537600000002e-21,0.9999998889254821,1.1101903692176557e-07,-9.412112005990755e-20,-30.433772211185886
superlattice,226.0,0.1,0.5,7.2628988234365e-11,0.999999999927371,3.1202667400000002e-21,0.9999998732361444,1.2669122657049644e-07,-9.412109416199338e-20,-30.164438493483853
superlattice,228.0,0.1,0.5,9.462904206073931e-11,0.9999999999053709,3.1478797200000003e-21,0.9999998556633886,1.4424198236787654e-07,-9.412106566852774e-20,-29.899829104184366
superlattice,230.0,0.1,0.5,1.2272706413528418e-10,0.999999999877273,3.1754927000000003e-21,0.9999998360224585,1.638548144701575e-07,-9.4121034376093e-20,-29.639820735879187
superlattice,232.0,0.1,0.5,1.5845625305655337e-10,0.9999999998415438,3.2031056800000003e-21,0.9999998141147605,1.8572678333413445e-07,-9.412100007024906e-20,-29.3842943296985
superlattice,234.0,0.1,0.5,2.0369551694175937e-10,0.9999999997963045,3.2307186600000003e-21,0.9999997897271758,2.1006912861024535e-07,-9.412096252526903e-20,-29.133134893667595
superlattice,236.0,0.1,0.5,2.607383034818495e-10,0.9999999997392617,3.2583316400000004e-21,0.9999997626313586,2.371079031344928e-07,-9.412092150388146e-20,-28.88623133030174
superlattice,238.0,0.1,0.5,3.323732613968494e-10,0.9999999996676268,3.2859446200000004e-21,0.9999997325830159,2.6708461088795335e-07,-9.412087675702742e-20,-28.643476272898173
superlattice,240.0,0.1,0.5,4.219784277091841e-10,0.9999999995780215,3.3135576e-21,0.9999996993211737,3.0025684779341334e-07,-9.412082802362397e-20,-28.40476593001551
superlattice,242.0,0.1,0.5,5.336308246249227e-10,0.9999999994663692,3.34117058e-21,0.9999996625674249,3.368989442249089e-07,-9.412077503034088e-20,-28.169999937668816
superlattice,244.0,0.1,0.5,6.722335532551566e-10,0.9999999993277664,3.36878356e-21,0.9999996220251584,3.773026081173883e-07,-9.412071749138857e-20,-27.93908121879714
superlattice,246.0,0.1,0.5,8.436626891791582e-10,0.9999999991563373,3.39639654e-21,0.9999995773787698,4.2177756758017964e-07,-9.412065510831678e-20,-27.711915849589452
superlattice,248.0,0.1,0.5,1.0549365171284232e-09,0.9999999989450635,3.42400952e-21,0.9999995282928515,4.7065221193909126e-07,-9.412058756982428e-20,-27.488412932281882
superlattice,250.0,0.1,0.5,1.3144098889559785e-09,0.9999999986855901,3.4516225e-21,0.9999994744113601,5.242742301575146e-07,-9.412051455158146e-20,-27.26848447406443
superlattice,252.0,0.1,0.5,1.6319967505609033e-09,0.9999999983680032,3.47923548e-21,0.9999994153567575,5.830112456166857e-07,-9.412043571606411e-20,-27.05204527175726
superlattice,254.0,0.1,0.5,2.0194241594848658e-09,0.9999999979805758,3.50684846e-21,0.9999993507291296,6.472514462686207e-07,-9.412035071239807e-20,-26.83901280193843
superlattice,256.0,0.1,0.5,2.4905214053107893e-09,0.9999999975094785,3.53446144e-21,0.9999992801052694,7.174042092122482e-07,-9.41202591762152e-20,-26.629307116225092
superlattice,258.0,0.1,0.5,3.0615481495000275e-09,0.9999999969384519,3.56207442e-21,0.999999203037733,7.939007187833413e-07,-9.412016072952137e-20,-26.422850741428746
superlattice,260.0,0.1,0.5,3.751565819527781e-09,0.9999999962484342,3.5896874e-21,0.999999119053857,8.771945772915577e-07,-9.412005498057408e-20,-26.21956858432132
superlattice,262.0,0.1,0.5,4.582856823638636e-09,0.9999999954171431,3.61730038e-21,0.9999990276547356,9.677624075833467e-07,-9.411994152377228e-20,-26.019387840766566
superlattice,264.0,0.1,0.5,5.581396496661198e-09,0.9999999944186035,3.64491336e-21,0.9999989283141568,1.0661044466565764e-06,-9.411981993955258e-20,-25.822237908983542
superlattice,266.0,0.1,0.5,6.7773830434065216e-09,0.999999993222617,3.67252634e-21,0.9999988204774874,1.1727451296021192e-06,-9.41196897942995e-20,-25.628050306726863
superlattice,268.0,0.1,0.5,8.205831113435335e-09,0.9999999917941689,3.7001393200000004e-21,0.9999987035605057,1.2882336631977517e-06,-9.411955064026065e-20,-25.43675859217664
superlattice,270.0,0.1,0.5,9.907235018524415e-09,0.999999990092765,3.7277523000000004e-21,0.9999985769481764,1.4131445885317074e-06,-9.411940201547222e-20,-25.248298288347165
superlattice,272.0,0.1,0.5,1.1928307990995279e-08,0.999999988071692,3.7553652800000004e-21,0.9999984399933598,1.5480783320852416e-06,-9.411924344369145e-20,-25.062606810832378
superlattice,274.0,0.1,0.5,1.4322804276100528e-08,0.9999999856771957,3.7829782600000005e-21,0.999998292015451,1.6936617447564651e-06,-9.411907443433523e-20,-24.879623398717396
superlattice,276.0,0.1,0.5,1.7152431253715023e-08,0.9999999828475687,3.8105912400000005e-21,0.9999981322989403,1.8505486283608154e-06,-9.411889448242494e-20,-24.699289048495512
superlattice,278.0,0.1,0.5,2.0487859192372683e-08,0.9999999795121408,3.8382042200000005e-21,0.9999979600918917,2.0194202491960942e-06,-9.411870306853563e-20,-24.52154645083883
superlattice,280.0,0.1,0.5,2.4409836650882165e-08,0.9999999755901634,3.8658172000000005e-21,0.999997774604325,2.2009858383128028e-06,-9.411849965875013e-20,-24.346339930080013
superlattice,282.0,0.1,0.5,2.901041995790773e-08,0.99999997098958,3.8934301800000006e-21,0.9999975750065018,2.395983078182018e-06,-9.411828370461358e-20,-24.173615386269383
superlattice,284.0,0.1,0.5,3.439432561652444e-08,0.9999999656056744,3.9210431600000006e-21,0.9999973604270989,2.6051785755044297e-06,-9.411805464309262e-20,-24.003320239681475
superlattice,286.0,0.1,0.5,4.0680414897279786e-08,0.9999999593195851,3.9486561400000006e-21,0.9999971299512652,2.829368319953564e-06,-9.411781189653236e-20,-23.835403377649477
superlattice,288.0,0.1,0.5,4.800332029811313e-08,0.9999999519966797,3.976269120000001e-21,0.999996882618551,3.0693781286955077e-06,-9.411755487261394e-20,-23.669815103615
superlattice,290.0,0.1,0.5,5.6515223960923014e-08,0.999999943484776,4.0038821e-21,0.9999966174206996,3.3260640765739423e-06,-9.411728296430919e-20,-23.50650708828544
superlattice,292.0,0.1,0.5,6.638779854094472e-08,0.9999999336122014,4.03149508e-21,0.9999963332992895,3.600312911895475e-06,-9.411699554983226e-20,-23.345432322797787
superlattice,294.0,0.1,0.5,7.781432142465876e-08,0.9999999221856786,4.05910806e-21,0.9999960291432208,3.89304245779335e-06,-9.411669199258547e-20,-23.186545073792757
superlattice,296.0,0.1,0.5,9.101197358297809e-08,0.9999999089880264,4.08672104e-21,0.9999957037860272,4.205201999190644e-06,-9.411637164110096e-20,-23.02980084030912
superlattice,298.0,0.1,0.5,1.0622433472713592e-07,0.9999998937756652,4.11433402e-21,0.9999953560030098,4.537772655422321e-06,-9.411603382897104e-20,-22.87515631241117
superlattice,300.0,0.1,0.5,1.2372408680333309e-07,0.9999998762759132,4.141947e-21,0.9999949845081746,4.89176773861484e-06,-9.411567787477153e-20,-22.722569331469362
superlattice,302.0,0.1,0.5,1.4381593821697216e-07,0.9999998561840617,4.16955998e-21,0.9999945879509639,5.268233097956736e-06,-9.411530308197423e-20,-22.57199885201657
superlattice,304.0,0.1,0.5,1.668397815164989e-07,0.9999998331602185,4.19717296e-21,0.9999941649127685,5.668247450026872e-06,-9.411490873884336e-20,-22.42340490510626
superlattice,306.0,0.1,0.5,1.9317409758879085e-07,0.9999998068259024,4.22478594e-21,0.999993713903207,6.0929226953785945e-06,-9.41144941183232e-20,-22.27674856310547
superlattice,308.0,0.1,0.5,2.2323961972092904e-07,0.9999997767603803,4.25239892e-21,0.9999932333561586,6.5434042216061315e-06,-9.41140584779037e-20,-22.13199190585433
superlattice,310.0,0.1,0.5,2.575032711655006e-07,0.9999997424967288,4.2800119e-21,0.9999927216255357,7.020871193145963e-06,-9.411360105947274e-20,-21.9890979881324
superlattice,312.0,0.1,0.5,2.9648239010664664e-07,0.9999997035176099,4.30762488e-21,0.9999921769807819,7.526536828090161e-06,-9.41131210891455e-20,-21.848030808371014
superlattice,314.0,0.1,0.5,3.407492561603939e-07,0.9999996592507439,4.33523786e-21,0.9999915976020816,8.061648662309533e-06,-9.4112617777076e-20,-21.708755278557195
superlattice,316.0,0.1,0.5,3.909359327538805e-07,0.9999996090640673,4.36285084e-21,0.999990981575266,8.627488801203713e-06,-9.411209031724161e-20,-21.57123719527427
superlattice,318.0,0.1,0.5,4.4773943991258995e-07,0.9999995522605601,4.39046382e-21,0.9999903268864007,9.22537415941266e-06,-9.411153788720554e-20,-21.435443211830304
superlattice,320.0,0.1,0.5,5.119272721411689e-07,0.9999994880727279,4.4180768e-21,0.999989631416039,9.856656688837364e-06,-9.411095964785085e-20,-21.3013408114252
superlattice,322.0,0.1,0.5,5.843432762107463e-07,0.9999994156567238,4.44568978e-21,0.9999888929331284,1.0522723595330313e-05,-9.411035474308703e-20,-21.16889828131171
superlattice,324.0,0.1,0.5,6.659139037626521e-07,0.9999993340860962,4.47330276e-21,0.9999881090885518,1.122499754442615e-05,-9.410972229952487e-20,-21.03808468790627
superlattice,326.0,0.1,0.5,7.576548537039801e-07,0.9999992423451463,4.50091574e-21,0.9999872774082899,1.1964936856490453e-05,-9.410906142611937e-20,-20.90886985280897
superlattice,328.0,0.1,0.5,8.606781194036521e-07,0.9999991393218806,4.5285287200000004e-21,0.9999863952861889,1.2744035691669472e-05,-9.41083712137797e-20,-20.781224329693483
superlattice,330.0,0.1,0.5,9.761994556976285e-07,0.9999990238005443,4.5561417000000004e-21,0.9999854599763193,1.356382422502826e-05,-9.410765073494115e-20,-20.655119382029127
superlattice,332.0,0.1,0.5,1.1055462806779097e-06,0.9999988944537194,4.5837546800000004e-21,0.9999844685849071,1.4425868812265266e-05,-9.410689904310124e-20,-20.53052696160023
superlattice,334.0,0.1,0.5,1.2501660271713063e-06,0.9999987498339729,4.6113676600000005e-21,0.9999834180618263,1.5331772146390564e-05,-9.410611517231473e-20,-20.407419687788398
superlattice,336.0,0.1,0.5,1.4116349587101987e-06,0.9999985883650413,4.6389806400000005e-21,0.9999823051916356,1.6283173405753694e-05,-9.410529813664784e-20,-20.285770827585914
superlattice,338.0,0.1,0.5,1.5916674646580426e-06,0.9999984083325354,4.6665936200000005e-21,0.9999811265841416,1.7281748393801588e-05,-9.410444692958976e-20,-20.165554276309525
superlattice,340.0,0.1,0.5,1.792125848977087e-06,0.9999982078741511,4.6942066000000005e-21,0.99997987866448,1.8329209670942958e-05,-9.410356052341876e-20,-20.046744538985298
superlattice,342.0,0.1,0.5,2.0150306269141426e-06,0.9999979849693731,4.7218195800000006e-21,0.9999785576626942,1.9427306678885034e-05,-9.410263786852217e-20,-19.929316712376835
superlattice,344.0,0.1,0.5,2.2625713436326727e-06,0.9999977374286564,4.7494325600000006e-21,0.9999771596027985,2.0577825857803703e-05,-9.410167789266709e-20,-19.813246467630037
superlattice,346.0,0.1,0.5,2.537117928535312e-06,0.9999974628820715,4.777045540000001e-21,0.9999756802913148,2.178259075669397e-05,-9.4100679500223e-20,-19.69851003350975
superlattice,348.0,0.1,0.5,2.8412325987008023e-06,0.9999971587674013,4.804658520000001e-21,0.9999741153052641,2.304346213723781e-05,-9.409964157133182e-20,-19.58508418020347
superlattice,350.0,0.1,0.5,3.1776823245033573e-06,0.9999968223176755,4.832271500000001e-21,0.999972459979604,2.4362338071513494e-05,-9.409856296102522e-20,-19.472946203669476
superlattice,352.0,0.1,0.5,3.5494518700905107e-06,0.9999964505481299,4.85988448e-21,0.9999707093940962,2.574115403385483e-05,-9.409744249828751e-20,-19.362073910507334
superlattice,354.0,0.1,0.5,3.959757420968857e-06,0.999996040242579,4.88749746e-21,0.9999688583595919,2.7181882987155353e-05,-9.409627898506265e-20,-19.252445603329818
superlattice,356.0,0.1,0.5,4.412060810485267e-06,0.9999955879391895,4.91511044e-21,0.9999669014037256,2.8686535463894957e-05,-9.409507119520351e-20,-19.144040066616185
superlattice,358.0,0.1,0.5,4.910084356495531e-06,0.9999950899156435,4.94272342e-21,0.9999648327560013,3.0257159642149945e-05,-9.409381787336516e-20,-19.036836553028323
superlattice,360.0,0.1,0.5,5.45782631898304e-06,0.999994542173681,4.9703364e-21,0.9999626463322642,3.189584141682751e-05,-9.409251773383379e-20,-18.93081477017004
superlattice,362.0,0.1,0.5,6.059576988828667e-06,0.9999939404230112,4.99794938e-21,0.9999603357185448,3.360470446635126e-05,-9.409116945929923e-20,-18.825954867774037
superlattice,364.0,0.1,0.5,6.719935417338815e-06,0.9999932800645827,5.02556236e-21,0.9999578941542676,3.538591031499867e-05,-9.408977169956204e-20,-18.722237425298218
superlattice,366.0,0.1,0.5,7.44382679551464e-06,0.9999925561732045,5.05317534e-21,0.9999553145148135,3.724165839107765e-05,-9.408832307017963e-20,-18.619643439916658
superlattice,368.0,0.1,0.5,8.236520491390507e-06,0.9999917634795086,5.08078832e-21,0.9999525892934275,3.917418608110326e-05,-9.408682215104715e-20,-18.518154314889298
superlattice,370.0,0.1,0.5,9.103648753086741e-06,0.9999908963512469,5.1084013e-21,0.9999497105824667,4.118576878011836e-05,-9.408526748491352e-20,-18.417751848296163
superlattice,372.0,0.1,0.5,1.0051226084510624e-05,0.9999899487739154,5.13601428e-21,0.9999466700539772,4.32787199382783e-05,-9.408365757583223e-20,-18.318418222122276
superlattice,374.0,0.1,0.5,1.1085669299901432e-05,0.9999889143307001,5.16362726e-21,0.9999434589395964,4.5455391103798975e-05,-9.408199088754431e-20,-18.220135991679676
superlattice,376.0,0.1,0.5,1.2213818262653222e-05,0.9999877861817373,5.19124024e-21,0.9999400680097751,4.771817196234539e-05,-9.408026584179606e-20,-18.122888075354428
superlattice,378.0,0.1,0.5,1.3442957313060325e-05,0.9999865570426869,5.21885322e-21,0.999936487552314,5.0069490372913084e-05,-9.407848081658696e-20,-18.02665774466578
superlattice,380.0,0.1,0.5,1.4780837388822091e-05,0.9999852191626112,5.2464662e-21,0.9999327073502109,5.251181240023852e-05,-9.407663414435098e-20,-17.93142861462654
superlattice,382.0,0.1,0.5,1.623569884130993e-05,0.9999837643011587,5.27407918e-21,0.9999287166588149,5.5047642343743086e-05,-9.407472411006898e-20,-17.83718463439318
superlattice,384.0,0.1,0.5,1.7816294949748812e-05,0.9999821837050502,5.30169216e-21,0.9999245041822872,5.767952276300022e-05,-9.407274894931102e-20,-17.743910078194926
superlattice,386.0,0.1,0.5,1.95319161345943e-05,0.9999804680838654,5.3293051400000004e-21,0.9999200580493658,6.0410034499688844e-05,-9.407070684621102e-20,-17.651589536532153
superlattice,388.0,0.1,0.5,2.1392414870497217e-05,0.9999786075851295,5.3569181200000004e-21,0.9999153657884335,6.324179669597432e-05,-9.406859593137281e-20,-17.560207907634176
superlattice,390.0,0.1,0.5,2.3408231298343617e-05,0.9999765917687017,5.3845311000000004e-21,0.9999104143018924,6.617746680923527e-05,-9.406641427970428e-20,-17.469750389166528
superlattice,392.0,0.1,0.5,2.5590419534937925e-05,0.999974409580465,5.4121440800000005e-21,0.9999051898398421,6.921974062303147e-05,-9.406415990818564e-20,-17.38020247017992
superlattice,394.0,0.1,0.5,2.7950674677965346e-05,0.999972049325322,5.4397570600000005e-21,0.9998996779730679,7.237135225419173e-05,-9.406183077356724e-20,-17.29154992329147
superlattice,396.0,0.1,0.5,3.050136050292104e-05,0.9999694986394971,5.4673700400000005e-21,0.9998938635653413,7.563507415586266e-05,-9.405942476999837e-20,-17.20377879709023
superlattice,398.0,0.1,0.5,3.325553784774291e-05,0.9999667444621523,5.4949830200000005e-21,0.9998877307450359,7.901371711636097e-05,-9.40569397265902e-20,-17.116875408759714
superlattice,400.0,0.1,0.5,3.622699367991307e-05,0.9999637730063201,5.5225960000000006e-21,0.9998812628760664,8.251013025362491e-05,-9.405437340490775e-20,-17.0308263369089
superlattice,402.0,0.1,0.5,3.9430270839825746e-05,0.9999605697291601,5.5502089800000006e-21,0.999874442528155,8.612720100506136e-05,-9.405172349639807e-20,-16.945618414605725
superlattice,404.0,0.1,0.5,4.2880698453233166e-05,0.9999571193015467,5.5778219600000006e-21,0.9998672514464342,8.986785511254581e-05,-9.404898761975074e-20,-16.861238722605396
superlattice,406.0,0.1,0.5,4.659442300459779e-05,0.9999534055769954,5.605434940000001e-21,0.9998596705203932,9.373505660232284e-05,-9.404616331819114e-20,-16.77767458276683
superlattice,408.0,0.1,0.5,5.058844006218966e-05,0.9999494115599378,5.633047920000001e-21,0.9998516797521783,9.773180775953281e-05,-9.404324805671349e-20,-16.694913551652064
superlattice,410.0,0.1,0.5,5.488062664476752e-05,0.9999451193733553,5.660660900000001e-21,0.9998432582242581,0.00010186114909705947,-9.404023921924563e-20,-16.6129434143009
superlattice,412.0,0.1,0.5,5.9489774218696104e-05,0.9999405102257813,5.688273880000001e-21,0.9998343840664629,0.00010612615931839464,-9.4037134105754e-20,-16.53175217817641
superlattice,414.0,0.1,0.5,6.443562231334214e-05,0.9999355643776866,5.715886860000001e-21,0.9998250344224126,0.00011052995527416905,-9.403392992928759e-20,-16.451328067275213
superlattice,416.0,0.1,0.5,6.973889274160765e-05,0.9999302611072584,5.743499840000001e-21,0.9998151854153464,0.00011507569191200892,-9.403062381295999e-20,-16.371659516396882
superlattice,418.0,0.1,0.5,7.542132441144997e-05,0.9999245786755886,5.77111282e-21,0.9998048121133692,0.0001197665622193285,-9.402721278687573e-20,-16.292735165568246
superlattice,420.0,0.1,0.5,8.150570871325219e-05,0.9999184942912868,5.7987258e-21,0.9997938884941281,0.00012460579715867765,-9.402369378499625e-20,-16.21454385461652
superlattice,422.0,0.1,0.5,8.80159254669139e-05,0.9999119840745331,5.82633878e-21,0.9997823874089379,0.00012959666559522856,-9.402006364195444e-20,-16.137074617887983
superlattice,424.0,0.1,0.5,9.497697941154013e-05,0.9999050230205885,5.85395176e-21,0.9997702805463724,0.00013474247421597403,-9.401631908981309e-20,-16.06031667910654
superlattice,426.0,0.1,0.5,0.00010241503721962586,0.9998975849627804,5.88156474e-21,0.9997575383953401,0.00014004656744018724,-9.401245675477127e-20,-15.984259446368224
superlattice,428.0,0.1,0.5,0.00011035746501665802,0.9998896425349834,5.90917772e-21,0.9997441302076627,0.00014551232732069085,-9.40084731538229e-20,-15.908892507267982
superlattice,430.0,0.1,0.5,0.00011883286638607629,0.999881167133614,5.9367907e-21,0.9997300239601785,0.00015114317343544644,-9.400436469136574e-20,-15.834205624154098
superlattice,432.0,0.1,0.5,0.00012787112083857498,0.9998721288791614,5.96440368e-21,0.9997151863163924,0.00015694256276897116,-9.400012765576626e-20,-15.76018872950703
superlattice,434.0,0.1,0.5,0.00013750342272376395,0.9998624965772762,5.99201666e-21,0.9996995825876932,0.00016291398958307742,-9.39957582158793e-20,-15.686831921438499
superlattice,436.0,0.1,0.5,0.00014776232056126057,0.9998522376794388,6.01962964e-21,0.9996831766941624,0.00016906098527640203,-9.399125241752724e-20,-15.614125459307697
superlattice,438.0,0.1,0.5,0.00015868175676733882,0.9998413182432326,6.04724262e-21,0.9996659311250006,0.00017538711823219212,-9.398660617994294e-20,-15.542059759451645
superlattice,440.0,0.1,0.5,0.00017029710775231721,0.9998297028922477,6.0748556e-21,0.9996478068985939,0.00018189599365378342,-9.398181529217117e-20,-15.470625391025125
superlattice,442.0,0.1,0.5,0.0001826452243629674,0.999817354775637,6.10246858e-21,0.9996287635222498,0.00018859125338721802,-9.397687540944185e-20,-15.399813071948966
superlattice,444.0,0.1,0.5,0.00019576447264327233,0.9998042355273568,6.13008156e-21,0.9996087589516263,0.0001954765757303991,-9.397178204950804e-20,-15.329613664962077
superlattice,446.0,0.1,0.5,0.00020969477488599404,0.999790305225114,6.1576945400000004e-21,0.9995877495498858,0.00020255567522821437,-9.396653058895939e-20,-15.260018173775698
superlattice,448.0,0.1,0.5,0.00022447765094658258,0.9997755223490534,6.1853075200000004e-21,0.9995656900466005,0.00020983230245299596,-9.396111625950818e-20,-15.19101773932627
superlattice,450.0,0.1,0.5,0.00024015625979008324,0.9997598437402099,6.2129205000000004e-21,0.9995425334964402,0.0002173102437697123,-9.395553414425185e-20,-15.122603636124403
superlattice,452.0,0.1,0.5,0.0002567754412408373,0.9997432245587592,6.2405334800000005e-21,0.9995182312376739,0.00022499332108526346,-9.394977917391963e-20,-15.054767268698257
