assembly,temperature_K,state_index,contact,spin1_index,spin2_index,energy_per_NC_J,p_equilibrium,p_window_mean
superlattice,278.0,163,tip,4,3,-1.6651763588687416e-20,2.858277256766629e-10,7.91518433454541e-10
superlattice,278.0,164,tip,4,4,1.4689200238674836e-20,8.125697005680387e-14,2.1689510881479748e-13
superlattice,278.0,165,tip,4,5,1.4689200238674833e-20,8.125697005680387e-14,2.0469353199363873e-13
superlattice,278.0,166,tip,4,6,1.4689200238674833e-20,8.125697005680387e-14,2.0469353199362995e-13
superlattice,278.0,167,tip,4,7,1.468920023867483e-20,8.125697005680387e-14,2.0153811010719145e-13
superlattice,278.0,168,tip,5,0,1.468920023867483e-20,8.125697005680387e-14,2.268379245231799e-13
superlattice,278.0,169,tip,5,1,1.4689200238674833e-20,8.125697005680387e-14,2.303406908576882e-13
superlattice,278.0,170,tip,5,2,-1.6651763588687416e-20,2.858277256766629e-10,7.922819076944592e-10
superlattice,278.0,171,tip,5,3,-1.6651763588687413e-20,2.858277256766629e-10,7.93168011414719e-10
superlattice,278.0,172,tip,5,4,1.4689200238674833e-20,8.125697005680387e-14,2.0469353199287627e-13
superlattice,278.0,173,tip,5,5,1.4689200238674836e-20,8.125697005680387e-14,2.1708905239072713e-13
superlattice,278.0,174,tip,5,6,-1.6651763588687413e-20,2.858277256766629e-10,7.182013374725868e-10
superlattice,278.0,175,tip,5,7,-1.665176358868741e-20,2.858277256766629e-10,7.246744644955552e-10
superlattice,278.0,176,tip,6,0,1.468920023867483e-20,8.125697005680387e-14,2.268379245231893e-13
superlattice,278.0,177,tip,6,1,-1.6651763588687416e-20,2.858277256766629e-10,7.922819076945127e-10
superlattice,278.0,178,tip,6,2,1.4689200238674833e-20,8.125697005680387e-14,2.3034069085769064e-13
superlattice,278.0,179,tip,6,3,-1.6651763588687413e-20,2.858277256766629e-10,7.931680114147484e-10
superlattice,278.0,180,tip,6,4,1.4689200238674833e-20,8.125697005680387e-14,2.046935319928867e-13
superlattice,278.0,181,tip,6,5,-1.6651763588687413e-20,2.858277256766629e-10,7.182013374726468e-10
superlattice,278.0,182,tip,6,6,1.4689200238674836e-20,8.125697005680387e-14,2.1708905239072945e-13
superlattice,278.0,183,tip,6,7,-1.665176358868741e-20,2.858277256766629e-10,7.246744644955855e-10
superlattice,278.0,184,tip,7,0,4.603016406603707e-20,2.31002614150928e-17,6.401506943720413e-17
superlattice,278.0,185,tip,7,1,1.468920023867483e-20,8.125697005680387e-14,2.2683792452214955e-13
superlattice,278.0,186,tip,7,2,1.468920023867483e-20,8.125697005680387e-14,2.268379245221416e-13
superlattice,278.0,187,tip,7,3,-1.665176358868741e-20,2.858277256766629e-10,8.005381403471798e-10
superlattice,278.0,188,tip,7,4,1.468920023867483e-20,8.125697005680387e-14,2.015381101056839e-13
superlattice,278.0,189,tip,7,5,-1.665176358868741e-20,2.858277256766629e-10,7.246744644930751e-10
superlattice,278.0,190,tip,7,6,-1.665176358868741e-20,2.858277256766629e-10,7.246744644930488e-10
superlattice,278.0,191,tip,7,7,-4.7992727416049647e-20,1.005421303654093e-06,2.6850612577073376e-06
superlattice,279.0,0,free,0,0,0.0,3.495320540513467e-09,8.77018431524772e-09
superlattice,279.0,1,free,0,1,0.0,3.495320540513467e-09,8.297498257573372e-09
superlattice,279.0,2,free,0,2,0.0,3.495320540513467e-09,8.297498257573574e-09
superlattice,279.0,3,free,0,3,0.0,3.495320540513467e-09,8.16642811650473e-09
superlattice,279.0,4,free,0,4,0.0,3.495320540513467e-09,9.269040217617264e-09
superlattice,279.0,5,free,0,5,0.0,3.495320540513467e-09,9.151342653999494e-09
superlattice,279.0,6,free,0,6,0.0,3.495320540513467e-09,9.151342653999635e-09
superlattice,279.0,7,free,0,7,0.0,3.495320540513467e-09,9.085982761993836e-09
superlattice,279.0,8,free,1,0,0.0,3.495320540513467e-09,8.297498257558304e-09
superlattice,279.0,9,free,1,1,0.0,3.495320540513467e-09,8.773614348190327e-09
superlattice,279.0,10,free,1,2,0.0,3.495320540513467e-09,8.182180077175507e-09
superlattice,279.0,11,free,1,3,0.0,3.495320540513467e-09,8.289552412482067e-09
superlattice,279.0,12,free,1,4,0.0,3.495320540513467e-09,9.142221946450142e-09
superlattice,279.0,13,free,1,5,0.0,3.495320540513467e-09,9.28745132348848e-09
superlattice,279.0,14,free,1,6,0.0,3.495320540513467e-09,9.08818890656334e-09
superlattice,279.0,15,free,1,7,0.0,3.495320540513467e-09,9.151342654255693e-09
superlattice,279.0,16,free,2,0,0.0,3.495320540513467e-09,8.297498257558216e-09
superlattice,279.0,17,free,2,1,0.0,3.495320540513467e-09,8.182180077175216e-09
superlattice,279.0,18,free,2,2,0.0,3.495320540513467e-09,8.773614348190463e-09
superlattice,279.0,19,free,2,3,0.0,3.495320540513467e-09,8.289552412481932e-09
superlattice,279.0,20,free,2,4,0.0,3.495320540513467e-09,9.142221946450054e-09
superlattice,279.0,21,free,2,5,0.0,3.495320540513467e-09,9.08818890656317e-09
superlattice,279.0,22,free,2,6,0.0,3.495320540513467e-09,9.28745132348863e-09
superlattice,279.0,23,free,2,7,0.0,3.495320540513467e-09,9.151342654255657e-09
superlattice,279.0,24,free,3,0,0.0,3.495320540513467e-09,8.16642811647417e-09
superlattice,279.0,25,free,3,1,0.0,3.495320540513467e-09,8.28955241246664e-09
superlattice,279.0,26,free,3,2,0.0,3.495320540513467e-09,8.289552412466839e-09
superlattice,279.0,27,free,3,3,0.0,3.495320540513467e-09,8.765022831040796e-09
superlattice,279.0,28,free,3,4,0.0,3.495320540513467e-09,9.079895560007487e-09
superlattice,279.0,29,free,3,5,0.0,3.495320540513467e-09,9.14222194724045e-09
superlattice,279.0,30,free,3,6,0.0,3.495320540513467e-09,9.142221947240554e-09
superlattice,279.0,31,free,3,7,0.0,3.495320540513467e-09,9.269040219140094e-09
superlattice,279.0,32,free,4,0,0.0,3.495320540513467e-09,9.269040217617201e-09
superlattice,279.0,33,free,4,1,0.0,3.495320540513467e-09,9.142221946457173e-09
superlattice,279.0,34,free,4,2,0.0,3.495320540513467e-09,9.142221946457292e-09
superlattice,279.0,35,free,4,3,0.0,3.495320540513467e-09,9.079895560021655e-09
superlattice,279.0,36,free,4,4,0.0,3.495320540513467e-09,8.765022875503083e-09
superlattice,279.0,37,free,4,5,0.0,3.495320540513467e-09,8.289552473539274e-09
superlattice,279.0,38,free,4,6,0.0,3.495320540513467e-09,8.289552473539637e-09
superlattice,279.0,39,free,4,7,0.0,3.495320540513467e-09,8.16642818145226e-09
superlattice,279.0,40,free,5,0,0.0,3.495320540513467e-09,9.151342653992799e-09
superlattice,279.0,41,free,5,1,0.0,3.495320540513467e-09,9.287451323488729e-09
superlattice,279.0,42,free,5,2,0.0,3.495320540513467e-09,9.088188906563593e-09
superlattice,279.0,43,free,5,3,0.0,3.495320540513467e-09,9.142221947247676e-09
superlattice,279.0,44,free,5,4,0.0,3.495320540513467e-09,8.289552473526604e-09
superlattice,279.0,45,free,5,5,0.0,3.495320540513467e-09,8.773614393153994e-09
superlattice,279.0,46,free,5,6,0.0,3.495320540513467e-09,8.182180141268113e-09
superlattice,279.0,47,free,5,7,0.0,3.495320540513467e-09,8.297498318643757e-09
superlattice,279.0,48,free,6,0,0.0,3.495320540513467e-09,9.151342653992752e-09
superlattice,279.0,49,free,6,1,0.0,3.495320540513467e-09,9.08818890656337e-09
superlattice,279.0,50,free,6,2,0.0,3.495320540513467e-09,9.287451323488876e-09
superlattice,279.0,51,free,6,3,0.0,3.495320540513467e-09,9.142221947247577e-09
superlattice,279.0,52,free,6,4,0.0,3.495320540513467e-09,8.289552473526283e-09
superlattice,279.0,53,free,6,5,0.0,3.495320540513467e-09,8.182180141267451e-09
superlattice,279.0,54,free,6,6,0.0,3.495320540513467e-09,8.773614393154158e-09
superlattice,279.0,55,free,6,7,0.0,3.495320540513467e-09,8.297498318643478e-09
superlattice,279.0,56,free,7,0,0.0,3.495320540513467e-09,9.085982761980066e-09
superlattice,279.0,57,free,7,1,0.0,3.495320540513467e-09,9.151342654248791e-09
superlattice,279.0,58,free,7,2,0.0,3.495320540513467e-09,9.151342654248943e-09
superlattice,279.0,59,free,7,3,0.0,3.495320540513467e-09,9.269040219140031e-09
superlattice,279.0,60,free,7,4,0.0,3.495320540513467e-09,8.16642818142619e-09
superlattice,279.0,61,free,7,5,0.0,3.495320540513467e-09,8.29749831863046e-09
superlattice,279.0,62,free,7,6,0.0,3.495320540513467e-09,8.297498318630837e-09
superlattice,279.0,63,free,7,7,0.0,3.495320540513467e-09,8.770184360718118e-09
superlattice,279.0,64,face,0,0,-1.465031108573584e-20,1.370658733926352e-10,3.1143317395429715e-10
superlattice,279.0,65,face,0,1,-5.438582265943684e-20,4.139089213994221e-06,4.1412676131908405e-06
superlattice,279.0,66,face,0,2,-5.438582265943684e-20,4.139089213994221e-06,4.141267613191833e-06
superlattice,279.0,67,face,0,3,-9.412133423313784e-20,0.1249914300135619,0.12499093098960112
superlattice,279.0,68,face,0,4,6.482071206166617e-20,1.503067342044756e-19,3.9856799206246387e-19
superlattice,279.0,69,face,0,5,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443383918035e-14
superlattice,279.0,70,face,0,6,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443383918214e-14
superlattice,279.0,71,face,0,7,-1.465031108573584e-20,1.370658733926352e-10,3.557075273623477e-10
superlattice,279.0,72,face,1,0,-5.438582265943684e-20,4.139089213994221e-06,4.14126761310672e-06
superlattice,279.0,73,face,1,1,-1.465031108573584e-20,1.370658733926352e-10,3.115465417561238e-10
superlattice,279.0,74,face,1,2,-9.412133423313784e-20,0.1249914300135619,0.12499103105650532
superlattice,279.0,75,face,1,3,-5.438582265943684e-20,4.139089213994221e-06,4.14126418691725e-06
superlattice,279.0,76,face,1,4,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615919698409e-14
superlattice,279.0,77,face,1,5,6.482071206166617e-20,1.503067342044756e-19,3.9935643508153933e-19
superlattice,279.0,78,face,1,6,-1.465031108573584e-20,1.370658733926352e-10,3.557938047266176e-10
superlattice,279.0,79,face,1,7,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443384250042e-14
superlattice,279.0,80,face,2,0,-5.438582265943684e-20,4.139089213994221e-06,4.141267613105726e-06
superlattice,279.0,81,face,2,1,-9.412133423313784e-20,0.1249914300135619,0.12499103105644556
superlattice,279.0,82,face,2,2,-1.465031108573584e-20,1.370658733926352e-10,3.1154654175612793e-10
superlattice,279.0,83,face,2,3,-5.438582265943684e-20,4.139089213994221e-06,4.141264186916262e-06
superlattice,279.0,84,face,2,4,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615919698291e-14
superlattice,279.0,85,face,2,5,-1.465031108573584e-20,1.370658733926352e-10,3.557938047266107e-10
superlattice,279.0,86,face,2,6,6.482071206166617e-20,1.503067342044756e-19,3.9935643508154525e-19
superlattice,279.0,87,face,2,7,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443384249997e-14
superlattice,279.0,88,face,3,0,-9.412133423313784e-20,0.1249914300135619,0.12499093098445895
superlattice,279.0,89,face,3,1,-5.438582265943684e-20,4.139089213994221e-06,4.141264186831148e-06
superlattice,279.0,90,face,3,2,-5.438582265943684e-20,4.139089213994221e-06,4.141264186832136e-06
superlattice,279.0,91,face,3,3,-1.465031108573584e-20,1.370658733926352e-10,3.1126254782346727e-10
superlattice,279.0,92,face,3,4,-1.465031108573584e-20,1.370658733926352e-10,3.5546946613621065e-10
superlattice,279.0,93,face,3,5,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615920722545e-14
superlattice,279.0,94,face,3,6,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615920722684e-14
superlattice,279.0,95,face,3,7,6.482071206166617e-20,1.503067342044756e-19,3.985679921277707e-19
superlattice,279.0,96,face,4,0,6.482071206166617e-20,1.503067342044756e-19,3.985679920624611e-19
superlattice,279.0,97,face,4,1,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615919707535e-14
superlattice,279.0,98,face,4,2,2.5085200487965158e-20,4.5389342141664925e-15,1.187161591970769e-14
superlattice,279.0,99,face,4,3,-1.465031108573584e-20,1.370658733926352e-10,3.554694661367791e-10
superlattice,279.0,100,face,4,4,-1.465031108573584e-20,1.370658733926352e-10,3.112625507591719e-10
superlattice,279.0,101,face,4,5,-5.438582265943684e-20,4.139089213994221e-06,4.1412644687362604e-06
superlattice,279.0,102,face,4,6,-5.438582265943684e-20,4.139089213994221e-06,4.141264468738557e-06
superlattice,279.0,103,face,4,7,-9.412133423313784e-20,0.1249914300135619,0.12499093949055905
superlattice,279.0,104,face,5,0,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443383909326e-14
superlattice,279.0,105,face,5,1,6.482071206166617e-20,1.503067342044756e-19,3.9935643508154964e-19
superlattice,279.0,106,face,5,2,-1.465031108573584e-20,1.370658733926352e-10,3.5579380472662747e-10
superlattice,279.0,107,face,5,3,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615920731935e-14
superlattice,279.0,108,face,5,4,-5.438582265943684e-20,4.139089213994221e-06,4.1412644686688646e-06
superlattice,279.0,109,face,5,5,-1.465031108573584e-20,1.370658733926352e-10,3.115465447084017e-10
superlattice,279.0,110,face,5,6,-9.412133423313784e-20,0.1249914300135619,0.12499103958120246
superlattice,279.0,111,face,5,7,-5.438582265943684e-20,4.139089213994221e-06,4.1412678950132406e-06
superlattice,279.0,112,face,6,0,2.5085200487965158e-20,4.5389342141664925e-15,1.188344338390926e-14
superlattice,279.0,113,face,6,1,-1.465031108573584e-20,1.370658733926352e-10,3.5579380472661863e-10
superlattice,279.0,114,face,6,2,6.482071206166617e-20,1.503067342044756e-19,3.993564350815558e-19
superlattice,279.0,115,face,6,3,2.5085200487965158e-20,4.5389342141664925e-15,1.1871615920731804e-14
superlattice,279.0,116,face,6,4,-5.438582265943684e-20,4.139089213994221e-06,4.141264468666579e-06
superlattice,279.0,117,face,6,5,-9.412133423313784e-20,0.1249914300135619,0.12499103958106376
superlattice,279.0,118,face,6,6,-1.465031108573584e-20,1.370658733926352e-10,3.1154654470840704e-10
superlattice,279.0,119,face,6,7,-5.438582265943684e-20,4.139089213994221e-06,4.141267895010944e-06
superlattice,279.0,120,face,7,0,-1.465031108573584e-20,1.370658733926352e-10,3.557075273617955e-10
superlattice,279.0,121,face,7,1,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443384241059e-14
superlattice,279.0,122,face,7,2,2.5085200487965158e-20,4.5389342141664925e-15,1.1883443384241262e-14
superlattice,279.0,123,face,7,3,6.482071206166617e-20,1.503067342044756e-19,3.985679921277679e-19
superlattice,279.0,124,face,7,4,-9.412133423313784e-20,0.1249914300135619,0.12499093948634918
superlattice,279.0,125,face,7,5,-5.438582265943684e-20,4.139089213994221e-06,4.141267894941265e-06
superlattice,279.0,126,face,7,6,-5.438582265943684e-20,4.139089213994221e-06,4.1412678949435586e-06
superlattice,279.0,127,face,7,7,-1.465031108573584e-20,1.370658733926352e-10,3.1143317692332433e-10
superlattice,279.0,128,tip,0,0,-4.7992727416049647e-20,1.0496748057815229e-06,2.6337324317727053e-06
superlattice,279.0,129,tip,0,1,-1.665176358868741e-20,3.0727101493067336e-10,7.332828489254346e-10
superlattice,279.0,130,tip,0,2,-1.665176358868741e-20,3.0727101493067336e-10,7.332828489254496e-10
superlattice,279.0,131,tip,0,3,1.468920023867483e-20,8.994735902633182e-14,2.10187043201908e-13
superlattice,279.0,132,tip,0,4,-1.665176358868741e-20,3.0727101493067336e-10,8.071225306887517e-10
superlattice,279.0,133,tip,0,5,1.468920023867483e-20,8.994735902633182e-14,2.354799423180765e-13
superlattice,279.0,134,tip,0,6,1.468920023867483e-20,8.994735902633182e-14,2.3547994231808017e-13
superlattice,279.0,135,tip,0,7,4.603016406603707e-20,2.6330265474721806e-17,6.844474931585065e-17
superlattice,279.0,136,tip,1,0,-1.665176358868741e-20,3.0727101493067336e-10,7.332828489241671e-10
superlattice,279.0,137,tip,1,1,1.4689200238674836e-20,8.994735902633151e-14,2.2577075039883051e-13
superlattice,279.0,138,tip,1,2,-1.6651763588687413e-20,3.0727101493067336e-10,7.269109830764467e-10
superlattice,279.0,139,tip,1,3,1.4689200238674833e-20,8.994735902633151e-14,2.133499034572333e-13
superlattice,279.0,140,tip,1,4,-1.6651763588687413e-20,3.0727101493067336e-10,7.998748590080452e-10
superlattice,279.0,141,tip,1,5,1.4689200238674833e-20,8.994735902633151e-14,2.389905835097625e-13
superlattice,279.0,142,tip,1,6,-1.6651763588687416e-20,3.0727101493067336e-10,7.98934276898401e-10
superlattice,279.0,143,tip,1,7,1.468920023867483e-20,8.994735902633182e-14,2.354799423258199e-13
superlattice,279.0,144,tip,2,0,-1.665176358868741e-20,3.0727101493067336e-10,7.332828489241606e-10
superlattice,279.0,145,tip,2,1,-1.6651763588687413e-20,3.0727101493067336e-10,7.269109830764227e-10
superlattice,279.0,146,tip,2,2,1.4689200238674836e-20,8.994735902633151e-14,2.2577075039883395e-13
superlattice,279.0,147,tip,2,3,1.4689200238674833e-20,8.994735902633151e-14,2.133499034572297e-13
superlattice,279.0,148,tip,2,4,-1.6651763588687413e-20,3.0727101493067336e-10,7.998748590080364e-10
