geometry,temperature_K,exposure_s,state_index,p_previous_hold_end,p_hold_start,p_hold_mean,p_hold_end,p_eq
tip,260.0,150.0,30,0.01997626428545544,0.019753063736232264,0.0196224592603642,0.019563508256701632,0.0195510726458784
tip,260.0,150.0,31,0.01997616678938729,0.01953819065904795,0.019530839651801604,0.0195466143305649,0.0195510726458784
tip,260.0,150.0,32,0.019976166789387573,0.01953819065904976,0.019530839651803272,0.01954661433056621,0.0195510726458784
tip,260.0,150.0,33,0.019976264285455632,0.01975306373623319,0.019622459260365082,0.01956350825670234,0.0195510726458784
tip,260.0,150.0,34,0.019976264285455632,0.01975306373623319,0.019622459260365092,0.019563508256702358,0.0195510726458784
tip,260.0,150.0,35,0.019976300556501368,0.019804533070120547,0.01965100926206295,0.019569783765286647,0.0195510726458784
tip,260.0,150.0,36,0.0024416508357213967,0.002241173494796595,0.002209494753423857,0.0022043160484235473,0.002204105416007523
tip,260.0,150.0,37,0.0024416582253221366,0.0022519998727888613,0.002215208240453157,0.0022055161665465507,0.002204105416007523
tip,260.0,150.0,38,0.0024416582253221335,0.002251999872788859,0.0022152082404531584,0.0022055161665465533,0.002204105416007523
tip,260.0,150.0,39,0.0024416536461494115,0.002238049586122623,0.0022101413757067293,0.0022047709470846204,0.002204105416007523
tip,260.0,150.0,40,0.002441653646149418,0.002238049586122736,0.002210141375706833,0.0022047709470847006,0.002204105416007523
tip,260.0,150.0,41,0.0024416582253221353,0.00225199987278886,0.002215208240453158,0.0022055161665465524,0.002204105416007523
tip,260.0,150.0,42,0.019976300556501365,0.019804533070120547,0.019651009262062948,0.019569783765286647,0.0195510726458784
tip,260.0,150.0,43,0.019976264285455445,0.019753063736232267,0.019622459260364204,0.019563508256701636,0.0195510726458784
tip,260.0,150.0,44,0.0024416582253221353,0.00225199987278886,0.0022152082404531584,0.002205516166546553,0.002204105416007523
tip,260.0,150.0,45,0.0024416508357214027,0.0022411734947964837,0.0022094947534237546,0.002204316048423473,0.002204105416007523
tip,260.0,150.0,46,0.019976264285455438,0.019753063736232247,0.019622459260364208,0.01956350825670164,0.0195510726458784
tip,260.0,150.0,47,0.019976166789387288,0.019538190659047945,0.019530839651801607,0.019546614330564902,0.0195510726458784
tip,260.0,150.0,48,0.0024416536461494185,0.0022380495861227347,0.002210141375706833,0.0022047709470847,0.002204105416007523
tip,260.0,150.0,49,0.019976300556501365,0.019804533070120547,0.019651009262062938,0.019569783765286626,0.0195510726458784
tip,260.0,150.0,50,0.0024416582253221357,0.0022519998727888605,0.002215208240453159,0.002205516166546553,0.002204105416007523
tip,260.0,150.0,51,0.01997626428545544,0.01975306373623226,0.019622459260364197,0.01956350825670163,0.0195510726458784
tip,260.0,150.0,52,0.0024416582253221357,0.0022519998727888618,0.002215208240453159,0.0022055161665465524,0.002204105416007523
tip,260.0,150.0,53,0.019976264285455438,0.019753063736232264,0.019622459260364197,0.019563508256701622,0.0195510726458784
tip,260.0,150.0,54,0.002441650835721402,0.0022411734947964837,0.0022094947534237568,0.002204316048423475,0.002204105416007523
tip,260.0,150.0,55,0.019976166789387288,0.01953819065904794,0.019530839651801607,0.019546614330564902,0.0195510726458784
tip,260.0,150.0,56,0.0002984384936532241,0.0002559487596972132,0.000249670404857869,0.00024857547763939213,0.00024848154231056163
tip,260.0,150.0,57,0.002441653646149411,0.002238049586122625,0.0022101413757067284,0.00220477094708462,0.002204105416007523
tip,260.0,150.0,58,0.002441653646149411,0.002238049586122625,0.0022101413757067293,0.0022047709470846204,0.002204105416007523
tip,260.0,150.0,59,0.01997616678938729,0.019538190659047945,0.01953083965180161,0.019546614330564906,0.0195510726458784
tip,260.0,150.0,60,0.002441653646149411,0.002238049586122623,0.002210141375706729,0.0022047709470846204,0.002204105416007523
tip,260.0,150.0,61,0.01997616678938729,0.01953819065904794,0.019530839651801604,0.0195466143305649,0.0195510726458784
tip,260.0,150.0,62,0.019976166789387285,0.019538190659047945,0.019530839651801607,0.019546614330564902,0.0195510726458784
tip,260.0,150.0,63,0.16343324965178982,0.17091910842038258,0.17269692637871067,0.17330666687583032,0.1734238475294004
tip,250.0,150.0,0,0.17330666687584473,0.17928120815263449,0.18163892437623214,0.1829904285158278,0.1844436479207736
tip,250.0,150.0,1,0.019546614330566186,0.01907744412979259,0.01900379695287961,0.019008473854027107,0.019054955825203095
tip,250.0,150.0,2,0.019546614330566238,0.01907744412979265,0.019003796952879595,0.019008473854027066,0.019054955825203095
tip,250.0,150.0,3,0.002204770947084706,0.0020392681373123784,0.0019938231550449847,0.0019769750982318248,0.001968576015458143
tip,250.0,150.0,4,0.01954661433056619,0.019077444129792575,0.019003796952879563,0.019008473854027052,0.019054955825203095
tip,250.0,150.0,5,0.0022047709470846893,0.0020392681373123827,0.0019938231550449864,0.001976975098231825,0.001968576015458143
tip,250.0,150.0,6,0.0022047709470846993,0.002039268137312364,0.001993823155044968,0.001976975098231807,0.001968576015458143
tip,250.0,150.0,7,0.0002485754776393949,0.00021789855979617757,0.0002083507211552116,0.00020462897894624516,0.00020337446930794747
tip,250.0,150.0,8,0.019546614330566207,0.01907744412979259,0.019003796952879595,0.01900847385402709,0.019054955825203095
tip,250.0,150.0,9,0.0022043160484235473,0.0020477821577404003,0.001995262775113985,0.0019739490924773335,0.001968576015458143
tip,250.0,150.0,10,0.01956350825670235,0.01945010413072278,0.019317227280113397,0.01920564007261065,0.019054955825203095
tip,250.0,150.0,11,0.0022055161665465537,0.0020632915455423705,0.0020118067934741975,0.001986337390754968,0.001968576015458143
tip,250.0,150.0,12,0.019563508256702344,0.019450104130722762,0.019317227280113387,0.019205640072610643,0.019054955825203095
tip,250.0,150.0,13,0.0022055161665465515,0.0020632915455423696,0.0020118067934741975,0.0019863373907549687,0.001968576015458143
tip,250.0,150.0,14,0.019569783765286633,0.01952563305138427,0.019402337162739824,0.019272845578021947,0.019054955825203095
tip,250.0,150.0,15,0.0022047709470846217,0.00203926813731222,0.001993823155044861,0.001976975098231721,0.001968576015458143
tip,250.0,150.0,16,0.019546614330566207,0.01907744412979258,0.019003796952879584,0.019008473854027087,0.019054955825203095
tip,250.0,150.0,17,0.019563508256702344,0.019450104130722772,0.019317227280113407,0.019205640072610664,0.019054955825203095
tip,250.0,150.0,18,0.002204316048423549,0.002047782157740397,0.001995262775113983,0.001973949092477332,0.001968576015458143
tip,250.0,150.0,19,0.0022055161665465524,0.0020632915455423653,0.0020118067934741975,0.001986337390754969,0.001968576015458143
tip,250.0,150.0,20,0.019563508256702347,0.019450104130722762,0.01931722728011339,0.01920564007261065,0.019054955825203095
tip,250.0,150.0,21,0.019569783765286633,0.01952563305138429,0.019402337162739848,0.019272845578021964,0.019054955825203095
tip,250.0,150.0,22,0.0022055161665465533,0.0020632915455423622,0.0020118067934741936,0.001986337390754965,0.001968576015458143
tip,250.0,150.0,23,0.002204770947084621,0.00203926813731222,0.0019938231550448615,0.0019769750982317215,0.001968576015458143
tip,250.0,150.0,24,0.0022047709470847006,0.002039268137312365,0.00199382315504498,0.001976975098231823,0.001968576015458143
tip,250.0,150.0,25,0.0022055161665465524,0.0020632915455423687,0.0020118067934741975,0.001986337390754969,0.001968576015458143
tip,250.0,150.0,26,0.0022055161665465533,0.002063291545542369,0.002011806793474197,0.001986337390754968,0.001968576015458143
tip,250.0,150.0,27,0.002204316048423474,0.00204778215774026,0.0019952627751138657,0.001973949092477232,0.001968576015458143
tip,250.0,150.0,28,0.019569783765286633,0.019525633051384262,0.019402337162739824,0.01927284557802195,0.019054955825203095
tip,250.0,150.0,29,0.019563508256701626,0.019450104130721534,0.019317227280112308,0.019205640072609685,0.019054955825203095
tip,250.0,150.0,30,0.019563508256701632,0.019450104130721506,0.01931722728011229,0.019205640072609675,0.019054955825203095
tip,250.0,150.0,31,0.0195466143305649,0.019077444129790264,0.019003796952877565,0.019008473854025307,0.019054955825203095
tip,250.0,150.0,32,0.01954661433056621,0.019077444129792592,0.019003796952879595,0.019008473854027087,0.019054955825203095
tip,250.0,150.0,33,0.01956350825670234,0.01945010413072277,0.019317227280113404,0.019205640072610664,0.019054955825203095
tip,250.0,150.0,34,0.019563508256702358,0.019450104130722772,0.019317227280113397,0.019205640072610653,0.019054955825203095
tip,250.0,150.0,35,0.019569783765286647,0.019525633051384272,0.01940233716273984,0.019272845578021964,0.019054955825203095
tip,250.0,150.0,36,0.0022043160484235473,0.002047782157740397,0.0019952627751139824,0.0019739490924773314,0.001968576015458143
tip,250.0,150.0,37,0.0022055161665465507,0.0020632915455423674,0.002011806793474198,0.0019863373907549687,0.001968576015458143
tip,250.0,150.0,38,0.0022055161665465533,0.002063291545542367,0.0020118067934741957,0.001986337390754966,0.001968576015458143
tip,250.0,150.0,39,0.0022047709470846204,0.002039268137312221,0.001993823155044861,0.0019769750982317202,0.001968576015458143
tip,250.0,150.0,40,0.0022047709470847006,0.0020392681373123684,0.0019938231550449804,0.001976975098231823,0.001968576015458143
tip,250.0,150.0,41,0.0022055161665465524,0.0020632915455423687,0.0020118067934741983,0.001986337390754969,0.001968576015458143
tip,250.0,150.0,42,0.019569783765286647,0.01952563305138427,0.019402337162739827,0.019272845578021957,0.019054955825203095
tip,250.0,150.0,43,0.019563508256701636,0.019450104130721544,0.01931722728011231,0.019205640072609685,0.019054955825203095
tip,250.0,150.0,44,0.002205516166546553,0.0020632915455423687,0.0020118067934741975,0.0019863373907549687,0.001968576015458143
tip,250.0,150.0,45,0.002204316048423473,0.0020477821577402585,0.0019952627751138657,0.0019739490924772325,0.001968576015458143
tip,250.0,150.0,46,0.01956350825670164,0.01945010413072154,0.019317227280112304,0.019205640072609675,0.019054955825203095
tip,250.0,150.0,47,0.019546614330564902,0.019077444129790268,0.01900379695287757,0.01900847385402531,0.019054955825203095
tip,250.0,150.0,48,0.0022047709470847,0.0020392681373123675,0.001993823155044981,0.001976975098231824,0.001968576015458143
tip,250.0,150.0,49,0.019569783765286626,0.019525633051384255,0.01940233716273984,0.019272845578021964,0.019054955825203095
tip,250.0,150.0,50,0.002205516166546553,0.0020632915455423687,0.002011806793474198,0.001986337390754969,0.001968576015458143
tip,250.0,150.0,51,0.01956350825670163,0.01945010413072154,0.01931722728011231,0.01920564007260969,0.019054955825203095
tip,250.0,150.0,52,0.0022055161665465524,0.002063291545542363,0.002011806793474196,0.0019863373907549687,0.001968576015458143
tip,250.0,150.0,53,0.019563508256701622,0.01945010413072153,0.01931722728011232,0.01920564007260969,0.019054955825203095
tip,250.0,150.0,54,0.002204316048423475,0.0020477821577402603,0.001995262775113864,0.0019739490924772303,0.001968576015458143
tip,250.0,150.0,55,0.019546614330564902,0.01907744412979026,0.01900379695287757,0.019008473854025307,0.019054955825203095
tip,250.0,150.0,56,0.00024857547763939213,0.0002178985597961771,0.00020835072115521356,0.0002046289789462477,0.00020337446930794747
tip,250.0,150.0,57,0.00220477094708462,0.0020392681373122214,0.0019938231550448615,0.001976975098231722,0.001968576015458143
tip,250.0,150.0,58,0.0022047709470846204,0.002039268137312219,0.001993823155044861,0.001976975098231722,0.001968576015458143
tip,250.0,150.0,59,0.019546614330564906,0.019077444129790268,0.01900379695287757,0.01900847385402531,0.019054955825203095
tip,250.0,150.0,60,0.0022047709470846204,0.0020392681373122223,0.001993823155044861,0.001976975098231721,0.001968576015458143
tip,250.0,150.0,61,0.0195466143305649,0.01907744412979027,0.019003796952877575,0.01900847385402531,0.019054955825203095
tip,250.0,150.0,62,0.019546614330564902,0.019077444129790268,0.019003796952877565,0.019008473854025307,0.019054955825203095
tip,250.0,150.0,63,0.17330666687583032,0.17928120815260667,0.18163892437620827,0.182990428515807,0.1844436479207736
tip,240.0,150.0,0,0.1829904285158278,0.1872802238494738,0.18948750761577102,0.1911415408391114,0.19660771230342403
tip,240.0,150.0,1,0.019008473854027107,0.01863155035105972,0.018476208247932502,0.01839948223334014,0.01847853214774356
tip,240.0,150.0,2,0.019008473854027066,0.01863155035105961,0.018476208247932432,0.018399482233340095,0.01847853214774356
tip,240.0,150.0,3,0.0019769750982318248,0.00186800265111939,0.001816092887033895,0.0017826064411516466,0.0017367383320559876
tip,240.0,150.0,4,0.019008473854027052,0.018631550351059553,0.018476208247932405,0.018399482233340092,0.01847853214774356
tip,240.0,150.0,5,0.001976975098231825,0.0018680026511193751,0.0018160928870338854,0.0017826064411516406,0.0017367383320559876
tip,240.0,150.0,6,0.001976975098231807,0.001868002651119381,0.0018160928870338882,0.0017826064411516425,0.0017367383320559876
tip,240.0,150.0,7,0.00020462897894624516,0.00018774780350198195,0.0001785681715121287,0.0001719868114542389,0.00016323049958277865
tip,240.0,150.0,8,0.01900847385402709,0.018631550351059623,0.018476208247932446,0.018399482233340116,0.01847853214774356
tip,240.0,150.0,9,0.0019739490924773335,0.001880873418829873,0.0018280324063357511,0.0017893343631521484,0.0017367383320559876
tip,240.0,150.0,10,0.01920564007261065,0.01913734119002958,0.019069889994204677,0.018989198307080176,0.01847853214774357
tip,240.0,150.0,11,0.001986337390754968,0.0018981039183244722,0.0018510479050951423,0.0018160242584133077,0.0017367383320559876
tip,240.0,150.0,12,0.019205640072610643,0.019137341190029588,0.01906988999420468,0.018989198307080183,0.01847853214774357
tip,240.0,150.0,13,0.0019863373907549687,0.0018981039183244754,0.0018510479050951431,0.001816024258413307,0.0017367383320559876
tip,240.0,150.0,14,0.019272845578021947,0.01922647314245056,0.019190130929374164,0.019131533940025213,0.01847853214774357
tip,240.0,150.0,15,0.001976975098231721,0.001868002651119298,0.001816092887033837,0.0017826064411515959,0.0017367383320559876
tip,240.0,150.0,16,0.019008473854027087,0.01863155035105965,0.018476208247932457,0.01839948223334012,0.01847853214774356
tip,240.0,150.0,17,0.019205640072610664,0.019137341190029612,0.019069889994204708,0.018989198307080204,0.01847853214774357
tip,240.0,150.0,18,0.001973949092477332,0.0018808734188298752,0.0018280324063357511,0.001789334363152147,0.0017367383320559876
tip,240.0,150.0,19,0.001986337390754969,0.0018981039183244798,0.0018510479050951455,0.0018160242584133093,0.0017367383320559876
tip,240.0,150.0,20,0.01920564007261065,0.019137341190029595,0.019069889994204687,0.018989198307080186,0.01847853214774357
tip,240.0,150.0,21,0.019272845578021964,0.019226473142450583,0.019190130929374192,0.019131533940025227,0.01847853214774357
tip,240.0,150.0,22,0.001986337390754965,0.0018981039183244787,0.0018510479050951455,0.0018160242584133086,0.0017367383320559876
tip,240.0,150.0,23,0.0019769750982317215,0.0018680026511192999,0.0018160928870338384,0.0017826064411515965,0.0017367383320559876
tip,240.0,150.0,24,0.001976975098231823,0.0018680026511193762,0.0018160928870338863,0.0017826064411516388,0.0017367383320559876
tip,240.0,150.0,25,0.001986337390754969,0.0018981039183244774,0.0018510479050951436,0.0018160242584133077,0.0017367383320559876
tip,240.0,150.0,26,0.001986337390754968,0.0018981039183244717,0.0018510479050951412,0.001816024258413306,0.0017367383320559876
tip,240.0,150.0,27,0.001973949092477232,0.0018808734188298047,0.001828032406335713,0.0017893343631521152,0.0017367383320559876
tip,240.0,150.0,28,0.01927284557802195,0.019226473142450542,0.01919013092937416,0.019131533940025206,0.01847853214774357
tip,240.0,150.0,29,0.019205640072609685,0.019137341190028818,0.01906988999420414,0.018989198307079676,0.01847853214774357
tip,240.0,150.0,30,0.019205640072609675,0.019137341190028807,0.01906988999420413,0.018989198307079666,0.01847853214774357
tip,240.0,150.0,31,0.019008473854025307,0.018631550351058204,0.018476208247931527,0.018399482233339266,0.01847853214774356
tip,240.0,150.0,32,0.019008473854027087,0.018631550351059612,0.01847620824793244,0.018399482233340116,0.01847853214774356
tip,240.0,150.0,33,0.019205640072610664,0.019137341190029623,0.019069889994204715,0.01898919830708021,0.01847853214774357
tip,240.0,150.0,34,0.019205640072610653,0.019137341190029605,0.01906988999420469,0.01898919830708019,0.01847853214774357
tip,240.0,150.0,35,0.019272845578021964,0.019226473142450556,0.019190130929374175,0.019131533940025224,0.01847853214774357
tip,240.0,150.0,36,0.0019739490924773314,0.0018808734188298685,0.0018280324063357472,0.0017893343631521458,0.0017367383320559876
tip,240.0,150.0,37,0.0019863373907549687,0.0018981039183244783,0.0018510479050951444,0.0018160242584133086,0.0017367383320559876
tip,240.0,150.0,38,0.001986337390754966,0.0018981039183244763,0.0018510479050951438,0.001816024258413308,0.0017367383320559876
tip,240.0,150.0,39,0.0019769750982317202,0.0018680026511192968,0.0018160928870338375,0.0017826064411515968,0.0017367383320559876
tip,240.0,150.0,40,0.001976975098231823,0.0018680026511193766,0.0018160928870338863,0.001782606441151639,0.0017367383320559876
tip,240.0,150.0,41,0.001986337390754969,0.0018981039183244787,0.0018510479050951453,0.0018160242584133095,0.0017367383320559876
tip,240.0,150.0,42,0.019272845578021957,0.019226473142450563,0.019190130929374178,0.019131533940025224,0.01847853214774357
tip,240.0,150.0,43,0.019205640072609685,0.019137341190028846,0.019069889994204167,0.0189891983070797,0.01847853214774357
tip,240.0,150.0,44,0.0019863373907549687,0.001898103918324476,0.0018510479050951431,0.0018160242584133069,0.0017367383320559876
tip,240.0,150.0,45,0.0019739490924772325,0.0018808734188298104,0.0018280324063357162,0.0017893343631521163,0.0017367383320559876
tip,240.0,150.0,46,0.019205640072609675,0.019137341190028814,0.019069889994204132,0.018989198307079676,0.01847853214774357
tip,240.0,150.0,47,0.01900847385402531,0.018631550351058217,0.018476208247931537,0.018399482233339273,0.01847853214774356
tip,240.0,150.0,48,0.001976975098231824,0.0018680026511193781,0.0018160928870338874,0.00178260644115164,0.0017367383320559876
tip,240.0,150.0,49,0.019272845578021964,0.019226473142450563,0.019190130929374178,0.019131533940025224,0.01847853214774357
tip,240.0,150.0,50,0.001986337390754969,0.0018981039183244809,0.0018510479050951466,0.0018160242584133095,0.0017367383320559876
tip,240.0,150.0,51,0.01920564007260969,0.019137341190028818,0.01906988999420415,0.018989198307079687,0.01847853214774357
tip,240.0,150.0,52,0.0019863373907549687,0.0018981039183244752,0.0018510479050951431,0.0018160242584133077,0.0017367383320559876
tip,240.0,150.0,53,0.01920564007260969,0.019137341190028828,0.019069889994204146,0.018989198307079683,0.01847853214774357
tip,240.0,150.0,54,0.0019739490924772303,0.0018808734188298112,0.0018280324063357164,0.001789334363152116,0.0017367383320559876
tip,240.0,150.0,55,0.019008473854025307,0.01863155035105823,0.018476208247931544,0.018399482233339277,0.01847853214774356
tip,240.0,150.0,56,0.0002046289789462477,0.00018774780350197686,0.00017856817151212426,0.00017198681145423627,0.00016323049958277865
tip,240.0,150.0,57,0.001976975098231722,0.0018680026511192953,0.0018160928870338362,0.0017826064411515955,0.0017367383320559876
tip,240.0,150.0,58,0.001976975098231722,0.0018680026511192997,0.0018160928870338375,0.0017826064411515957,0.0017367383320559876
tip,240.0,150.0,59,0.01900847385402531,0.018631550351058235,0.018476208247931548,0.018399482233339277,0.01847853214774356
tip,240.0,150.0,60,0.001976975098231721,0.0018680026511192994,0.0018160928870338368,0.0017826064411515948,0.0017367383320559876
tip,240.0,150.0,61,0.01900847385402531,0.018631550351058193,0.01847620824793152,0.018399482233339263,0.01847853214774356
tip,240.0,150.0,62,0.019008473854025307,0.01863155035105819,0.018476208247931517,0.01839948223333926,0.01847853214774356
tip,240.0,150.0,63,0.182990428515807,0.18728022384945642,0.18948750761576036,0.1911415408391014,0.19660771230342403
tip,230.0,150.0,0,0.1911415408391114,0.19395011670766782,0.19546056548265717,0.19680764282508334,0.21003547972126033
tip,230.0,150.0,1,0.01839948223334014,0.018161494942437753,0.018019763900666515,0.017906037335111823,0.017811902889611417
tip,230.0,150.0,2,0.018399482233340095,0.018161494942437635,0.018019763900666414,0.017906037335111747,0.017811902889611417
tip,230.0,150.0,3,0.0017826064411516466,0.0017195739672277053,0.0016841181274613586,0.0016535437173909229,0.001510525197790351
tip,230.0,150.0,4,0.018399482233340092,0.01816149494243773,0.018019763900666477,0.017906037335111778,0.017811902889611417
tip,230.0,150.0,5,0.0017826064411516406,0.0017195739672276663,0.001684118127461328,0.0016535437173909014,0.001510525197790351
tip,230.0,150.0,6,0.0017826064411516425,0.001719573967227715,0.001684118127461363,0.001653543717390924,0.001510525197790351
tip,230.0,150.0,7,0.0001719868114542389,0.00016271142763449485,0.00015764851372524575,0.0001530312932917261,0.00012809896771278387
tip,230.0,150.0,8,0.018399482233340116,0.01816149494243759,0.018019763900666383,0.017906037335111716,0.017811902889611417
tip,230.0,150.0,9,0.0017893343631521484,0.0017327588796138842,0.0017012461348295622,0.0016723337105341667,0.0015105251977903496
tip,230.0,150.0,10,0.018989198307080176,0.018929133510820866,0.01890521414760839,0.018874045422959854,0.017811902889611434
tip,230.0,150.0,11,0.0018160242584133077,0.0017612736674760517,0.0017320840366012666,0.0017058682968594697,0.0015105251977903496
tip,230.0,150.0,12,0.018989198307080183,0.01892913351082087,0.018905214147608398,0.01887404542295986,0.017811902889611434
tip,230.0,150.0,13,0.001816024258413307,0.0017612736674760565,0.00173208403660127,0.0017058682968594718,0.0015105251977903496
tip,230.0,150.0,14,0.019131533940025213,0.019086679566040703,0.01907698877504904,0.019061785372044227,0.017811902889611434
tip,230.0,150.0,15,0.0017826064411515959,0.0017195739672274662,0.0016841181274611257,0.0016535437173907058,0.001510525197790351
tip,230.0,150.0,16,0.01839948223334012,0.018161494942437597,0.01801976390066639,0.01790603733511172,0.017811902889611417
tip,230.0,150.0,17,0.018989198307080204,0.01892913351082092,0.01890521414760845,0.01887404542295991,0.017811902889611434
tip,230.0,150.0,18,0.001789334363152147,0.00173275887961388,0.0017012461348295588,0.0016723337105341634,0.0015105251977903496
tip,230.0,150.0,19,0.0018160242584133093,0.0017612736674760521,0.0017320840366012674,0.0017058682968594705,0.0015105251977903496
tip,230.0,150.0,20,0.018989198307080186,0.018929133510820907,0.018905214147608432,0.018874045422959892,0.017811902889611434
tip,230.0,150.0,21,0.019131533940025227,0.01908667956604075,0.019076988775049097,0.01906178537204428,0.017811902889611434
tip,230.0,150.0,22,0.0018160242584133086,0.001761273667476057,0.00173208403660127,0.0017058682968594723,0.0015105251977903496
tip,230.0,150.0,23,0.0017826064411515965,0.0017195739672274668,0.0016841181274611253,0.0016535437173907062,0.001510525197790351
tip,230.0,150.0,24,0.0017826064411516388,0.001719573967227681,0.0016841181274613389,0.0016535437173909068,0.001510525197790351
tip,230.0,150.0,25,0.0018160242584133077,0.001761273667476052,0.0017320840366012666,0.0017058682968594697,0.0015105251977903496
tip,230.0,150.0,26,0.001816024258413306,0.0017612736674760452,0.0017320840366012607,0.0017058682968594645,0.0015105251977903496
tip,230.0,150.0,27,0.0017893343631521152,0.0017327588796136745,0.0017012461348293395,0.0016723337105339505,0.0015105251977903496
tip,230.0,150.0,28,0.019131533940025206,0.01908667956604074,0.019076988775049087,0.019061785372044268,0.017811902889611434
tip,230.0,150.0,29,0.018989198307079676,0.018929133510819148,0.01890521414760655,0.018874045422958032,0.017811902889611434
tip,230.0,150.0,30,0.018989198307079666,0.01892913351081911,0.018905214147606514,0.018874045422957998,0.017811902889611434
tip,230.0,150.0,31,0.018399482233339266,0.01816149494243412,0.018019763900662695,0.017906037335108094,0.017811902889611417
tip,230.0,150.0,32,0.018399482233340116,0.018161494942437607,0.018019763900666397,0.017906037335111726,0.017811902889611417
tip,230.0,150.0,33,0.01898919830708021,0.01892913351082092,0.018905214147608446,0.018874045422959906,0.017811902889611434
tip,230.0,150.0,34,0.01898919830708019,0.018929133510820918,0.01890521414760844,0.0188740454229599,0.017811902889611434
tip,230.0,150.0,35,0.019131533940025224,0.01908667956604073,0.01907698877504908,0.019061785372044265,0.017811902889611434
tip,230.0,150.0,36,0.0017893343631521458,0.0017327588796138837,0.0017012461348295618,0.0016723337105341662,0.0015105251977903496
tip,230.0,150.0,37,0.0018160242584133086,0.0017612736674760578,0.0017320840366012713,0.0017058682968594733,0.0015105251977903496
tip,230.0,150.0,38,0.001816024258413308,0.0017612736674760528,0.001732084036601267,0.00170586829685947,0.0015105251977903496
tip,230.0,150.0,39,0.0017826064411515968,0.0017195739672274683,0.0016841181274611272,0.0016535437173907071,0.001510525197790351
tip,230.0,150.0,40,0.001782606441151639,0.0017195739672276732,0.0016841181274613332,0.001653543717390903,0.001510525197790351
tip,230.0,150.0,41,0.0018160242584133095,0.00176127366747606,0.0017320840366012713,0.0017058682968594731,0.0015105251977903496
tip,230.0,150.0,42,0.019131533940025224,0.01908667956604073,0.01907698877504907,0.01906178537204425,0.017811902889611434
tip,230.0,150.0,43,0.0189891983070797,0.018929133510819093,0.018905214147606503,0.018874045422957987,0.017811902889611434
tip,230.0,150.0,44,0.0018160242584133069,0.0017612736674760534,0.0017320840366012666,0.0017058682968594688,0.0015105251977903496
tip,230.0,150.0,45,0.0017893343631521163,0.0017327588796136745,0.0017012461348293402,0.0016723337105339511,0.0015105251977903496
tip,230.0,150.0,46,0.018989198307079676,0.01892913351081911,0.01890521414760651,0.018874045422957994,0.017811902889611434
tip,230.0,150.0,47,0.018399482233339273,0.01816149494243413,0.0180197639006627,0.017906037335108094,0.017811902889611417
tip,230.0,150.0,48,0.00178260644115164,0.0017195739672276784,0.0016841181274613367,0.001653543717390905,0.001510525197790351
tip,230.0,150.0,49,0.019131533940025224,0.01908667956604073,0.019076988775049073,0.01906178537204426,0.017811902889611434
tip,230.0,150.0,50,0.0018160242584133095,0.0017612736674760606,0.0017320840366012728,0.001705868296859474,0.0015105251977903496
tip,230.0,150.0,51,0.018989198307079687,0.018929133510819113,0.018905214147606524,0.018874045422958008,0.017811902889611434
tip,230.0,150.0,52,0.0018160242584133077,0.0017612736674760513,0.0017320840366012663,0.0017058682968594692,0.0015105251977903496
tip,230.0,150.0,53,0.018989198307079683,0.01892913351081915,0.018905214147606555,0.018874045422958032,0.017811902889611434
tip,230.0,150.0,54,0.001789334363152116,0.001732758879613672,0.001701246134829339,0.0016723337105339507,0.0015105251977903496
tip,230.0,150.0,55,0.018399482233339277,0.018161494942434138,0.018019763900662702,0.017906037335108097,0.017811902889611417
tip,230.0,150.0,56,0.00017198681145423627,0.000162711427634487,0.0001576485137252399,0.00015303129329172183,0.00012809896771278387
tip,230.0,150.0,57,0.0017826064411515955,0.0017195739672274724,0.0016841181274611298,0.0016535437173907086,0.001510525197790351
tip,230.0,150.0,58,0.0017826064411515957,0.00171957396722747,0.0016841181274611283,0.0016535437173907075,0.001510525197790351
tip,230.0,150.0,59,0.018399482233339277,0.018161494942434117,0.01801976390066269,0.01790603733510809,0.017811902889611417
tip,230.0,150.0,60,0.0017826064411515948,0.0017195739672274625,0.001684118127461123,0.001653543717390704,0.001510525197790351
tip,230.0,150.0,61,0.018399482233339263,0.018161494942434128,0.018019763900662695,0.017906037335108094,0.017811902889611417
tip,230.0,150.0,62,0.01839948223333926,0.018161494942434138,0.018019763900662702,0.017906037335108097,0.017811902889611417
tip,230.0,150.0,63,0.1911415408391014,0.19395011670762177,0.1954605654826069,0.19680764282503346,0.21003547972126033
tip,220.0,150.0,0,0.19680764282508334,0.1985112965529845,0.19930774047138963,0.20007519922428935,0.22484629527092256
tip,220.0,150.0,1,0.017906037335111823,0.017743014024354246,0.017657866263051984,0.01757798331479556,0.017044925348106366
tip,220.0,150.0,2,0.017906037335111747,0.017743014024354062,0.017657866263051814,0.01757798331479541,0.017044925348106366
tip,220.0,150.0,3,0.0016535437173909229,0.0016147951976951864,0.001596398487232823,0.0015788108534250547,0.0012921248258613866
tip,220.0,150.0,4,0.017906037335111778,0.017743014024354065,0.017657866263051807,0.0175779833147954,0.017044925348106366
tip,220.0,150.0,5,0.0016535437173909014,0.0016147951976951994,0.0015963984872328317,0.0015788108534250623,0.0012921248258613866
tip,220.0,150.0,6,0.001653543717390924,0.0016147951976952953,0.0015963984872329182,0.001578810853425141,0.0012921248258613866
