geometry,exposure_s,time_s,temperature_K,stage,Udd_J,Udd_kBT
face,20.0,50.0,297.5,ramp,-2.5433895045133138e-20,-6.192166451090862
face,20.0,53.0,297.25,ramp,-2.543676191820627e-20,-6.198072888043567
face,20.0,56.0,297.0,ramp,-2.5439625775882415e-20,-6.203988533124765
face,20.0,59.0,296.75,ramp,-2.544248661251351e-20,-6.209913408228331
face,20.0,62.0,296.5,ramp,-2.5445344422448588e-20,-6.215847535321279
face,20.0,65.0,296.25,ramp,-2.5448199200033626e-20,-6.221790936444025
face,20.0,68.0,296.0,ramp,-2.5451050939611357e-20,-6.227743633710648
face,20.0,71.0,295.75,ramp,-2.5453899635521018e-20,-6.2337056493091465
face,20.0,74.0,295.5,ramp,-2.5456745282098098e-20,-6.2396770055016875
face,20.0,77.0,295.25,ramp,-2.545958787367403e-20,-6.245657724624842
face,20.0,80.0,295.0,ramp,-2.5462427404575785e-20,-6.251647829089806
face,20.0,83.0,294.75,ramp,-2.546526386912551e-20,-6.2576473413826195
face,20.0,86.0,294.5,ramp,-2.546809726164e-20,-6.263656284064364
face,20.0,89.0,294.25,ramp,-2.5470927576430216e-20,-6.269674679771357
face,20.0,92.0,294.0,ramp,-2.547375480780061e-20,-6.275702551215305
face,20.0,95.0,293.75,ramp,-2.5476578950048473e-20,-6.281739921183467
face,20.0,98.0,293.5,ramp,-2.5479399997463143e-20,-6.287786812538779
face,20.0,101.0,293.25,ramp,-2.548221794432516e-20,-6.293843248219966
face,20.0,104.0,293.0,ramp,-2.5485032784905305e-20,-6.299909251241633
face,20.0,107.0,292.75,ramp,-2.5487844513463503e-20,-6.305984844694312
face,20.0,110.0,292.5,ramp,-2.5490653124247698e-20,-6.31207005174451
face,20.0,113.0,292.25,ramp,-2.5493458611492512e-20,-6.3181648956347045
face,20.0,116.0,292.0,ramp,-2.549626096941788e-20,-6.324269399683326
face,20.0,119.0,291.75,ramp,-2.549906019222747e-20,-6.330383587284689
face,20.0,122.0,291.5,ramp,-2.5501856274107002e-20,-6.336507481908908
face,20.0,125.0,291.25,ramp,-2.5504649209222446e-20,-6.34264110710177
face,20.0,128.0,291.0,ramp,-2.5507438991718027e-20,-6.3487844864845595
face,20.0,131.0,290.75,ramp,-2.551022561571413e-20,-6.354937643753869
face,20.0,134.0,290.5,ramp,-2.551300907530498e-20,-6.361100602681337
face,20.0,137.0,290.25,ramp,-2.551578936455623e-20,-6.367273387113375
face,20.0,140.0,290.0,ramp,-2.551856647750232e-20,-6.373456020970827
face,20.0,140.0001,290.0,hold,-2.551856705912111e-20,-6.373456166234543
face,20.0,140.00016629387363,290.0,hold,-2.5518567444521822e-20,-6.373456262491302
face,20.0,140.00027653652404,290.0,hold,-2.5518568085107493e-20,-6.373456422482444
face,20.0,140.00045986329783,290.0,hold,-2.5518569149499986e-20,-6.3734566883225625
face,20.0,140.00076472449132,290.0,hold,-2.5518570917138907e-20,-6.373457129803824
face,20.0,140.00127168997918,290.0,hold,-2.5518573850048377e-20,-6.373457862320266
face,20.0,140.00211474252689,290.0,hold,-2.5518578709220212e-20,-6.373459075935381
face,20.0,140.00351668726512,290.0,hold,-2.5518586740099846e-20,-6.373461081708636
face,20.0,140.00584803547642,290.0,hold,-2.5518599959379608e-20,-6.373464383324277
face,20.0,140.00972492472465,290.0,hold,-2.5518621574728902e-20,-6.373469781922125
face,20.0,140.01617195403168,290.0,hold,-2.5518656536383886e-20,-6.373478513861307
face,20.0,140.02689296879998,290.0,hold,-2.5518712098770982e-20,-6.37349239098998
face,20.0,140.04472135954998,290.0,hold,-2.551879796448961e-20,-6.373513836606131
face,20.0,140.07436888113307,290.0,hold,-2.5518925025046108e-20,-6.373545570946284
face,20.0,140.12367089320708,290.0,hold,-2.5519101166212095e-20,-6.373589563541867
face,20.0,140.2056571188596,290.0,hold,-2.5519323050704846e-20,-6.373644980881142
face,20.0,140.34199518933534,290.0,hold,-2.5519565457877375e-20,-6.373705523915746
face,20.0,140.56871704795387,290.0,hold,-2.5519776922779212e-20,-6.373758338882959
face,20.0,140.94574160900316,290.0,hold,-2.5519904599162025e-20,-6.373790227030418
face,20.0,141.5727103560864,290.0,hold,-2.551994770329428e-20,-6.373800992615212
face,20.0,142.61532097202365,290.0,hold,-2.5519953750287942e-20,-6.373802502897861
face,20.0,144.34911855208196,290.0,hold,-2.5519953976328462e-20,-6.3738025593532
face,20.0,147.23231770876205,290.0,hold,-2.5519953977372897e-20,-6.373802559614055
face,20.0,152.02690127070315,290.0,hold,-2.551995397737305e-20,-6.373802559614093
face,20.0,160.0,290.0,hold,-2.551995397737305e-20,-6.373802559614093
face,20.0,163.0,289.75,ramp,-2.5521340481806803e-20,-6.37964854666239
face,20.0,166.0,289.5,ramp,-2.5524111150452988e-20,-6.385850933017505
face,20.0,169.0,289.25,ramp,-2.5526878698327075e-20,-6.392063259412636
face,20.0,172.0,289.0,ramp,-2.5529643045672834e-20,-6.398285531655084
face,20.0,175.0,288.75,ramp,-2.5532404186315034e-20,-6.404517774029229
face,20.0,178.0,288.5,ramp,-2.553516211403693e-20,-6.410760010893209
face,20.0,181.0,288.25,ramp,-2.5537916822567758e-20,-6.4170122666760845
face,20.0,184.0,288.0,ramp,-2.554066830557874e-20,-6.423274565877155
face,20.0,187.0,287.75,ramp,-2.5543416556679132e-20,-6.429546933065262
face,20.0,190.0,287.5,ramp,-2.5546161569411975e-20,-6.435829392878018
face,20.0,193.0,287.25,ramp,-2.554890333724982e-20,-6.44212197002104
face,20.0,196.0,287.0,ramp,-2.5551641853590346e-20,-6.448424689267124
face,20.0,199.0,286.75,ramp,-2.555437711175182e-20,-6.4547375754554075
face,20.0,202.0,286.5,ramp,-2.55571091049685e-20,-6.461060653490479
face,20.0,205.0,286.25,ramp,-2.5559837826386037e-20,-6.467393948341517
face,20.0,208.0,286.0,ramp,-2.556256326905671e-20,-6.473737485041355
face,20.0,211.0,285.75,ramp,-2.556528542593474e-20,-6.480091288685578
face,20.0,214.0,285.5,ramp,-2.5568004289871505e-20,-6.486455384431577
face,20.0,217.0,285.25,ramp,-2.5570719853610883e-20,-6.4928297974976426
face,20.0,220.0,285.0,ramp,-2.5573432109784464e-20,-6.499214553162015
face,20.0,223.0,284.75,ramp,-2.5576141050906997e-20,-6.505609676761988
face,20.0,226.0,284.5,ramp,-2.557884666937179e-20,-6.5120151936929975
face,20.0,229.0,284.25,ramp,-2.558154895744628e-20,-6.518431129407745
face,20.0,232.0,284.0,ramp,-2.5584247907267705e-20,-6.524857509415352
face,20.0,235.0,283.75,ramp,-2.5586943510838923e-20,-6.531294359280539
face,20.0,238.0,283.5,ramp,-2.5589635760024477e-20,-6.53774170462286
face,20.0,241.0,283.25,ramp,-2.5592324646546767e-20,-6.544199571115976
face,20.0,244.0,283.0,ramp,-2.5595010161982523e-20,-6.550667984486981
face,20.0,247.0,282.75,ramp,-2.5597692297759483e-20,-6.557146970515794
face,20.0,250.0,282.5,ramp,-2.5600371045153414e-20,-6.563636555034628
face,20.0,253.0,282.25,ramp,-2.560304639528533e-20,-6.570136763927504
face,20.0,256.0,282.0,ramp,-2.5605718339119125e-20,-6.576647623129875
face,20.0,259.0,281.75,ramp,-2.5608386867459455e-20,-6.583169158628314
face,20.0,262.0,281.5,ramp,-2.5611051970950054e-20,-6.589701396460296
face,20.0,265.0,281.25,ramp,-2.5613713640072344e-20,-6.596244362714081
face,20.0,268.0,281.0,ramp,-2.5616371865144477e-20,-6.602798083528683
face,20.0,271.0,280.75,ramp,-2.561902663632073e-20,-6.609362585093942
face,20.0,274.0,280.5,ramp,-2.562167794359133e-20,-6.615937893650707
face,20.0,277.0,280.25,ramp,-2.5624325776782644e-20,-6.622524035491112
face,20.0,280.0,280.0,ramp,-2.5626970125557815e-20,-6.629121036958967
face,20.0,280.0001,280.0,hold,-2.562697040564435e-20,-6.629121109411057
face,20.0,280.00016629387363,280.0,hold,-2.562697059128159e-20,-6.629121157431237
face,20.0,280.00027653652404,280.0,hold,-2.562697089990912e-20,-6.629121237266241
face,20.0,280.0004598632978,280.0,hold,-2.56269714129282e-20,-6.629121369972744
face,20.0,280.0007647244913,280.0,hold,-2.5626972265468374e-20,-6.62912159050572
face,20.0,280.0012716899792,280.0,hold,-2.562697368159117e-20,-6.629121956824851
face,20.0,280.0021147425269,280.0,hold,-2.56269760321041e-20,-6.629122564849703
face,20.0,280.0035166872651,280.0,hold,-2.5626979928707063e-20,-6.629123572813287
face,20.0,280.00584803547645,280.0,hold,-2.5626986375114144e-20,-6.629125240353874
face,20.0,280.00972492472465,280.0,hold,-2.5626997003676143e-20,-6.629127989723917
face,20.0,280.0161719540317,280.0,hold,-2.56270144298436e-20,-6.62913249748167
face,20.0,280.0268929688,280.0,hold,-2.5627042740611294e-20,-6.629139820840802
face,20.0,280.04472135955,280.0,hold,-2.5627088056734854e-20,-6.629151543103189
face,20.0,280.07436888113307,280.0,hold,-2.5627158893612433e-20,-6.629169867010894
face,20.0,280.1236708932071,280.0,hold,-2.562726560369578e-20,-6.629197470510446
face,20.0,280.20565711885956,280.0,hold,-2.5627417600641203e-20,-6.629236788703097
face,20.0,280.34199518933536,280.0,hold,-2.5627616955094808e-20,-6.629288357218444
face,20.0,280.56871704795384,280.0,hold,-2.5627848356699528e-20,-6.629348215611314
face,20.0,280.94574160900316,280.0,hold,-2.562807023895301e-20,-6.629405611562028
face,20.0,281.5727103560864,280.0,hold,-2.562822575751925e-20,-6.629445840718813
face,20.0,282.61532097202365,280.0,hold,-2.5628291734748312e-20,-6.629462907544699
face,20.0,284.34911855208196,280.0,hold,-2.5628304771983898e-20,-6.629466279984448
face,20.0,287.232317708762,280.0,hold,-2.5628305598577686e-20,-6.629466493805678
face,20.0,292.02690127070315,280.0,hold,-2.5628305607724977e-20,-6.629466496171877
face,20.0,300.0,280.0,hold,-2.5628305607730743e-20,-6.629466496173368
face,20.0,303.0,279.75,ramp,-2.562961867437063e-20,-6.635730916740396
face,20.0,306.0,279.5,ramp,-2.5632248400975396e-20,-6.642347743401652
face,20.0,309.0,279.25,ramp,-2.5634882160458775e-20,-6.64897746357603
face,20.0,312.0,279.0,ramp,-2.563751246412702e-20,-6.655618167823583
face,20.0,315.0,278.75,ramp,-2.5640139230138312e-20,-6.6622698644322975
face,20.0,318.0,278.5,ramp,-2.5642762446380706e-20,-6.668932579854619
face,20.0,321.0,278.25,ramp,-2.5645382101414357e-20,-6.675606340813012
face,20.0,324.0,278.0,ramp,-2.5647998183665913e-20,-6.682291174091281
face,20.0,327.0,277.75,ramp,-2.5650610681421783e-20,-6.688987106533091
face,20.0,330.0,277.5,ramp,-2.565321958283217e-20,-6.695694165043291
face,20.0,333.0,277.25,ramp,-2.565582487591545e-20,-6.702412376589328
face,20.0,336.0,277.0,ramp,-2.565842654856291e-20,-6.709141768202783
face,20.0,339.0,276.75,ramp,-2.5661024588543532e-20,-6.715882366980893
face,20.0,342.0,276.5,ramp,-2.5663618983509027e-20,-6.722634200088183
face,20.0,345.0,276.25,ramp,-2.5666209720998903e-20,-6.72939729475809
face,20.0,348.0,276.0,ramp,-2.566879678844573e-20,-6.736171678294659
face,20.0,351.0,275.75,ramp,-2.5671380173180384e-20,-6.742957378074244
face,20.0,354.0,275.5,ramp,-2.5673959862437298e-20,-6.749754421547212
face,20.0,357.0,275.25,ramp,-2.5676535843359748e-20,-6.756562836239668
face,20.0,360.0,275.0,ramp,-2.567910810300506e-20,-6.76338264975518
face,20.0,363.0,274.75,ramp,-2.5681676628349712e-20,-6.7702138897764685
face,20.0,366.0,274.5,ramp,-2.5684241406294338e-20,-6.777056584067088
face,20.0,369.0,274.25,ramp,-2.568680242366858e-20,-6.783910760473082
face,20.0,372.0,274.0,ramp,-2.5689359667235728e-20,-6.790776446924578
face,20.0,375.0,273.75,ramp,-2.5691913123697153e-20,-6.797653671437353
face,20.0,378.0,273.5,ramp,-2.5694462779696523e-20,-6.804542462114335
face,20.0,381.0,273.25,ramp,-2.569700862182373e-20,-6.811442847147041
face,20.0,384.0,273.0,ramp,-2.5699550636618464e-20,-6.818354854816941
face,20.0,387.0,272.75,ramp,-2.5702088810573586e-20,-6.825278513496756
face,20.0,390.0,272.5,ramp,-2.5704623130138093e-20,-6.832213851651669
face,20.0,393.0,272.25,ramp,-2.570715358171968e-20,-6.839160897840428
face,20.0,396.0,272.0,ramp,-2.5709680151687043e-20,-6.846119680716396
face,20.0,399.0,271.75,ramp,-2.5712202826371736e-20,-6.853090229028473
face,20.0,402.0,271.5,ramp,-2.571472159206959e-20,-6.86007257162192
face,20.0,405.0,271.25,ramp,-2.5717236435041855e-20,-6.867066737439106
face,20.0,408.0,271.0,ramp,-2.5719747341515775e-20,-6.874072755520106
face,20.0,411.0,270.75,ramp,-2.5722254297684913e-20,-6.8810906550032485
face,20.0,414.0,270.5,ramp,-2.5724757289708932e-20,-6.888120465125501
face,20.0,417.0,270.25,ramp,-2.5727256303713026e-20,-6.895162215222779
face,20.0,420.0,270.0,ramp,-2.572975132578695e-20,-6.902215934730145
face,20.0,420.0001,270.0,hold,-2.5729751467579295e-20,-6.9022159727671
face,20.0,420.00016629387363,270.0,hold,-2.57297515615689e-20,-6.902215997980579
face,20.0,420.00027653652404,270.0,hold,-2.5729751717850148e-20,-6.9022160399042995
face,20.0,420.0004598632978,270.0,hold,-2.572975197768732e-20,-6.9022161096077435
face,20.0,420.0007647244913,270.0,hold,-2.572975240964525e-20,-6.902216225483985
face,20.0,420.0012716899792,270.0,hold,-2.572975312759074e-20,-6.902216418078727
face,20.0,420.0021147425269,270.0,hold,-2.5729754320456773e-20,-6.902216738074783
face,20.0,420.0035166872651,270.0,hold,-2.5729756301267472e-20,-6.9022172694434305
face,20.0,420.00584803547645,270.0,hold,-2.5729759587369876e-20,-6.902218150967239
face,20.0,420.00972492472465,270.0,hold,-2.5729765030316548e-20,-6.902219611082137
face,20.0,420.0161719540317,270.0,hold,-2.572977402225092e-20,-6.902222023241973
face,20.0,420.0268929688,270.0,hold,-2.5729788813376995e-20,-6.902225991082346
face,20.0,420.04472135955,270.0,hold,-2.5729812972322315e-20,-6.90223247191674
face,20.0,420.07436888113307,270.0,hold,-2.5729851980314666e-20,-6.9022429361292765
face,20.0,420.1236708932071,270.0,hold,-2.5729913808952266e-20,-6.9022595221662835
face,20.0,420.20565711885956,270.0,hold,-2.5730008989244356e-20,-6.902285055056999
face,20.0,420.34199518933536,270.0,hold,-2.5730149082030778e-20,-6.902322636091131
face,20.0,420.56871704795384,270.0,hold,-2.5730341873888756e-20,-6.902374354081615
face,20.0,420.94574160900316,270.0,hold,-2.573058189032969e-20,-6.902438740452172
face,20.0,421.5727103560864,270.0,hold,-2.5730837713779693e-20,-6.902507367182012
face,20.0,422.61532097202365,270.0,hold,-2.573104935690561e-20,-6.9025641421790835
face,20.0,424.34911855208196,270.0,hold,-2.573116540296943e-20,-6.902595272483483
face,20.0,427.232317708762,270.0,hold,-2.5731199084845863e-20,-6.902604307921924
face,20.0,432.02690127070315,270.0,hold,-2.573120287949637e-20,-6.902605325867914
face,20.0,440.0,270.0,hold,-2.5731202983548097e-20,-6.90260535378064
face,20.0,443.0,269.75,ramp,-2.5732357027642194e-20,-6.909312447059315
face,20.0,446.0,269.5,ramp,-2.5734740448147478e-20,-6.916362386043493
face,20.0,449.0,269.25,ramp,-2.5737213525056243e-20,-6.923449534893454
face,20.0,452.0,269.0,ramp,-2.5739691364132158e-20,-6.930551139121806
face,20.0,455.0,268.75,ramp,-2.5742166087158832e-20,-6.937665115843503
face,20.0,458.0,268.5,ramp,-2.5744636846530547e-20,-6.9447912709711614
face,20.0,461.0,268.25,ramp,-2.5747103529922974e-20,-6.951929608225888
face,20.0,464.0,268.0,ramp,-2.5749566110557138e-20,-6.959080154462167
face,20.0,467.0,267.75,ramp,-2.5752024572400544e-20,-6.966242939541836
face,20.0,470.0,267.5,ramp,-2.5754478900807554e-20,-6.9734179938138805
face,20.0,473.0,267.25,ramp,-2.575692908126724e-20,-6.980605347777355
face,20.0,476.0,267.0,ramp,-2.5759375099222885e-20,-6.987805032033118
face,20.0,479.0,266.75,ramp,-2.576181694004098e-20,-6.995017077275898
face,20.0,482.0,266.5,ramp,-2.5764254589001565e-20,-7.002241514292103
face,20.0,485.0,266.25,ramp,-2.5766688031291786e-20,-7.009478373958501
face,20.0,488.0,266.0,ramp,-2.5769117251999703e-20,-7.016727687240958
face,20.0,491.0,265.75,ramp,-2.5771542236108047e-20,-7.023989485193154
face,20.0,494.0,265.5,ramp,-2.577396296848777e-20,-7.031263798955241
face,20.0,497.0,265.25,ramp,-2.5776379433891438e-20,-7.03855065975244
face,20.0,500.0,265.0,ramp,-2.5778791616946555e-20,-7.045850098893621
face,20.0,503.0,264.75,ramp,-2.5781199502148667e-20,-7.053162147769815
face,20.0,506.0,264.5,ramp,-2.5783603073854418e-20,-7.060486837852696
face,20.0,509.0,264.25,ramp,-2.5786002316274434e-20,-7.0678242006930105
face,20.0,512.0,264.0,ramp,-2.5788397213466186e-20,-7.075174267919
face,20.0,515.0,263.75,ramp,-2.5790787749326785e-20,-7.0825370712347855
face,20.0,518.0,263.5,ramp,-2.5793173907585592e-20,-7.089912642418694
face,20.0,521.0,263.25,ramp,-2.579555567179691e-20,-7.097301013321608
face,20.0,524.0,263.0,ramp,-2.5797933025332573e-20,-7.104702215865261
face,20.0,527.0,262.75,ramp,-2.580030595137443e-20,-7.112116282040506
face,20.0,530.0,262.5,ramp,-2.580267443290693e-20,-7.119543243905598
face,20.0,533.0,262.25,ramp,-2.5805038452709543e-20,-7.126983133584427
face,20.0,536.0,262.0,ramp,-2.5807397993349245e-20,-7.134435983264747
face,20.0,539.0,261.75,ramp,-2.5809753037172964e-20,-7.141901825196391
face,20.0,542.0,261.5,ramp,-2.581210356629999e-20,-7.149380691689472
face,20.0,545.0,261.25,ramp,-2.5814449562614435e-20,-7.156872615112572
face,20.0,548.0,261.0,ramp,-2.5816791007757575e-20,-7.164377627890906
face,20.0,551.0,260.75,ramp,-2.5819127883120286e-20,-7.171895762504485
face,20.0,554.0,260.5,ramp,-2.5821460169835456e-20,-7.179427051486271
face,20.0,557.0,260.25,ramp,-2.5823787848770326e-20,-7.1869715274203045
face,20.0,560.0,260.0,ramp,-2.5826110900518886e-20,-7.194529222939826
face,20.0,560.0001,260.0,hold,-2.5826110991800617e-20,-7.194529248368706
face,20.0,560.0001662938736,260.0,hold,-2.5826111052312204e-20,-7.1945292652257695
face,20.0,560.0002765365241,260.0,hold,-2.582611115293466e-20,-7.194529293256749
face,20.0,560.0004598632978,260.0,hold,-2.58261113202509e-20,-7.194529339867003
face,20.0,560.0007647244913,260.0,hold,-2.5826111598452348e-20,-7.194529417367191
face,20.0,560.0012716899791,260.0,hold,-2.5826112060986957e-20,-7.194529546218135
face,20.0,560.0021147425268,260.0,hold,-2.5826112829884575e-20,-7.194529760414396
face,20.0,560.0035166872651,260.0,hold,-2.5826114107770576e-20,-7.194530116402496
face,20.0,560.0058480354764,260.0,hold,-2.582611623076279e-20,-7.194530707816727
face,20.0,560.0097249247247,260.0,hold,-2.5826119755500278e-20,-7.194531689723254
face,20.0,560.0161719540316,260.0,hold,-2.5826125601299247e-20,-7.194533318221315
face,20.0,560.0268929688,260.0,hold,-2.582613527953728e-20,-7.194536014344112
face,20.0,560.04472135955,260.0,hold,-2.582615125611165e-20,-7.194540465030924
face,20.0,560.0743688811331,260.0,hold,-2.5826177503439388e-20,-7.19454777690096
face,20.0,560.1236708932071,260.0,hold,-2.582622028585431e-20,-7.194559695045955
face,20.0,560.2056571188596,260.0,hold,-2.582628913216484e-20,-7.194578873961236
face,20.0,560.3419951893353,260.0,hold,-2.5826397663645803e-20,-7.194609108204185
face,20.0,560.5687170479539,260.0,hold,-2.5826563280421256e-20,-7.194655245028092
face,20.0,560.9457416090032,260.0,hold,-2.582680356451279e-20,-7.194722182358494
face,20.0,561.5727103560864,260.0,hold,-2.5827126112126793e-20,-7.19481203631458
face,20.0,562.6153209720237,260.0,hold,-2.582750954392812e-20,-7.194918851131193
face,20.0,564.349118552082,260.0,hold,-2.582788411978687e-20,-7.195023198896614
face,20.0,567.232317708762,260.0,hold,-2.5828150013923885e-20,-7.195097270565644
face,20.0,572.0269012707031,260.0,hold,-2.582826420871753e-20,-7.195129082470393
face,20.0,580.0,260.0,hold,-2.582828721495215e-20,-7.195135491450355
face,20.0,583.0,259.75,ramp,-2.582910981929385e-20,-7.202289927880752
face,20.0,586.0,259.5,ramp,-2.5830971593632748e-20,-7.209748194733976
face,20.0,589.0,259.25,ramp,-2.5833132381139403e-20,-7.217304384707765
face,20.0,592.0,259.0,ramp,-2.583538584323043e-20,-7.224901078495488
face,20.0,595.0,258.75,ramp,-2.5837667246731436e-20,-7.2325202732879665
face,20.0,598.0,258.5,ramp,-2.5839955332286188e-20,-7.2401560776610205
face,20.0,601.0,258.25,ramp,-2.5842242808969167e-20,-7.247806495012907
face,20.0,604.0,258.0,ramp,-2.5844527065146157e-20,-7.255470834645323
face,20.0,607.0,257.75,ramp,-2.5846807120681173e-20,-7.263148861643623
face,20.0,610.0,257.5,ramp,-2.5849082586147004e-20,-7.270840506335676
face,20.0,613.0,257.25,ramp,-2.585135329356353e-20,-7.278545761127779
face,20.0,616.0,257.0,ramp,-2.585361916058912e-20,-7.286264642531975
face,20.0,619.0,256.75,ramp,-2.585588013887224e-20,-7.293997176713293
face,20.0,622.0,256.5,ramp,-2.5858136193792195e-20,-7.3017433938160465
face,20.0,625.0,256.25,ramp,-2.5860387296281875e-20,-7.309503325671919
face,20.0,628.0,256.0,ramp,-2.5862633419437785e-20,-7.3172770048490845
face,20.0,631.0,255.75,ramp,-2.5864874537078218e-20,-7.325064464247476
face,20.0,634.0,255.5,ramp,-2.5867110623113798e-20,-7.332865736921966
face,20.0,637.0,255.25,ramp,-2.5869341651264508e-20,-7.340680856002831
face,20.0,640.0,255.0,ramp,-2.5871567594927602e-20,-7.348509854658604
face,20.0,643.0,254.75,ramp,-2.5873788427112473e-20,-7.3563527660777455
face,20.0,646.0,254.5,ramp,-2.5876004120405834e-20,-7.3642096234588195
face,20.0,649.0,254.25,ramp,-2.5878214646950783e-20,-7.372080460004599
face,20.0,652.0,254.0,ramp,-2.588041997843235e-20,-7.379965308917953
face,20.0,655.0,253.75,ramp,-2.5882620086066132e-20,-7.387864203398605
face,20.0,658.0,253.5,ramp,-2.5884814940588372e-20,-7.395777176640284
face,20.0,661.0,253.25,ramp,-2.5887004512246776e-20,-7.403704261828065
face,20.0,664.0,253.0,ramp,-2.588918877079166e-20,-7.411645492135801
face,20.0,667.0,252.75,ramp,-2.5891367685467243e-20,-7.419600900723561
face,20.0,670.0,252.5,ramp,-2.589354122500309e-20,-7.427570520735112
face,20.0,673.0,252.25,ramp,-2.5895709357605532e-20,-7.4355543852953785
face,20.0,676.0,252.0,ramp,-2.5897872050949196e-20,-7.44355252750791
face,20.0,679.0,251.75,ramp,-2.590002927216851e-20,-7.4515649804523285
face,20.0,682.0,251.5,ramp,-2.5902180987849242e-20,-7.459591777181782
face,20.0,685.0,251.25,ramp,-2.5904327164020143e-20,-7.467632950720393
face,20.0,688.0,251.0,ramp,-2.590646776614456e-20,-7.475688534060701
face,20.0,691.0,250.75,ramp,-2.590860275911215e-20,-7.48375856016111
face,20.0,694.0,250.5,ramp,-2.591073210723064e-20,-7.491843061943331
face,20.0,697.0,250.25,ramp,-2.5912855774217687e-20,-7.49994207228985
face,20.0,700.0,250.0,ramp,-2.5914973723192833e-20,-7.508055624041399
face,20.0,700.0001,250.0,hold,-2.5914973796241122e-20,-7.508055645204863
face,20.0,700.0001662938736,250.0,hold,-2.5914973844666855e-20,-7.508055659234709
face,20.0,700.0002765365241,250.0,hold,-2.591497392519448e-20,-7.508055682565077
face,20.0,700.0004598632978,250.0,hold,-2.5914974059103043e-20,-7.5080557213609085
face,20.0,700.0007647244913,250.0,hold,-2.5914974281773954e-20,-7.508055785872862
face,20.0,700.0012716899791,250.0,hold,-2.5914974652032062e-20,-7.508055893143605
face,20.0,700.0021147425268,250.0,hold,-2.591497526766572e-20,-7.508056071504262
face,20.0,700.0035166872651,250.0,hold,-2.5914976291197622e-20,-7.508056368040718
face,20.0,700.0058480354764,250.0,hold,-2.5914977992635073e-20,-7.508056860979169
face,20.0,700.0097249247247,250.0,hold,-2.591498082027101e-20,-7.508057680198518
face,20.0,700.0161719540316,250.0,hold,-2.5914985517621952e-20,-7.508059041109493
face,20.0,700.0268929688,250.0,hold,-2.5914993315686817e-20,-7.508061300355649
face,20.0,700.04472135955,250.0,hold,-2.5915006246618593e-20,-7.508065046689953
face,20.0,700.0743688811331,250.0,hold,-2.5915027648838653e-20,-7.5080712473159075
face,20.0,700.1236708932071,250.0,hold,-2.5915062962316258e-20,-7.508081478294992
face,20.0,700.2056571188596,250.0,hold,-2.5915120931664057e-20,-7.50809827310607
face,20.0,700.3419951893353,250.0,hold,-2.5915215294903526e-20,-7.508125611912521
face,20.0,700.5687170479539,250.0,hold,-2.5915366806443674e-20,-7.508169507657246
face,20.0,700.9457416090032,250.0,hold,-2.5915604738416132e-20,-7.508238441027699
face,20.0,701.5727103560864,250.0,hold,-2.5915965365495965e-20,-7.50834292147996
face,20.0,702.6153209720237,250.0,hold,-2.5916482089476478e-20,-7.508492626142192
face,20.0,704.349118552082,250.0,hold,-2.5917159301494467e-20,-7.508688827209368
face,20.0,707.232317708762,250.0,hold,-2.5917928114555904e-20,-7.508911566822821
face,20.0,712.0269012707031,250.0,hold,-2.5918619105414207e-20,-7.509111759879363
face,20.0,720.0,250.0,hold,-2.5919046449965497e-20,-7.50923556963877
face,20.0,723.0,249.75,ramp,-2.5919559235242058e-20,-7.516901034218556
face,20.0,726.0,249.5,ramp,-2.592073074833659e-20,-7.5247730887539594
face,20.0,729.0,249.25,ramp,-2.592226524063518e-20,-7.532766413114827
face,20.0,732.0,249.0,ramp,-2.5924010969653275e-20,-7.540837233361209
face,20.0,735.0,248.75,ramp,-2.5925881500007532e-20,-7.5489606153527395
face,20.0,738.0,248.5,ramp,-2.5927825976414725e-20,-7.557121895057779
face,20.0,741.0,248.25,ramp,-2.592981395945689e-20,-7.565312305931384
face,20.0,744.0,248.0,ramp,-2.593182697206388e-20,-7.573526539746268
face,20.0,747.0,247.75,ramp,-2.593385364757831e-20,-7.581761345578367
face,20.0,750.0,247.5,ramp,-2.5935886900110904e-20,-7.590014712115122
face,20.0,753.0,247.25,ramp,-2.5937922252671497e-20,-7.59828538416321
face,20.0,756.0,247.0,ramp,-2.5939956837244016e-20,-7.606572573259373
face,20.0,759.0,246.75,ramp,-2.5941988789634718e-20,-7.614875782401717
face,20.0,762.0,246.5,ramp,-2.594401687898649e-20,-7.623194698666985
face,20.0,765.0,246.25,ramp,-2.594604027838846e-20,-7.631529126674185
face,20.0,768.0,246.0,ramp,-2.594805842127398e-20,-7.63987894690117
face,20.0,771.0,245.75,ramp,-2.595007091055199e-20,-7.64824408928884
face,20.0,774.0,245.5,ramp,-2.5952077460501823e-20,-7.656624516350259
face,20.0,777.0,245.25,ramp,-2.5954077859237312e-20,-7.665020212251186
face,20.0,780.0,245.0,ramp,-2.5956071944216808e-20,-7.673431175680543
face,20.0,783.0,244.75,ramp,-2.5958059586110323e-20,-7.681857415150336
face,20.0,786.0,244.5,ramp,-2.5960040678071752e-20,-7.690298945867921
face,20.0,789.0,244.25,ramp,-2.5962015128540544e-20,-7.6987557876356805
face,20.0,792.0,244.0,ramp,-2.5963982856368954e-20,-7.707227963428126
face,20.0,795.0,243.75,ramp,-2.596594378749555e-20,-7.7157154984197005
face,20.0,798.0,243.5,ramp,-2.5967897852655606e-20,-7.724218419315027
